snapshot,Generator 0,Generator 1,Generator 2,Electrolysis,Fuel Cell,Load 0,Load 1
2019-04-11 04:00:00+00:00,10.0,1.0,2.0,1.94542,0.0,5.52729,5.52729
2019-04-11 05:00:00+00:00,10.0,1.0,2.0,1.17494,0.0,5.912529999999999,5.912529999999999
2019-04-11 06:00:00+00:00,10.0,1.0,2.0,0.67918,0.0,6.16041,6.16041
2019-04-11 07:00:00+00:00,10.0,1.0,2.0,0.63878,0.0,6.18061,6.18061
2019-04-11 08:00:00+00:00,10.0,1.0,2.0,0.6633,0.0,6.16835,6.16835
2019-04-11 09:00:00+00:00,10.0,1.0,2.0,0.74444,0.0,6.12778,6.12778
2019-04-11 10:00:00+00:00,10.0,1.0,2.0,0.81262,0.0,6.09369,6.09369
2019-04-11 11:00:00+00:00,10.0,1.0,2.0,1.41008,0.0,5.79496,5.79496
2019-04-11 12:00:00+00:00,10.0,1.0,2.0,1.7185,0.0,5.64075,5.64075
2019-04-11 13:00:00+00:00,10.0,1.0,2.0,1.9324,0.0,5.5338,5.5338
2019-04-11 14:00:00+00:00,10.0,1.0,2.0,2.20082,0.0,5.39959,5.39959
2019-04-11 15:00:00+00:00,10.0,1.0,2.0,2.0362,0.0,5.4818999999999996,5.4818999999999996
2019-04-11 16:00:00+00:00,10.0,1.0,2.0,1.40186,0.0,5.7990699999999995,5.7990699999999995
2019-04-11 17:00:00+00:00,10.0,1.0,2.0,0.23806,0.0,6.3809700000000005,6.3809700000000005
2019-04-11 18:00:00+00:00,10.0,1.0,2.0,0.2149,0.0,6.39255,6.39255
2019-04-11 19:00:00+00:00,10.0,1.0,2.0,1.3473,0.0,5.826350000000001,5.826350000000001
2019-04-11 20:00:00+00:00,10.0,1.0,2.0,2.08374,0.0,5.45813,5.45813
2019-04-11 21:00:00+00:00,10.0,1.0,2.0,3.27636,0.0,4.86182,4.86182
2019-04-11 22:00:00+00:00,9.67472,1.0,2.0,3.74454,0.0,4.46509,4.46509
2019-04-11 23:00:00+00:00,9.47146,1.0,2.0,3.74454,0.0,4.36346,4.36346
2019-04-12 00:00:00+00:00,9.2758,1.0,2.0,3.74454,0.0,4.26563,4.26563
2019-04-12 01:00:00+00:00,9.26252,1.0,2.0,3.74454,0.0,4.25899,4.25899
2019-04-12 02:00:00+00:00,9.4891,1.0,2.0,3.74454,0.0,4.37228,4.37228
2019-04-12 03:00:00+00:00,10.0,1.0,2.0,3.55406,0.0,4.72297,4.72297
2019-04-12 04:00:00+00:00,10.0,1.0,2.0,2.20476,0.0,5.39762,5.39762
2019-04-12 05:00:00+00:00,10.0,1.0,2.0,1.26504,0.0,5.86748,5.86748
2019-04-12 06:00:00+00:00,10.0,1.0,2.0,0.38438,0.0,6.307810000000001,6.307810000000001
2019-04-12 07:00:00+00:00,10.0,1.0,2.0,0.04454,0.0,6.477729999999999,6.477729999999999
2019-04-12 08:00:00+00:00,10.0,1.0,2.0,0.0,0.253433,6.576029999999999,6.576029999999999
2019-04-12 09:00:00+00:00,10.0,1.0,2.0,0.0,0.475033,6.642510000000001,6.642510000000001
2019-04-12 10:00:00+00:00,10.0,1.0,2.0,0.10354,0.0,6.44823,6.44823
2019-04-12 11:00:00+00:00,10.0,1.0,2.0,0.7292,0.0,6.1354,6.1354
2019-04-12 12:00:00+00:00,10.0,1.0,2.0,1.0173,0.0,5.991350000000001,5.991350000000001
2019-04-12 13:00:00+00:00,10.0,1.0,2.0,1.18114,0.0,5.90943,5.90943
2019-04-12 14:00:00+00:00,10.0,1.0,2.0,1.37506,0.0,5.81247,5.81247
2019-04-12 15:00:00+00:00,10.0,1.0,2.0,0.89426,0.0,6.0528699999999995,6.0528699999999995
2019-04-12 16:00:00+00:00,10.0,1.0,2.0,0.65156,0.0,6.17422,6.17422
2019-04-12 17:00:00+00:00,10.0,1.0,2.0,0.0,0.472,6.6416,6.6416
2019-04-12 18:00:00+00:00,10.0,1.0,2.0,0.0,0.432033,6.62961,6.62961
2019-04-12 19:00:00+00:00,10.0,1.0,2.0,0.89176,0.0,6.05412,6.05412
2019-04-12 20:00:00+00:00,10.0,1.0,2.0,1.61746,0.0,5.69127,5.69127
2019-04-12 21:00:00+00:00,10.0,1.0,2.0,2.75588,0.0,5.12206,5.12206
2019-04-12 22:00:00+00:00,10.0,1.0,2.0,3.6183,0.0,4.69085,4.69085
2019-04-12 23:00:00+00:00,10.0,1.0,2.0,3.7163,0.0,4.641850000000001,4.641850000000001
2019-04-13 00:00:00+00:00,9.6782,1.0,2.0,3.74454,0.0,4.46683,4.46683
2019-04-13 01:00:00+00:00,9.58698,1.0,2.0,3.74454,0.0,4.42122,4.42122
2019-04-13 02:00:00+00:00,9.67888,1.0,2.0,3.74454,0.0,4.46717,4.46717
2019-04-13 03:00:00+00:00,10.0,1.0,2.0,3.7157,0.0,4.64215,4.64215
2019-04-13 04:00:00+00:00,10.0,1.0,2.0,3.14304,0.0,4.9284799999999995,4.9284799999999995
2019-04-13 05:00:00+00:00,10.0,1.0,2.0,2.172,0.0,5.414,5.414
2019-04-13 06:00:00+00:00,10.0,1.0,2.0,1.13486,0.0,5.93257,5.93257
2019-04-13 07:00:00+00:00,10.0,1.0,2.0,0.64718,0.0,6.17641,6.17641
2019-04-13 08:00:00+00:00,10.0,1.0,2.0,0.35112,0.0,6.324439999999999,6.324439999999999
2019-04-13 09:00:00+00:00,10.0,1.0,2.0,0.02118,0.0,6.4894099999999995,6.4894099999999995
2019-04-13 10:00:00+00:00,10.0,1.0,2.0,0.0,0.049,6.5146999999999995,6.5146999999999995
2019-04-13 11:00:00+00:00,10.0,1.0,2.0,0.46546,0.0,6.267270000000001,6.267270000000001
2019-04-13 12:00:00+00:00,10.0,1.0,2.0,0.57006,0.0,6.21497,6.21497
2019-04-13 13:00:00+00:00,10.0,1.0,2.0,0.9065,0.0,6.04675,6.04675
2019-04-13 14:00:00+00:00,10.0,1.0,2.0,1.69328,0.0,5.653359999999999,5.653359999999999
2019-04-13 15:00:00+00:00,10.0,1.0,2.0,1.62764,0.0,5.68618,5.68618
2019-04-13 16:00:00+00:00,10.0,1.0,2.0,1.11472,0.0,5.94264,5.94264
2019-04-13 17:00:00+00:00,10.0,1.0,2.0,0.0,0.5532,6.66596,6.66596
2019-04-13 18:00:00+00:00,10.0,1.0,2.0,0.0,0.452433,6.63573,6.63573
2019-04-13 19:00:00+00:00,10.0,1.0,2.0,0.7297,0.0,6.135149999999999,6.135149999999999
2019-04-13 20:00:00+00:00,10.0,1.0,2.0,1.69456,0.0,5.65272,5.65272
2019-04-13 21:00:00+00:00,10.0,1.0,2.0,2.83594,0.0,5.08203,5.08203
2019-04-13 22:00:00+00:00,10.0,1.0,2.0,3.55696,0.0,4.721520000000001,4.721520000000001
2019-04-13 23:00:00+00:00,9.94552,1.0,2.0,3.74454,0.0,4.60049,4.60049
2019-04-14 00:00:00+00:00,9.49264,1.0,2.0,3.74454,0.0,4.37405,4.37405
2019-04-14 01:00:00+00:00,9.31408,1.0,2.0,3.74454,0.0,4.284770000000001,4.284770000000001
2019-04-14 02:00:00+00:00,9.34086,1.0,2.0,3.74454,0.0,4.29816,4.29816
2019-04-14 03:00:00+00:00,9.51186,1.0,2.0,3.74454,0.0,4.38366,4.38366
2019-04-14 04:00:00+00:00,9.7358,1.0,2.0,3.74454,0.0,4.49563,4.49563
2019-04-14 05:00:00+00:00,10.0,1.0,2.0,3.33094,0.0,4.83453,4.83453
2019-04-14 06:00:00+00:00,10.0,1.0,2.0,2.54886,0.0,5.225569999999999,5.225569999999999
2019-04-14 07:00:00+00:00,10.0,1.0,2.0,1.96468,0.0,5.51766,5.51766
2019-04-14 08:00:00+00:00,10.0,1.0,2.0,1.4729,0.0,5.76355,5.76355
2019-04-14 09:00:00+00:00,10.0,1.0,2.0,1.18392,0.0,5.90804,5.90804
2019-04-14 10:00:00+00:00,10.0,1.0,2.0,1.40738,0.0,5.79631,5.79631
2019-04-14 11:00:00+00:00,10.0,1.0,2.0,2.41778,0.0,5.29111,5.29111
2019-04-14 12:00:00+00:00,10.0,1.0,2.0,2.6037,0.0,5.19815,5.19815
2019-04-14 13:00:00+00:00,10.0,1.0,2.0,2.66416,0.0,5.1679200000000005,5.1679200000000005
2019-04-14 14:00:00+00:00,10.0,1.0,2.0,2.9503,0.0,5.024850000000001,5.024850000000001
2019-04-14 15:00:00+00:00,10.0,1.0,2.0,2.59982,0.0,5.20009,5.20009
2019-04-14 16:00:00+00:00,10.0,1.0,2.0,1.934,0.0,5.533,5.533
2019-04-14 17:00:00+00:00,10.0,1.0,2.0,0.63658,0.0,6.18171,6.18171
2019-04-14 18:00:00+00:00,10.0,1.0,2.0,0.41252,0.0,6.29374,6.29374
2019-04-14 19:00:00+00:00,10.0,1.0,2.0,1.24778,0.0,5.87611,5.87611
2019-04-14 20:00:00+00:00,10.0,1.0,2.0,2.14624,0.0,5.42688,5.42688
2019-04-14 21:00:00+00:00,10.0,1.0,2.0,3.247,0.0,4.8765,4.8765
2019-04-14 22:00:00+00:00,9.63332,1.0,2.0,3.74454,0.0,4.44439,4.44439
2019-04-14 23:00:00+00:00,9.39384,1.0,2.0,3.74454,0.0,4.324649999999999,4.324649999999999
2019-04-15 00:00:00+00:00,9.21642,1.0,2.0,3.74454,0.0,4.235939999999999,4.235939999999999
2019-04-15 01:00:00+00:00,9.1479,1.0,2.0,3.74454,0.0,4.2016800000000005,4.2016800000000005
2019-04-15 02:00:00+00:00,9.39958,1.0,2.0,3.74454,0.0,4.327520000000001,4.327520000000001
2019-04-15 03:00:00+00:00,10.0,1.0,2.0,3.4803,0.0,4.75985,4.75985
2019-04-15 04:00:00+00:00,10.0,1.0,2.0,2.0739,0.0,5.46305,5.46305
2019-04-15 05:00:00+00:00,10.0,1.0,2.0,0.90026,0.0,6.04987,6.04987
2019-04-15 06:00:00+00:00,10.0,1.0,2.0,0.14968,0.0,6.42516,6.42516
2019-04-15 07:00:00+00:00,10.0,1.0,2.0,0.0,0.0335,6.510050000000001,6.510050000000001
2019-04-15 08:00:00+00:00,10.0,1.0,2.0,0.0,0.3236,6.59708,6.59708
2019-04-15 09:00:00+00:00,10.0,1.0,2.0,0.0,0.2943,6.58829,6.58829
2019-04-15 10:00:00+00:00,10.0,1.0,2.0,0.0,0.0786333,6.52359,6.52359
2019-04-15 11:00:00+00:00,10.0,1.0,2.0,0.35392,0.0,6.32304,6.32304
2019-04-15 12:00:00+00:00,10.0,1.0,2.0,0.54434,0.0,6.22783,6.22783
2019-04-15 13:00:00+00:00,10.0,1.0,2.0,0.85356,0.0,6.07322,6.07322
2019-04-15 14:00:00+00:00,10.0,1.0,2.0,1.03988,0.0,5.980060000000001,5.980060000000001
2019-04-15 15:00:00+00:00,10.0,1.0,2.0,0.67938,0.0,6.160310000000001,6.160310000000001
2019-04-15 16:00:00+00:00,10.0,1.0,2.0,0.0,0.0161333,6.50484,6.50484
2019-04-15 17:00:00+00:00,10.0,1.0,2.0,0.0,1.7083,7.01249,7.01249
2019-04-15 18:00:00+00:00,10.0,1.0,2.0,0.0,1.44537,6.93361,6.93361
2019-04-15 19:00:00+00:00,10.0,1.0,2.0,0.45134,0.0,6.27433,6.27433
2019-04-15 20:00:00+00:00,10.0,1.0,2.0,1.40254,0.0,5.79873,5.79873
2019-04-15 21:00:00+00:00,10.0,1.0,2.0,2.74768,0.0,5.12616,5.12616
2019-04-15 22:00:00+00:00,10.0,1.0,2.0,3.63986,0.0,4.68007,4.68007
2019-04-15 23:00:00+00:00,9.84212,1.0,2.0,3.74454,0.0,4.54879,4.54879
2019-04-16 00:00:00+00:00,9.55274,1.0,2.0,3.74454,0.0,4.404100000000001,4.404100000000001
2019-04-16 01:00:00+00:00,9.57642,1.0,2.0,3.74454,0.0,4.41594,4.41594
2019-04-16 02:00:00+00:00,9.83488,1.0,2.0,3.74454,0.0,4.54517,4.54517
2019-04-16 03:00:00+00:00,10.0,1.0,2.0,3.24828,0.0,4.875859999999999,4.875859999999999
2019-04-16 04:00:00+00:00,10.0,1.0,2.0,1.6517,0.0,5.67415,5.67415
2019-04-16 05:00:00+00:00,10.0,1.0,2.0,0.68234,0.0,6.15883,6.15883
2019-04-16 06:00:00+00:00,10.0,1.0,2.0,0.143,0.0,6.4285,6.4285
2019-04-16 07:00:00+00:00,10.0,1.0,2.0,0.0,0.0779667,6.52339,6.52339
2019-04-16 08:00:00+00:00,10.0,1.0,2.0,0.06618,0.0,6.4669099999999995,6.4669099999999995
2019-04-16 09:00:00+00:00,10.0,1.0,2.0,0.16512,0.0,6.41744,6.41744
2019-04-16 10:00:00+00:00,10.0,1.0,2.0,0.29808,0.0,6.35096,6.35096
2019-04-16 11:00:00+00:00,10.0,1.0,2.0,0.75764,0.0,6.121180000000001,6.121180000000001
2019-04-16 12:00:00+00:00,10.0,1.0,2.0,0.96384,0.0,6.01808,6.01808
2019-04-16 13:00:00+00:00,10.0,1.0,2.0,1.47378,0.0,5.763109999999999,5.763109999999999
2019-04-16 14:00:00+00:00,10.0,1.0,2.0,1.76002,0.0,5.61999,5.61999
2019-04-16 15:00:00+00:00,10.0,1.0,2.0,1.64938,0.0,5.6753100000000005,5.6753100000000005
2019-04-16 16:00:00+00:00,10.0,1.0,2.0,1.05702,0.0,5.97149,5.97149
2019-04-16 17:00:00+00:00,10.0,1.0,2.0,0.0,0.960067,6.78802,6.78802
2019-04-16 18:00:00+00:00,10.0,1.0,2.0,0.0,1.2789,6.88367,6.88367
2019-04-16 19:00:00+00:00,10.0,1.0,2.0,0.39098,0.0,6.3045100000000005,6.3045100000000005
2019-04-16 20:00:00+00:00,10.0,1.0,2.0,1.24612,0.0,5.876939999999999,5.876939999999999
2019-04-16 21:00:00+00:00,10.0,1.0,2.0,2.53222,0.0,5.233890000000001,5.233890000000001
2019-04-16 22:00:00+00:00,10.0,1.0,2.0,3.4967,0.0,4.75165,4.75165
2019-04-16 23:00:00+00:00,10.0,1.0,2.0,3.6946,0.0,4.652699999999999,4.652699999999999
2019-04-17 00:00:00+00:00,9.79688,1.0,2.0,3.74454,0.0,4.5261700000000005,4.5261700000000005
2019-04-17 01:00:00+00:00,9.68432,1.0,2.0,3.74454,0.0,4.46989,4.46989
2019-04-17 02:00:00+00:00,9.92546,1.0,2.0,3.74454,0.0,4.59046,4.59046
2019-04-17 03:00:00+00:00,10.0,1.0,2.0,2.97386,0.0,5.01307,5.01307
2019-04-17 04:00:00+00:00,10.0,1.0,2.0,1.60344,0.0,5.69828,5.69828
2019-04-17 05:00:00+00:00,10.0,1.0,2.0,0.72538,0.0,6.13731,6.13731
2019-04-17 06:00:00+00:00,10.0,1.0,2.0,0.25482,0.0,6.37259,6.37259
2019-04-17 07:00:00+00:00,10.0,1.0,2.0,0.30162,0.0,6.349189999999999,6.349189999999999
2019-04-17 08:00:00+00:00,10.0,1.0,2.0,0.47982,0.0,6.26009,6.26009
2019-04-17 09:00:00+00:00,10.0,1.0,2.0,0.59224,0.0,6.20388,6.20388
2019-04-17 10:00:00+00:00,10.0,1.0,2.0,0.68558,0.0,6.15721,6.15721
2019-04-17 11:00:00+00:00,10.0,1.0,2.0,1.05682,0.0,5.97159,5.97159
2019-04-17 12:00:00+00:00,10.0,1.0,2.0,1.39288,0.0,5.80356,5.80356
2019-04-17 13:00:00+00:00,10.0,1.0,2.0,1.4963,0.0,5.75185,5.75185
2019-04-17 14:00:00+00:00,10.0,1.0,2.0,1.5517,0.0,5.72415,5.72415
2019-04-17 15:00:00+00:00,10.0,1.0,2.0,1.51314,0.0,5.74343,5.74343
2019-04-17 16:00:00+00:00,10.0,1.0,2.0,1.01404,0.0,5.992979999999999,5.992979999999999
2019-04-17 17:00:00+00:00,10.0,1.0,2.0,0.0,0.863933,6.759180000000001,6.759180000000001
2019-04-17 18:00:00+00:00,10.0,1.0,2.0,0.0,1.03703,6.811109999999999,6.811109999999999
2019-04-17 19:00:00+00:00,10.0,1.0,2.0,0.58262,0.0,6.20869,6.20869
2019-04-17 20:00:00+00:00,10.0,1.0,2.0,1.46808,0.0,5.76596,5.76596
2019-04-17 21:00:00+00:00,10.0,1.0,2.0,2.65188,0.0,5.174060000000001,5.174060000000001
2019-04-17 22:00:00+00:00,10.0,1.0,2.0,3.56356,0.0,4.7182200000000005,4.7182200000000005
2019-04-17 23:00:00+00:00,9.95208,1.0,2.0,3.74454,0.0,4.603770000000001,4.603770000000001
2019-04-18 00:00:00+00:00,9.66328,1.0,2.0,3.74454,0.0,4.45937,4.45937
2019-04-18 01:00:00+00:00,9.651,1.0,2.0,3.74454,0.0,4.45323,4.45323
2019-04-18 02:00:00+00:00,9.9069,1.0,2.0,3.74454,0.0,4.581180000000001,4.581180000000001
2019-04-18 03:00:00+00:00,10.0,1.0,2.0,3.12248,0.0,4.93876,4.93876
2019-04-18 04:00:00+00:00,10.0,1.0,2.0,1.86408,0.0,5.56796,5.56796
2019-04-18 05:00:00+00:00,10.0,1.0,2.0,1.0265,0.0,5.98675,5.98675
2019-04-18 06:00:00+00:00,10.0,1.0,2.0,0.55392,0.0,6.22304,6.22304
2019-04-18 07:00:00+00:00,10.0,1.0,2.0,0.66938,0.0,6.165310000000001,6.165310000000001
2019-04-18 08:00:00+00:00,10.0,1.0,2.0,0.64368,0.0,6.17816,6.17816
2019-04-18 09:00:00+00:00,10.0,1.0,2.0,0.5949,0.0,6.2025500000000005,6.2025500000000005
2019-04-18 10:00:00+00:00,10.0,1.0,2.0,0.63304,0.0,6.183479999999999,6.183479999999999
2019-04-18 11:00:00+00:00,10.0,1.0,2.0,0.7958,0.0,6.1021,6.1021
2019-04-18 12:00:00+00:00,10.0,1.0,2.0,0.91944,0.0,6.04028,6.04028
2019-04-18 13:00:00+00:00,10.0,1.0,2.0,1.09828,0.0,5.95086,5.95086
2019-04-18 14:00:00+00:00,10.0,1.0,2.0,1.50404,0.0,5.747979999999999,5.747979999999999
2019-04-18 15:00:00+00:00,10.0,1.0,2.0,1.3955,0.0,5.80225,5.80225
2019-04-18 16:00:00+00:00,10.0,1.0,2.0,0.73442,0.0,6.13279,6.13279
2019-04-18 17:00:00+00:00,10.0,1.0,2.0,0.0,1.0163,6.80489,6.80489
2019-04-18 18:00:00+00:00,10.0,1.0,2.0,0.0,1.0982,6.82946,6.82946
2019-04-18 19:00:00+00:00,10.0,1.0,2.0,0.46192,0.0,6.26904,6.26904
2019-04-18 20:00:00+00:00,10.0,1.0,2.0,1.49536,0.0,5.75232,5.75232
2019-04-18 21:00:00+00:00,10.0,1.0,2.0,2.75334,0.0,5.12333,5.12333
2019-04-18 22:00:00+00:00,10.0,1.0,2.0,3.70448,0.0,4.64776,4.64776
2019-04-18 23:00:00+00:00,9.7877,1.0,2.0,3.74454,0.0,4.52158,4.52158
2019-04-19 00:00:00+00:00,9.52808,1.0,2.0,3.74454,0.0,4.39177,4.39177
2019-04-19 01:00:00+00:00,9.44736,1.0,2.0,3.74454,0.0,4.35141,4.35141
2019-04-19 02:00:00+00:00,9.75206,1.0,2.0,3.74454,0.0,4.503760000000001,4.503760000000001
2019-04-19 03:00:00+00:00,10.0,1.0,2.0,3.20982,0.0,4.89509,4.89509
2019-04-19 04:00:00+00:00,10.0,1.0,2.0,1.75736,0.0,5.62132,5.62132
2019-04-19 05:00:00+00:00,10.0,1.0,2.0,0.87602,0.0,6.06199,6.06199
2019-04-19 06:00:00+00:00,10.0,1.0,2.0,0.19978,0.0,6.40011,6.40011
2019-04-19 07:00:00+00:00,10.0,1.0,2.0,0.18456,0.0,6.40772,6.40772
2019-04-19 08:00:00+00:00,10.0,1.0,2.0,0.30332,0.0,6.34834,6.34834
2019-04-19 09:00:00+00:00,10.0,1.0,2.0,0.39488,0.0,6.302560000000001,6.302560000000001
2019-04-19 10:00:00+00:00,10.0,1.0,2.0,0.57266,0.0,6.2136700000000005,6.2136700000000005
2019-04-19 11:00:00+00:00,10.0,1.0,2.0,0.82576,0.0,6.08712,6.08712
2019-04-19 12:00:00+00:00,10.0,1.0,2.0,1.03928,0.0,5.980359999999999,5.980359999999999
2019-04-19 13:00:00+00:00,10.0,1.0,2.0,1.54426,0.0,5.72787,5.72787
2019-04-19 14:00:00+00:00,10.0,1.0,2.0,1.89144,0.0,5.554279999999999,5.554279999999999
2019-04-19 15:00:00+00:00,10.0,1.0,2.0,1.91146,0.0,5.54427,5.54427
2019-04-19 16:00:00+00:00,10.0,1.0,2.0,1.4861,0.0,5.75695,5.75695
2019-04-19 17:00:00+00:00,10.0,1.0,2.0,0.09696,0.0,6.45152,6.45152
2019-04-19 18:00:00+00:00,10.0,1.0,2.0,0.0,0.472267,6.64168,6.64168
2019-04-19 19:00:00+00:00,10.0,1.0,2.0,0.71782,0.0,6.14109,6.14109
2019-04-19 20:00:00+00:00,10.0,1.0,2.0,1.46588,0.0,5.767060000000001,5.767060000000001
2019-04-19 21:00:00+00:00,10.0,1.0,2.0,2.61046,0.0,5.19477,5.19477
2019-04-19 22:00:00+00:00,10.0,1.0,2.0,3.55294,0.0,4.723529999999999,4.723529999999999
2019-04-19 23:00:00+00:00,9.94268,1.0,2.0,3.74454,0.0,4.599069999999999,4.599069999999999
2019-04-20 00:00:00+00:00,9.52722,1.0,2.0,3.74454,0.0,4.3913400000000005,4.3913400000000005
2019-04-20 01:00:00+00:00,9.44464,1.0,2.0,3.74454,0.0,4.35005,4.35005
2019-04-20 02:00:00+00:00,9.51814,1.0,2.0,3.74454,0.0,4.3868,4.3868
2019-04-20 03:00:00+00:00,9.84328,1.0,2.0,3.74454,0.0,4.54937,4.54937
2019-04-20 04:00:00+00:00,10.0,1.0,2.0,3.37104,0.0,4.81448,4.81448
2019-04-20 05:00:00+00:00,10.0,1.0,2.0,2.37218,0.0,5.31391,5.31391
2019-04-20 06:00:00+00:00,10.0,1.0,2.0,1.38252,0.0,5.808739999999999,5.808739999999999
2019-04-20 07:00:00+00:00,10.0,1.0,2.0,0.77936,0.0,6.11032,6.11032
2019-04-20 08:00:00+00:00,10.0,1.0,2.0,0.61342,0.0,6.19329,6.19329
2019-04-20 09:00:00+00:00,10.0,1.0,2.0,0.39056,0.0,6.3047200000000005,6.3047200000000005
2019-04-20 10:00:00+00:00,10.0,1.0,2.0,0.36938,0.0,6.31531,6.31531
2019-04-20 11:00:00+00:00,10.0,1.0,2.0,0.73244,0.0,6.13378,6.13378
2019-04-20 12:00:00+00:00,10.0,1.0,2.0,1.14822,0.0,5.925890000000001,5.925890000000001
2019-04-20 13:00:00+00:00,10.0,1.0,2.0,1.52304,0.0,5.738479999999999,5.738479999999999
2019-04-20 14:00:00+00:00,10.0,1.0,2.0,1.84116,0.0,5.57942,5.57942
2019-04-20 15:00:00+00:00,10.0,1.0,2.0,1.7606,0.0,5.6197,5.6197
2019-04-20 16:00:00+00:00,10.0,1.0,2.0,1.12782,0.0,5.93609,5.93609
2019-04-20 17:00:00+00:00,10.0,1.0,2.0,0.0,0.129533,6.53886,6.53886
2019-04-20 18:00:00+00:00,10.0,1.0,2.0,0.0,0.3044,6.59132,6.59132
2019-04-20 19:00:00+00:00,10.0,1.0,2.0,0.80136,0.0,6.09932,6.09932
2019-04-20 20:00:00+00:00,10.0,1.0,2.0,1.86338,0.0,5.56831,5.56831
2019-04-20 21:00:00+00:00,10.0,1.0,2.0,2.96502,0.0,5.01749,5.01749
2019-04-20 22:00:00+00:00,9.9081,1.0,2.0,3.74454,0.0,4.58178,4.58178
2019-04-20 23:00:00+00:00,9.69034,1.0,2.0,3.74454,0.0,4.472899999999999,4.472899999999999
2019-04-21 00:00:00+00:00,9.29272,1.0,2.0,3.74454,0.0,4.27409,4.27409
2019-04-21 01:00:00+00:00,9.21526,1.0,2.0,3.74454,0.0,4.23536,4.23536
2019-04-21 02:00:00+00:00,9.31848,1.0,2.0,3.74454,0.0,4.28697,4.28697
2019-04-21 03:00:00+00:00,9.40726,1.0,2.0,3.74454,0.0,4.33136,4.33136
2019-04-21 04:00:00+00:00,9.69946,1.0,2.0,3.74454,0.0,4.47746,4.47746
2019-04-21 05:00:00+00:00,10.0,1.0,2.0,3.4419,0.0,4.77905,4.77905
2019-04-21 06:00:00+00:00,10.0,1.0,2.0,2.775,0.0,5.1125,5.1125
2019-04-21 07:00:00+00:00,10.0,1.0,2.0,2.12998,0.0,5.43501,5.43501
2019-04-21 08:00:00+00:00,10.0,1.0,2.0,1.56816,0.0,5.71592,5.71592
2019-04-21 09:00:00+00:00,10.0,1.0,2.0,1.22258,0.0,5.88871,5.88871
2019-04-21 10:00:00+00:00,10.0,1.0,2.0,1.26694,0.0,5.86653,5.86653
2019-04-21 11:00:00+00:00,10.0,1.0,2.0,2.04884,0.0,5.47558,5.47558
2019-04-21 12:00:00+00:00,10.0,1.0,2.0,2.3345,0.0,5.33275,5.33275
2019-04-21 13:00:00+00:00,10.0,1.0,2.0,2.66428,0.0,5.167859999999999,5.167859999999999
2019-04-21 14:00:00+00:00,10.0,1.0,2.0,2.9149,0.0,5.04255,5.04255
2019-04-21 15:00:00+00:00,10.0,1.0,2.0,2.80342,0.0,5.0982899999999995,5.0982899999999995
2019-04-21 16:00:00+00:00,10.0,1.0,2.0,2.19256,0.0,5.40372,5.40372
2019-04-21 17:00:00+00:00,10.0,1.0,2.0,0.9083,0.0,6.045850000000001,6.045850000000001
2019-04-21 18:00:00+00:00,10.0,1.0,2.0,0.39272,0.0,6.303640000000001,6.303640000000001
2019-04-21 19:00:00+00:00,10.0,1.0,2.0,1.1329,0.0,5.93355,5.93355
2019-04-21 20:00:00+00:00,10.0,1.0,2.0,2.0419,0.0,5.47905,5.47905
2019-04-21 21:00:00+00:00,10.0,1.0,2.0,3.1495,0.0,4.92525,4.92525
2019-04-21 22:00:00+00:00,9.6723,1.0,2.0,3.74454,0.0,4.4638800000000005,4.4638800000000005
2019-04-21 23:00:00+00:00,9.397,1.0,2.0,3.74454,0.0,4.32623,4.32623
2019-04-22 00:00:00+00:00,9.1348,1.0,2.0,3.74454,0.0,4.19513,4.19513
2019-04-22 01:00:00+00:00,9.14048,1.0,2.0,3.74454,0.0,4.197970000000001,4.197970000000001
2019-04-22 02:00:00+00:00,9.42088,1.0,2.0,3.74454,0.0,4.33817,4.33817
2019-04-22 03:00:00+00:00,10.0,1.0,2.0,3.55808,0.0,4.72096,4.72096
2019-04-22 04:00:00+00:00,10.0,1.0,2.0,2.45214,0.0,5.27393,5.27393
2019-04-22 05:00:00+00:00,10.0,1.0,2.0,1.21018,0.0,5.894909999999999,5.894909999999999
2019-04-22 06:00:00+00:00,10.0,1.0,2.0,0.56926,0.0,6.21537,6.21537
2019-04-22 07:00:00+00:00,10.0,1.0,2.0,0.51456,0.0,6.24272,6.24272
2019-04-22 08:00:00+00:00,10.0,1.0,2.0,0.56478,0.0,6.21761,6.21761
2019-04-22 09:00:00+00:00,10.0,1.0,2.0,0.56196,0.0,6.21902,6.21902
2019-04-22 10:00:00+00:00,10.0,1.0,2.0,0.59298,0.0,6.2035100000000005,6.2035100000000005
2019-04-22 11:00:00+00:00,10.0,1.0,2.0,0.93326,0.0,6.03337,6.03337
2019-04-22 12:00:00+00:00,10.0,1.0,2.0,0.99726,0.0,6.00137,6.00137
2019-04-22 13:00:00+00:00,10.0,1.0,2.0,1.34936,0.0,5.82532,5.82532
2019-04-22 14:00:00+00:00,10.0,1.0,2.0,1.51488,0.0,5.74256,5.74256
2019-04-22 15:00:00+00:00,10.0,1.0,2.0,1.402,0.0,5.799,5.799
2019-04-22 16:00:00+00:00,10.0,1.0,2.0,0.88122,0.0,6.0593900000000005,6.0593900000000005
2019-04-22 17:00:00+00:00,10.0,1.0,2.0,0.0,0.393067,6.61792,6.61792
2019-04-22 18:00:00+00:00,10.0,1.0,2.0,0.0,0.787933,6.7363800000000005,6.7363800000000005
