time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2018-01-01 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.64,1.24,0,0.0,0.0
2018-01-01 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.32,1.17,0,0.0,0.0
2018-01-01 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.63,1.31,0,0.0,0.0
2018-01-01 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.1,1.38,0,0.0,0.0
2018-01-01 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.01,1.31,0,0.0,0.0
2018-01-01 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.22,1.31,0,0.0,0.0
2018-01-01 06:09:00+00:00,2.55,0.0,23.0,0.0,4.03,6.88,1.31,0,23.0,23.0
2018-01-01 07:09:00+00:00,35.84,137.99,66.0,0.0,13.26,7.27,1.52,0,66.0,203.99
2018-01-01 08:09:00+00:00,69.13,256.99,91.0,0.0,20.88,10.94,1.38,0,91.0,347.99
2018-01-01 09:09:00+00:00,93.05,358.99,95.0,0.0,26.28,12.96,1.93,0,95.0,453.99
2018-01-01 10:09:00+00:00,103.47,401.99,100.0,0.0,28.85,13.96,2.07,0,100.0,501.99
2018-01-01 11:09:00+00:00,98.76,369.99,112.0,0.0,28.23,14.67,1.93,0,112.0,481.99
2018-01-01 12:09:00+00:00,82.07,297.99,110.0,0.0,24.52,15.07,1.86,0,110.0,407.99
2018-01-01 13:09:00+00:00,53.85,185.99,98.0,0.0,18.19,15.11,1.93,0,98.0,283.99
2018-01-01 14:09:00+00:00,17.71,39.0,72.0,0.0,9.89,14.68,1.86,0,72.0,111.0
2018-01-01 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.52,1.93,0,0.0,0.0
2018-01-01 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.04,1.93,0,0.0,0.0
2018-01-01 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.63,1.86,0,0.0,0.0
2018-01-01 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.62,1.86,0,0.0,0.0
2018-01-01 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.89,1.66,0,0.0,0.0
2018-01-01 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.1,1.52,0,0.0,0.0
2018-01-01 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.44,1.66,0,0.0,0.0
2018-01-01 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.03,1.72,0,0.0,0.0
2018-01-01 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.95,2.07,0,0.0,0.0
2018-01-02 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.61,2.34,0,0.0,0.0
2018-01-02 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.01,2.69,0,0.0,0.0
2018-01-02 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.64,3.24,0,0.0,0.0
2018-01-02 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.27,3.24,0,0.0,0.0
2018-01-02 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.13,3.1,0,0.0,0.0
2018-01-02 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.38,3.03,0,0.0,0.0
2018-01-02 06:09:00+00:00,1.05,0.0,14.0,0.0,4.02,9.62,2.97,0,14.0,14.0
2018-01-02 07:09:00+00:00,8.65,0.0,55.0,0.0,13.26,10.71,2.41,0,55.0,55.0
2018-01-02 08:09:00+00:00,62.92,188.99,127.0,0.0,20.91,12.91,2.69,0,127.0,315.99
2018-01-02 09:09:00+00:00,63.88,90.0,221.0,0.0,26.33,14.16,3.93,0,221.0,311.0
2018-01-02 10:09:00+00:00,108.05,457.99,61.0,0.0,28.93,14.42,4.0,0,61.0,518.99
2018-01-02 11:09:00+00:00,99.41,366.99,112.0,0.0,28.33,14.82,4.07,0,112.0,478.99
2018-01-02 12:09:00+00:00,82.88,300.99,107.0,0.0,24.63,15.01,3.52,0,107.0,407.99
2018-01-02 13:09:00+00:00,55.36,202.99,88.0,0.0,18.32,15.11,3.17,0,88.0,290.99
2018-01-02 14:09:00+00:00,15.54,20.0,75.0,0.0,10.02,14.94,2.76,0,75.0,95.0
2018-01-02 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.07,2.34,0,0.0,0.0
2018-01-02 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.11,2.9,0,0.0,0.0
2018-01-02 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.51,3.03,0,0.0,0.0
2018-01-02 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.2,2.9,0,0.0,0.0
2018-01-02 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.81,2.0,0,0.0,0.0
2018-01-02 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.45,2.21,0,0.0,0.0
2018-01-02 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.69,2.14,0,0.0,0.0
2018-01-02 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.31,2.21,0,0.0,0.0
2018-01-02 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.22,2.76,0,0.0,0.0
2018-01-03 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.71,3.38,0,0.0,0.0
2018-01-03 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.5,3.66,0,0.0,0.0
2018-01-03 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.16,3.59,0,0.0,0.0
2018-01-03 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.89,3.24,0,0.0,0.0
2018-01-03 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.47,2.76,0,0.0,0.0
2018-01-03 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.32,2.76,0,0.0,0.0
2018-01-03 06:09:00+00:00,1.36,0.0,16.0,0.0,4.01,8.29,3.1,0,16.0,16.0
2018-01-03 07:09:00+00:00,31.1,77.0,95.0,0.0,13.27,9.36,3.17,0,95.0,172.0
2018-01-03 08:09:00+00:00,59.53,144.99,149.0,0.0,20.94,10.67,3.59,0,149.0,293.99
2018-01-03 09:09:00+00:00,92.38,328.99,112.0,0.0,26.39,11.66,4.69,0,112.0,440.99
2018-01-03 10:09:00+00:00,101.83,348.99,132.0,0.0,29.02,12.3,5.38,0,132.0,480.99
2018-01-03 11:09:00+00:00,91.47,256.99,177.0,0.0,28.44,12.75,5.45,0,177.0,433.99
2018-01-03 12:09:00+00:00,89.88,370.99,64.0,0.0,24.76,12.73,5.38,0,64.0,434.99
2018-01-03 13:09:00+00:00,57.68,215.99,82.0,0.0,18.45,12.72,5.17,0,82.0,297.99
2018-01-03 14:09:00+00:00,21.06,71.0,63.0,0.0,10.16,12.31,4.41,0,63.0,134.0
2018-01-03 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.52,3.38,0,0.0,0.0
2018-01-03 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.5,2.69,0,0.0,0.0
2018-01-03 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.56,1.86,0,0.0,0.0
2018-01-03 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.4,1.38,0,0.0,0.0
2018-01-03 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.54,0.41,0,0.0,0.0
2018-01-03 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.65,1.38,0,0.0,0.0
2018-01-03 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.38,2.28,0,0.0,0.0
2018-01-03 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.7,2.97,0,0.0,0.0
2018-01-03 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.2,3.31,0,0.0,0.0
2018-01-04 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.6,3.59,0,0.0,0.0
2018-01-04 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.64,3.31,0,0.0,0.0
2018-01-04 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.6,3.72,0,0.0,0.0
2018-01-04 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.7,3.79,0,0.0,0.0
2018-01-04 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.56,3.24,0,0.0,0.0
2018-01-04 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.24,2.83,0,0.0,0.0
2018-01-04 06:09:00+00:00,0.25,0.0,8.0,0.0,4.01,8.76,3.03,0,8.0,8.0
2018-01-04 07:09:00+00:00,5.71,0.0,40.0,0.0,13.29,8.69,3.17,0,40.0,40.0
2018-01-04 08:09:00+00:00,10.4,0.0,63.0,0.0,20.98,8.9,1.86,0,63.0,63.0
2018-01-04 09:09:00+00:00,22.37,0.0,118.0,0.0,26.46,9.2,3.45,0,118.0,118.0
2018-01-04 10:09:00+00:00,34.29,1.0,169.0,0.0,29.11,8.2,5.66,0,169.0,170.0
2018-01-04 11:09:00+00:00,38.32,4.0,183.0,0.0,28.56,7.32,5.79,0,183.0,187.0
2018-01-04 12:09:00+00:00,35.8,6.0,170.0,0.0,24.89,7.21,5.86,0,170.0,176.0
2018-01-04 13:09:00+00:00,28.7,11.0,135.0,0.0,18.59,7.81,6.28,0,135.0,146.0
2018-01-04 14:09:00+00:00,18.45,33.0,76.0,0.0,10.3,8.22,7.24,0,76.0,109.0
2018-01-04 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.02,7.38,0,0.0,0.0
2018-01-04 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.95,7.72,0,0.0,0.0
2018-01-04 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.0,7.86,0,0.0,0.0
2018-01-04 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.2,7.59,0,0.0,0.0
2018-01-04 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.59,7.24,0,0.0,0.0
2018-01-04 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.78,6.76,0,0.0,0.0
2018-01-04 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.82,6.21,0,0.0,0.0
2018-01-04 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.89,5.72,0,0.0,0.0
2018-01-04 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.83,5.38,0,0.0,0.0
2018-01-05 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.53,4.62,0,0.0,0.0
2018-01-05 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,8.14,3.52,0,0.0,0.0
2018-01-05 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.77,3.45,0,0.0,0.0
2018-01-05 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.57,3.38,0,0.0,0.0
2018-01-05 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,7.32,2.83,0,0.0,0.0
2018-01-05 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,6.9,2.28,0,0.0,0.0
2018-01-05 06:09:00+00:00,2.56,0.0,23.0,0.0,4.01,6.13,2.0,0,23.0,23.0
2018-01-05 07:09:00+00:00,35.63,133.99,68.0,0.0,13.31,7.52,2.07,0,68.0,201.99
2018-01-05 08:09:00+00:00,69.04,246.99,97.0,0.0,21.03,9.88,1.93,0,97.0,343.99
2018-01-05 09:09:00+00:00,95.19,373.99,87.0,0.0,26.53,11.36,1.79,0,87.0,460.99
2018-01-05 10:09:00+00:00,104.75,404.99,101.0,0.0,29.21,12.3,1.52,0,101.0,505.99
2018-01-05 11:09:00+00:00,103.08,410.99,90.0,0.0,28.68,12.96,1.38,0,90.0,500.99
2018-01-05 12:09:00+00:00,84.86,314.99,105.0,0.0,25.03,13.35,1.03,0,105.0,419.99
2018-01-05 13:09:00+00:00,57.77,218.99,84.0,0.0,18.73,13.46,0.9,0,84.0,302.99
2018-01-05 14:09:00+00:00,20.04,48.0,75.0,0.0,10.45,13.3,1.38,0,75.0,123.0
2018-01-05 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.59,1.66,0,0.0,0.0
2018-01-05 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.3,1.86,0,0.0,0.0
2018-01-05 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.24,2.14,0,0.0,0.0
2018-01-05 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.23,2.07,0,0.0,0.0
2018-01-05 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.81,1.17,0,0.0,0.0
2018-01-05 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.39,1.03,0,0.0,0.0
2018-01-05 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.33,1.03,0,0.0,0.0
2018-01-05 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.26,0.97,0,0.0,0.0
2018-01-05 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.13,0.97,0,0.0,0.0
2018-01-06 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.08,0.97,0,0.0,0.0
2018-01-06 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.16,0.97,0,0.0,0.0
2018-01-06 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.08,0.83,0,0.0,0.0
2018-01-06 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.88,0.69,0,0.0,0.0
2018-01-06 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.67,0.55,0,0.0,0.0
2018-01-06 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.47,0.69,0,0.0,0.0
2018-01-06 06:09:00+00:00,2.51,0.0,23.0,0.0,4.02,9.32,0.9,0,23.0,23.0
2018-01-06 07:09:00+00:00,34.99,131.99,68.0,0.0,13.34,8.54,0.97,0,68.0,199.99
2018-01-06 08:09:00+00:00,69.14,262.99,86.0,0.0,21.08,10.8,0.76,0,86.0,348.99
2018-01-06 09:09:00+00:00,92.94,362.99,93.0,0.0,26.61,12.89,1.03,0,93.0,455.99
2018-01-06 10:09:00+00:00,104.05,408.99,97.0,0.0,29.32,13.78,1.52,0,97.0,505.99
2018-01-06 11:09:00+00:00,102.45,407.99,91.0,0.0,28.81,14.31,1.79,0,91.0,498.99
2018-01-06 12:09:00+00:00,84.67,312.99,105.0,0.0,25.17,14.59,2.07,0,105.0,417.99
2018-01-06 13:09:00+00:00,58.17,220.99,83.0,0.0,18.88,14.57,2.34,0,83.0,303.99
2018-01-06 14:09:00+00:00,19.78,45.0,76.0,0.0,10.6,14.23,2.41,0,76.0,121.0
2018-01-06 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.36,2.28,0,0.0,0.0
2018-01-06 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.33,2.28,0,0.0,0.0
2018-01-06 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.61,2.21,0,0.0,0.0
2018-01-06 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.98,2.07,0,0.0,0.0
2018-01-06 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.23,2.0,0,0.0,0.0
2018-01-06 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.38,1.79,0,0.0,0.0
2018-01-06 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.12,1.72,0,0.0,0.0
2018-01-06 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.34,1.52,0,0.0,0.0
2018-01-06 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.77,1.38,0,0.0,0.0
2018-01-07 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.2,1.24,0,0.0,0.0
2018-01-07 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.11,1.31,0,0.0,0.0
2018-01-07 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.2,1.59,0,0.0,0.0
2018-01-07 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.23,1.59,0,0.0,0.0
2018-01-07 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.15,1.66,0,0.0,0.0
2018-01-07 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.03,1.72,0,0.0,0.0
2018-01-07 06:09:00+00:00,1.36,0.0,16.0,0.0,4.04,9.07,1.72,0,16.0,16.0
2018-01-07 07:09:00+00:00,20.3,13.0,99.0,0.0,13.38,10.5,1.45,0,99.0,112.0
2018-01-07 08:09:00+00:00,43.93,48.0,174.0,0.0,21.14,13.48,1.59,0,174.0,222.0
2018-01-07 09:09:00+00:00,65.36,99.0,221.0,0.0,26.7,14.38,2.28,0,221.0,320.0
2018-01-07 10:09:00+00:00,55.84,36.0,239.0,0.0,29.43,15.1,2.62,0,239.0,275.0
2018-01-07 11:09:00+00:00,86.78,226.99,195.0,0.0,28.95,15.28,2.41,0,195.0,421.99
2018-01-07 12:09:00+00:00,85.21,318.99,102.0,0.0,25.32,15.34,2.41,0,102.0,420.99
2018-01-07 13:09:00+00:00,58.92,229.99,79.0,0.0,19.04,15.2,2.0,0,79.0,308.99
2018-01-07 14:09:00+00:00,18.56,32.0,80.0,0.0,10.75,15.06,1.86,0,80.0,112.0
2018-01-07 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.51,1.52,0,0.0,0.0
2018-01-07 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.76,1.52,0,0.0,0.0
2018-01-07 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.02,1.45,0,0.0,0.0
2018-01-07 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.13,1.38,0,0.0,0.0
2018-01-07 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.73,1.59,0,0.0,0.0
2018-01-07 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.38,1.38,0,0.0,0.0
2018-01-07 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.71,1.17,0,0.0,0.0
2018-01-07 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.91,1.03,0,0.0,0.0
2018-01-07 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.67,0.9,0,0.0,0.0
2018-01-08 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.57,0.62,0,0.0,0.0
2018-01-08 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.34,0.48,0,0.0,0.0
2018-01-08 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.2,0.41,0,0.0,0.0
2018-01-08 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.01,0.41,0,0.0,0.0
2018-01-08 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.94,0.48,0,0.0,0.0
2018-01-08 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.78,0.62,0,0.0,0.0
2018-01-08 06:09:00+00:00,1.65,0.0,18.0,0.0,4.06,11.48,0.69,0,18.0,18.0
2018-01-08 07:09:00+00:00,14.61,2.0,82.0,0.0,13.42,11.24,0.83,0,82.0,84.0
2018-01-08 08:09:00+00:00,30.46,8.0,150.0,0.0,21.21,12.74,0.55,0,150.0,158.0
2018-01-08 09:09:00+00:00,61.27,80.0,224.0,0.0,26.79,14.54,0.41,0,224.0,304.0
2018-01-08 10:09:00+00:00,59.05,47.0,245.0,0.0,29.55,15.25,1.17,0,245.0,292.0
2018-01-08 11:09:00+00:00,59.68,53.0,242.0,0.0,29.09,15.53,1.45,0,242.0,295.0
2018-01-08 12:09:00+00:00,64.7,117.0,204.0,0.0,25.48,15.58,1.52,0,204.0,321.0
2018-01-08 13:09:00+00:00,61.15,262.99,60.0,0.0,19.2,15.55,1.38,0,60.0,322.99
2018-01-08 14:09:00+00:00,13.18,7.0,73.0,0.0,10.92,15.31,1.24,0,73.0,80.0
2018-01-08 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,14.77,1.1,0,0.0,0.0
2018-01-08 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.94,1.1,0,0.0,0.0
2018-01-08 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.96,0.97,0,0.0,0.0
2018-01-08 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.01,0.83,0,0.0,0.0
2018-01-08 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.03,0.83,0,0.0,0.0
2018-01-08 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.87,0.76,0,0.0,0.0
2018-01-08 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.53,0.83,0,0.0,0.0
2018-01-08 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.23,0.76,0,0.0,0.0
2018-01-08 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.0,0.69,0,0.0,0.0
2018-01-09 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.61,0.69,0,0.0,0.0
2018-01-09 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.16,0.48,0,0.0,0.0
2018-01-09 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.74,0.41,0,0.0,0.0
2018-01-09 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.42,0.55,0,0.0,0.0
2018-01-09 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.17,0.62,0,0.0,0.0
2018-01-09 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,9.98,0.69,0,0.0,0.0
2018-01-09 06:09:00+00:00,1.04,0.0,14.0,0.0,4.09,10.1,0.62,0,14.0,14.0
2018-01-09 07:09:00+00:00,13.78,2.0,78.0,0.0,13.47,10.86,0.9,0,78.0,80.0
2018-01-09 08:09:00+00:00,35.15,17.0,162.0,0.0,21.28,11.74,0.97,0,162.0,179.0
2018-01-09 09:09:00+00:00,59.79,68.0,225.0,0.0,26.9,12.32,0.83,0,225.0,293.0
2018-01-09 10:09:00+00:00,66.48,74.0,250.0,0.0,29.68,12.88,0.97,0,250.0,324.0
2018-01-09 11:09:00+00:00,98.53,347.99,132.0,0.0,29.24,13.38,1.03,0,132.0,479.99
2018-01-09 12:09:00+00:00,68.84,143.0,197.0,0.0,25.64,13.85,0.76,0,197.0,340.0
2018-01-09 13:09:00+00:00,41.25,54.0,158.0,0.0,19.37,14.14,1.24,0,158.0,212.0
2018-01-09 14:09:00+00:00,22.81,67.0,73.0,0.0,11.08,14.09,1.59,0,73.0,140.0
2018-01-09 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.76,1.38,0,0.0,0.0
2018-01-09 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.18,1.59,0,0.0,0.0
2018-01-09 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.61,1.79,0,0.0,0.0
2018-01-09 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.23,1.66,0,0.0,0.0
2018-01-09 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.18,1.38,0,0.0,0.0
2018-01-09 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.93,1.86,0,0.0,0.0
2018-01-09 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.74,2.07,0,0.0,0.0
2018-01-09 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.45,2.21,0,0.0,0.0
2018-01-09 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.27,2.34,0,0.0,0.0
2018-01-10 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.24,2.34,0,0.0,0.0
2018-01-10 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.07,2.34,0,0.0,0.0
2018-01-10 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.89,2.34,0,0.0,0.0
2018-01-10 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.7,2.21,0,0.0,0.0
2018-01-10 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.6,2.0,0,0.0,0.0
2018-01-10 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.53,1.93,0,0.0,0.0
2018-01-10 06:09:00+00:00,0.24,0.0,8.0,0.0,4.13,10.45,1.86,0,8.0,8.0
2018-01-10 07:09:00+00:00,7.61,0.0,50.0,0.0,13.53,11.12,1.79,0,50.0,50.0
2018-01-10 08:09:00+00:00,30.53,7.0,150.0,0.0,21.36,11.8,2.07,0,150.0,157.0
2018-01-10 09:09:00+00:00,48.99,26.0,215.0,0.0,27.01,12.44,2.41,0,215.0,241.0
2018-01-10 10:09:00+00:00,60.54,47.0,248.0,0.0,29.82,12.96,1.72,0,248.0,295.0
2018-01-10 11:09:00+00:00,60.45,50.0,246.0,0.0,29.4,13.48,1.31,0,246.0,296.0
2018-01-10 12:09:00+00:00,55.3,56.0,217.0,0.0,25.81,13.68,1.52,0,217.0,273.0
2018-01-10 13:09:00+00:00,28.22,9.0,139.0,0.0,19.54,13.68,2.07,0,139.0,148.0
2018-01-10 14:09:00+00:00,12.29,3.0,71.0,0.0,11.25,13.39,1.86,0,71.0,74.0
2018-01-10 15:09:00+00:00,0.0,0.0,0.0,0.0,0.0,13.11,1.93,0,0.0,0.0
2018-01-10 16:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.67,2.28,0,0.0,0.0
2018-01-10 17:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.33,2.21,0,0.0,0.0
2018-01-10 18:09:00+00:00,0.0,0.0,0.0,0.0,0.0,12.07,2.14,0,0.0,0.0
2018-01-10 19:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.62,2.55,0,0.0,0.0
2018-01-10 20:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.44,2.83,0,0.0,0.0
2018-01-10 21:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.3,2.97,0,0.0,0.0
2018-01-10 22:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.24,2.76,0,0.0,0.0
2018-01-10 23:09:00+00:00,0.0,0.0,0.0,0.0,0.0,11.06,2.34,0,0.0,0.0
2018-01-11 00:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.86,1.79,0,0.0,0.0
2018-01-11 01:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.57,1.86,0,0.0,0.0
2018-01-11 02:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.39,2.21,0,0.0,0.0
2018-01-11 03:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.4,2.21,0,0.0,0.0
2018-01-11 04:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.17,2.28,0,0.0,0.0
2018-01-11 05:09:00+00:00,0.0,0.0,0.0,0.0,0.0,10.08,2.28,0,0.0,0.0
2018-01-11 06:09:00+00:00,3.03,0.0,26.0,0.0,4.17,10.17,2.28,0,26.0,26.0
2018-01-11 07:09:00+00:00,33.6,107.99,82.0,0.0,13.59,10.74,1.17,0,82.0,189.99
2018-01-11 08:09:00+00:00,56.99,126.0,159.0,0.0,21.45,11.98,1.1,0,159.0,285.0
2018-01-11 09:09:00+00:00,56.76,54.0,225.0,0.0,27.12,12.94,1.1,0,225.0,279.0
2018-01-11 10:09:00+00:00,76.6,131.0,241.0,0.0,29.96,13.52,1.31,0,241.0,372.0
2018-01-11 11:09:00+00:00,92.75,279.99,172.0,0.0,29.56,14.24,1.24,0,172.0,451.99
2018-01-11 12:09:00+00:00,77.89,222.99,162.0,0.0,25.98,14.57,1.03,0,162.0,384.99
