Datetime,Generator Bus 0,Generator Bus 1,Load Bus 1
2015-10-01T00:00:00Z,1.80927,0.0,1.809275
2015-10-01T01:00:00Z,1.80815,0.0,1.808155
2015-10-01T02:00:00Z,1.87341,0.0,1.87341
2015-10-01T03:00:00Z,2.0592,0.0,2.059205
2015-10-01T04:00:00Z,2.24831,0.035461,2.28377
2015-10-01T05:00:00Z,1.92543,0.534279,2.459705
2015-10-01T06:00:00Z,1.5,1.13288,2.6328850000000004
2015-10-01T07:00:00Z,1.5,1.22428,2.7242800000000003
2015-10-01T08:00:00Z,1.5,1.30485,2.80485
2015-10-01T09:00:00Z,1.5,1.33735,2.837345
2015-10-01T10:00:00Z,1.5,1.35969,2.85969
2015-10-01T11:00:00Z,1.5,1.23904,2.739045
2015-10-01T12:00:00Z,1.5,1.07075,2.57075
2015-10-01T13:00:00Z,1.5,0.969125,2.469125
2015-10-01T14:00:00Z,1.5,0.969785,2.469785
2015-10-01T15:00:00Z,2.28076,0.267139,2.547895
2015-10-01T16:00:00Z,2.85463,0.00236407,2.856995
2015-10-01T17:00:00Z,3.02996,0.0,3.02996
2015-10-01T18:00:00Z,2.81345,0.0,2.813445
2015-10-01T19:00:00Z,2.55388,0.0,2.55388
2015-10-01T20:00:00Z,2.36173,0.0,2.36173
2015-10-01T21:00:00Z,2.17062,0.0,2.170615
2015-10-01T22:00:00Z,1.99684,0.0,1.996845
2015-10-01T23:00:00Z,1.91209,0.0,1.912085
2015-10-02T00:00:00Z,1.86319,0.0,1.863195
2015-10-02T01:00:00Z,1.86664,0.0,1.86664
2015-10-02T02:00:00Z,1.92833,0.0,1.928335
2015-10-02T03:00:00Z,2.09837,0.0,2.098375
2015-10-02T04:00:00Z,2.28413,0.0330969,2.317225
2015-10-02T05:00:00Z,1.89746,0.607565,2.50503
2015-10-02T06:00:00Z,1.5,1.17555,2.6755500000000003
2015-10-02T07:00:00Z,1.5,1.24004,2.74004
2015-10-02T08:00:00Z,1.5,1.28078,2.780785
2015-10-02T09:00:00Z,1.5,1.33401,2.834015
2015-10-02T10:00:00Z,1.5,1.33225,2.83225
2015-10-02T11:00:00Z,1.5,1.22498,2.72498
2015-10-02T12:00:00Z,1.5,1.08783,2.587825
2015-10-02T13:00:00Z,1.5,0.983735,2.483735
2015-10-02T14:00:00Z,1.5,0.987825,2.487825
2015-10-02T15:00:00Z,2.25032,0.27896,2.5292800000000004
2015-10-02T16:00:00Z,2.81743,0.0,2.81743
2015-10-02T17:00:00Z,2.96848,0.0,2.9684850000000003
2015-10-02T18:00:00Z,2.75781,0.0,2.757815
2015-10-02T19:00:00Z,2.50581,0.0,2.50581
2015-10-02T20:00:00Z,2.29113,0.0,2.29113
2015-10-02T21:00:00Z,2.17165,0.0,2.1716550000000003
2015-10-02T22:00:00Z,2.06379,0.0,2.06379
2015-10-02T23:00:00Z,1.98761,0.0,1.987605
2015-10-03T00:00:00Z,1.94943,0.0,1.94943
2015-10-03T01:00:00Z,1.92118,0.0,1.921185
2015-10-03T02:00:00Z,1.93136,0.0,1.93136
2015-10-03T03:00:00Z,2.01611,0.0,2.016105
2015-10-03T04:00:00Z,2.04231,0.035461,2.07777
2015-10-03T05:00:00Z,1.5797,0.735225,2.31492
2015-10-03T06:00:00Z,1.5,1.04417,2.5441700000000003
2015-10-03T07:00:00Z,1.5,1.16456,2.66456
2015-10-03T08:00:00Z,1.5,1.25949,2.759495
2015-10-03T09:00:00Z,1.5,1.33083,2.830835
2015-10-03T10:00:00Z,1.5,1.33498,2.83498
2015-10-03T11:00:00Z,1.5,1.17942,2.679415
2015-10-03T12:00:00Z,1.5,1.00983,2.509825
2015-10-03T13:00:00Z,1.5,0.94726,2.4472600000000004
2015-10-03T14:00:00Z,1.5,0.93727,2.43727
2015-10-03T15:00:00Z,2.1968,0.3026,2.4994
2015-10-03T16:00:00Z,2.82656,0.0,2.82656
2015-10-03T17:00:00Z,2.94541,0.0,2.94541
2015-10-03T18:00:00Z,2.77025,0.0,2.77025
2015-10-03T19:00:00Z,2.54212,0.0,2.54212
2015-10-03T20:00:00Z,2.36356,0.0,2.363565
2015-10-03T21:00:00Z,2.18295,0.0,2.18295
2015-10-03T22:00:00Z,2.03066,0.0,2.03066
2015-10-03T23:00:00Z,1.94264,0.0,1.942645
2015-10-04T00:00:00Z,1.89172,0.0,1.89172
2015-10-04T01:00:00Z,1.84737,0.0,1.847375
2015-10-04T02:00:00Z,1.86716,0.0,1.86716
2015-10-04T03:00:00Z,1.91317,0.0,1.91317
2015-10-04T04:00:00Z,1.88741,0.0401891,1.9276
2015-10-04T05:00:00Z,1.5,0.58475,2.08475
2015-10-04T06:00:00Z,1.5,0.803295,2.303295
2015-10-04T07:00:00Z,1.5,0.98638,2.48638
2015-10-04T08:00:00Z,1.5,1.14492,2.64492
2015-10-04T09:00:00Z,1.5,1.19829,2.698295
2015-10-04T10:00:00Z,1.5,1.12579,2.62579
2015-10-04T11:00:00Z,1.5,0.923055,2.423055
2015-10-04T12:00:00Z,1.5,0.77916,2.27916
2015-10-04T13:00:00Z,1.5,0.73521,2.23521
2015-10-04T14:00:00Z,1.5,0.74535,2.24535
2015-10-04T15:00:00Z,2.0621,0.267139,2.329235
2015-10-04T16:00:00Z,2.6748,0.0,2.6748000000000003
2015-10-04T17:00:00Z,2.83162,0.0,2.831615
2015-10-04T18:00:00Z,2.71785,0.0,2.717845
2015-10-04T19:00:00Z,2.51464,0.0,2.51464
2015-10-04T20:00:00Z,2.35309,0.0,2.353085
2015-10-04T21:00:00Z,2.15357,0.0,2.15357
2015-10-04T22:00:00Z,1.997,0.0,1.997
2015-10-04T23:00:00Z,1.92356,0.0,1.923565
2015-10-05T00:00:00Z,1.86091,0.0,1.86091
2015-10-05T01:00:00Z,1.86268,0.0,1.86268
2015-10-05T02:00:00Z,1.90989,0.0,1.90989
2015-10-05T03:00:00Z,2.08229,0.0,2.082285
2015-10-05T04:00:00Z,2.28604,0.0378251,2.32387
2015-10-05T05:00:00Z,1.86677,0.654846,2.521615
2015-10-05T06:00:00Z,1.5,1.19721,2.69721
2015-10-05T07:00:00Z,1.5,1.27111,2.77111
2015-10-05T08:00:00Z,1.5,1.36332,2.8633200000000003
2015-10-05T09:00:00Z,1.5,1.43262,2.932615
2015-10-05T10:00:00Z,1.5,1.44709,2.94709
2015-10-05T11:00:00Z,1.5,1.36687,2.86687
2015-10-05T12:00:00Z,1.5,1.21618,2.71618
2015-10-05T13:00:00Z,1.5,1.10256,2.60256
2015-10-05T14:00:00Z,1.61309,0.962175,2.57526
2015-10-05T15:00:00Z,2.44727,0.193853,2.641125
2015-10-05T16:00:00Z,2.9466,0.0,2.9466
2015-10-05T17:00:00Z,3.05626,0.0,3.056265
2015-10-05T18:00:00Z,2.87179,0.0,2.871785
2015-10-05T19:00:00Z,2.60327,0.0,2.60327
2015-10-05T20:00:00Z,2.40399,0.0,2.40399
2015-10-05T21:00:00Z,2.2225,0.0,2.222505
2015-10-05T22:00:00Z,2.09893,0.0,2.098935
2015-10-05T23:00:00Z,2.007,0.0,2.007
2015-10-06T00:00:00Z,1.98582,0.0,1.985815
2015-10-06T01:00:00Z,1.96738,0.0,1.967375
2015-10-06T02:00:00Z,1.99589,0.0,1.99589
2015-10-06T03:00:00Z,2.15167,0.0,2.15167
2015-10-06T04:00:00Z,2.36363,0.0260047,2.389635
2015-10-06T05:00:00Z,1.87746,0.699764,2.577225
2015-10-06T06:00:00Z,1.5,1.2566,2.756605
2015-10-06T07:00:00Z,1.5,1.37725,2.87725
2015-10-06T08:00:00Z,1.5,1.46238,2.9623850000000003
2015-10-06T09:00:00Z,1.5,1.50771,3.00771
2015-10-06T10:00:00Z,1.5,1.51058,3.01058
2015-10-06T11:00:00Z,1.5,1.38784,2.887845
2015-10-06T12:00:00Z,1.5,1.22233,2.72233
2015-10-06T13:00:00Z,1.5,1.10983,2.609835
2015-10-06T14:00:00Z,1.64353,0.997636,2.641165
2015-10-06T15:00:00Z,2.5064,0.196217,2.702615
2015-10-06T16:00:00Z,3.02259,0.0,3.022595
2015-10-06T17:00:00Z,3.12709,0.0,3.12709
2015-10-06T18:00:00Z,2.8978,0.0,2.897805
2015-10-06T19:00:00Z,2.64132,0.0,2.641315
2015-10-06T20:00:00Z,2.43585,0.0,2.43585
2015-10-06T21:00:00Z,2.25359,0.0,2.253585
2015-10-06T22:00:00Z,2.12119,0.0,2.121185
2015-10-06T23:00:00Z,2.03218,0.0,2.032175
2015-10-07T00:00:00Z,2.00759,0.0,2.007585
2015-10-07T01:00:00Z,1.99707,0.0,1.997075
2015-10-07T02:00:00Z,2.04487,0.0,2.04487
2015-10-07T03:00:00Z,2.20193,0.0,2.201925
2015-10-07T04:00:00Z,2.40866,0.0236407,2.432305
2015-10-07T05:00:00Z,2.03221,0.579196,2.6114050000000004
2015-10-07T06:00:00Z,1.5,1.33052,2.83052
2015-10-07T07:00:00Z,1.5,1.42564,2.92564
2015-10-07T08:00:00Z,1.5,1.50669,3.00669
2015-10-07T09:00:00Z,1.5,1.56169,3.061685
2015-10-07T10:00:00Z,1.5,1.56988,3.069875
2015-10-07T11:00:00Z,1.5,1.46771,2.967705
2015-10-07T12:00:00Z,1.5,1.28945,2.789445
2015-10-07T13:00:00Z,1.7743,0.917258,2.691555
2015-10-07T14:00:00Z,2.30148,0.413712,2.71519
2015-10-07T15:00:00Z,2.73822,0.0685579,2.8067800000000003
2015-10-07T16:00:00Z,3.03967,0.0,3.0396750000000003
2015-10-07T17:00:00Z,3.11831,0.0,3.118315
2015-10-07T18:00:00Z,2.92742,0.0,2.92742
2015-10-07T19:00:00Z,2.66202,0.0,2.6620250000000003
2015-10-07T20:00:00Z,2.45705,0.0,2.457055
2015-10-07T21:00:00Z,2.28298,0.0,2.28298
2015-10-07T22:00:00Z,2.14781,0.0,2.14781
2015-10-07T23:00:00Z,2.05606,0.0,2.0560650000000003
2015-10-08T00:00:00Z,1.99815,0.0,1.998155
2015-10-08T01:00:00Z,1.99595,0.0,1.995945
2015-10-08T02:00:00Z,2.03744,0.0,2.03744
2015-10-08T03:00:00Z,2.19726,0.0,2.1972600000000004
2015-10-08T04:00:00Z,2.42897,0.0070922,2.436065
2015-10-08T05:00:00Z,2.29886,0.323877,2.622735
2015-10-08T06:00:00Z,1.77106,1.02837,2.79943
2015-10-08T07:00:00Z,1.5,1.41513,2.915125
2015-10-08T08:00:00Z,1.5,1.5281,3.0281
2015-10-08T09:00:00Z,1.5,1.56978,3.069785
2015-10-08T10:00:00Z,1.5,1.55287,3.052875
2015-10-08T11:00:00Z,1.5,1.41919,2.91919
2015-10-08T12:00:00Z,1.5,1.24141,2.74141
2015-10-08T13:00:00Z,1.5,1.15478,2.654785
2015-10-08T14:00:00Z,1.69391,0.959811,2.65372
2015-10-08T15:00:00Z,2.55468,0.174941,2.72962
2015-10-08T16:00:00Z,3.0458,0.0,3.0458000000000003
2015-10-08T17:00:00Z,3.11671,0.0,3.116705
2015-10-08T18:00:00Z,2.88132,0.0,2.88132
2015-10-08T19:00:00Z,2.65071,0.0,2.65071
2015-10-08T20:00:00Z,2.47206,0.0,2.47206
2015-10-08T21:00:00Z,2.28289,0.0,2.28289
2015-10-08T22:00:00Z,2.13546,0.0,2.135465
2015-10-08T23:00:00Z,2.05051,0.0,2.050515
2015-10-09T00:00:00Z,2.01236,0.0,2.01236
2015-10-09T01:00:00Z,2.01022,0.0,2.010215
2015-10-09T02:00:00Z,2.06596,0.0,2.0659650000000003
2015-10-09T03:00:00Z,2.22946,0.0,2.2294650000000003
2015-10-09T04:00:00Z,2.45748,0.0141844,2.47166
2015-10-09T05:00:00Z,2.19707,0.444444,2.641515
2015-10-09T06:00:00Z,1.5,1.32837,2.828375
2015-10-09T07:00:00Z,1.5,1.3872,2.887205
2015-10-09T08:00:00Z,1.5,1.45404,2.954035
2015-10-09T09:00:00Z,1.5,1.48848,2.988475
2015-10-09T10:00:00Z,1.5,1.4752,2.975205
2015-10-09T11:00:00Z,1.5,1.37552,2.87552
2015-10-09T12:00:00Z,1.5,1.22055,2.72055
2015-10-09T13:00:00Z,1.5,1.1288,2.628805
2015-10-09T14:00:00Z,1.4995,1.13475,2.63425
2015-10-09T15:00:00Z,2.51922,0.174941,2.69416
2015-10-09T16:00:00Z,3.03102,0.0,3.03102
2015-10-09T17:00:00Z,3.07408,0.0,3.07408
2015-10-09T18:00:00Z,2.84454,0.0,2.84454
2015-10-09T19:00:00Z,2.63787,0.0,2.637865
2015-10-09T20:00:00Z,2.43203,0.0,2.43203
2015-10-09T21:00:00Z,2.26222,0.0,2.26222
2015-10-09T22:00:00Z,2.12858,0.0,2.12858
2015-10-09T23:00:00Z,2.05206,0.0,2.05206
2015-10-10T00:00:00Z,2.00852,0.0,2.008515
2015-10-10T01:00:00Z,1.99292,0.0,1.99292
2015-10-10T02:00:00Z,2.00872,0.0,2.008715
2015-10-10T03:00:00Z,2.07348,0.0,2.073475
2015-10-10T04:00:00Z,2.11976,0.0118203,2.13158
2015-10-10T05:00:00Z,2.03308,0.321513,2.35459
2015-10-10T06:00:00Z,1.81545,0.787234,2.60268
2015-10-10T07:00:00Z,1.74037,1.02128,2.761645
2015-10-10T08:00:00Z,1.94362,0.919622,2.86324
2015-10-10T09:00:00Z,2.04794,0.877069,2.9250100000000003
2015-10-10T10:00:00Z,2.19759,0.70922,2.906805
2015-10-10T11:00:00Z,2.19024,0.553191,2.74343
2015-10-10T12:00:00Z,1.97318,0.600473,2.573655
2015-10-10T13:00:00Z,1.9614,0.515366,2.47677
2015-10-10T14:00:00Z,2.16435,0.321513,2.48586
2015-10-10T15:00:00Z,2.48944,0.0591017,2.54854
2015-10-10T16:00:00Z,2.8198,0.0,2.8198000000000003
2015-10-10T17:00:00Z,2.84354,0.0,2.84354
2015-10-10T18:00:00Z,2.64526,0.0,2.645255
2015-10-10T19:00:00Z,2.39347,0.0,2.39347
2015-10-10T20:00:00Z,2.24682,0.0,2.24682
2015-10-10T21:00:00Z,2.07531,0.0,2.075305
2015-10-10T22:00:00Z,1.94511,0.0,1.945115
2015-10-10T23:00:00Z,1.84618,0.0,1.846185
2015-10-11T00:00:00Z,1.80388,0.0,1.80388
2015-10-11T01:00:00Z,1.78247,0.0,1.78247
2015-10-11T02:00:00Z,1.78165,0.0,1.781655
2015-10-11T03:00:00Z,1.77466,0.0,1.774655
2015-10-11T04:00:00Z,1.81044,0.00236407,1.8128
2015-10-11T05:00:00Z,1.79285,0.165485,1.958335
2015-10-11T06:00:00Z,1.6931,0.510638,2.203735
2015-10-11T07:00:00Z,1.5,0.94437,2.44437
2015-10-11T08:00:00Z,1.5,1.06744,2.56744
2015-10-11T09:00:00Z,1.5,1.14622,2.646225
2015-10-11T10:00:00Z,1.5,1.03402,2.534015
2015-10-11T11:00:00Z,1.5,0.83161,2.33161
2015-10-11T12:00:00Z,1.5,0.67154,2.17154
2015-10-11T13:00:00Z,1.5,0.61998,2.11998
2015-10-11T14:00:00Z,1.5,0.67332,2.1733200000000004
2015-10-11T15:00:00Z,2.17155,0.122931,2.29448
2015-10-11T16:00:00Z,2.64587,0.0,2.64587
2015-10-11T17:00:00Z,2.71949,0.0,2.71949
2015-10-11T18:00:00Z,2.62122,0.0,2.62122
2015-10-11T19:00:00Z,2.43316,0.0,2.433165
2015-10-11T20:00:00Z,2.26323,0.0,2.2632350000000003
2015-10-11T21:00:00Z,2.06412,0.0,2.06412
2015-10-11T22:00:00Z,1.9141,0.0,1.9141
2015-10-11T23:00:00Z,1.84735,0.0,1.84735
2015-10-12T00:00:00Z,1.80782,0.0,1.80782
2015-10-12T01:00:00Z,1.81977,0.0,1.819765
2015-10-12T02:00:00Z,1.88247,0.0,1.882465
2015-10-12T03:00:00Z,2.08182,0.0,2.08182
2015-10-12T04:00:00Z,2.30736,0.0141844,2.32154
2015-10-12T05:00:00Z,2.06816,0.434988,2.503145
2015-10-12T06:00:00Z,1.5,1.19884,2.69884
2015-10-12T07:00:00Z,1.5,1.28627,2.7862750000000003
2015-10-12T08:00:00Z,1.5,1.32364,2.82364
2015-10-12T09:00:00Z,1.5,1.36655,2.86655
2015-10-12T10:00:00Z,1.5,1.35443,2.85443
2015-10-12T11:00:00Z,1.5,1.26344,2.7634450000000004
2015-10-12T12:00:00Z,1.5,1.10602,2.606015
2015-10-12T13:00:00Z,1.5,1.02006,2.52006
2015-10-12T14:00:00Z,1.5,1.013,2.513
2015-10-12T15:00:00Z,2.40002,0.167849,2.56787
2015-10-12T16:00:00Z,2.89487,0.0,2.89487
2015-10-12T17:00:00Z,2.99024,0.0,2.99024
2015-10-12T18:00:00Z,2.80139,0.0,2.801395
2015-10-12T19:00:00Z,2.56007,0.0,2.560075
2015-10-12T20:00:00Z,2.37191,0.0,2.37191
2015-10-12T21:00:00Z,2.20009,0.0,2.2000900000000003
2015-10-12T22:00:00Z,2.05387,0.0,2.053865
2015-10-12T23:00:00Z,1.98455,0.0,1.98455
2015-10-13T00:00:00Z,1.929,0.0,1.928995
2015-10-13T01:00:00Z,1.94701,0.0,1.947015
2015-10-13T02:00:00Z,1.98675,0.0,1.98675
2015-10-13T03:00:00Z,2.15032,0.0,2.15032
2015-10-13T04:00:00Z,2.34317,0.0141844,2.35735
2015-10-13T05:00:00Z,1.83882,0.678487,2.517305
2015-10-13T06:00:00Z,1.5,1.18003,2.6800300000000004
2015-10-13T07:00:00Z,1.5,1.2857,2.7857
2015-10-13T08:00:00Z,1.5,1.3534,2.8534
2015-10-13T09:00:00Z,1.5,1.41205,2.91205
2015-10-13T10:00:00Z,1.5,1.41676,2.916755
2015-10-13T11:00:00Z,1.5,1.28299,2.782985
2015-10-13T12:00:00Z,1.5,1.11681,2.616815
2015-10-13T13:00:00Z,1.5,1.03346,2.53346
2015-10-13T14:00:00Z,1.5,1.03654,2.536535
2015-10-13T15:00:00Z,2.39521,0.205674,2.60088
2015-10-13T16:00:00Z,2.94829,0.0,2.948295
2015-10-13T17:00:00Z,3.03006,0.0,3.03006
2015-10-13T18:00:00Z,2.83146,0.0,2.831455
2015-10-13T19:00:00Z,2.56261,0.0,2.562605
2015-10-13T20:00:00Z,2.40686,0.0,2.406855
2015-10-13T21:00:00Z,2.2299,0.0,2.2299
2015-10-13T22:00:00Z,2.07412,0.0,2.074125
2015-10-13T23:00:00Z,1.99901,0.0,1.999015
2015-10-14T00:00:00Z,1.95725,0.0,1.957255
2015-10-14T01:00:00Z,1.97046,0.0,1.970455
2015-10-14T02:00:00Z,2.0068,0.0,2.006805
2015-10-14T03:00:00Z,2.17231,0.0,2.172305
2015-10-14T04:00:00Z,2.39463,0.0070922,2.401725
2015-10-14T05:00:00Z,2.1317,0.413712,2.545415
2015-10-14T06:00:00Z,1.5,1.25569,2.755685
2015-10-14T07:00:00Z,1.5,1.33101,2.83101
2015-10-14T08:00:00Z,1.5,1.38041,2.88041
2015-10-14T09:00:00Z,1.5,1.41498,2.91498
2015-10-14T10:00:00Z,1.5,1.39027,2.890275
2015-10-14T11:00:00Z,1.5,1.28037,2.780375
2015-10-14T12:00:00Z,1.5,1.14742,2.647415
2015-10-14T13:00:00Z,1.5,1.06174,2.56174
2015-10-14T14:00:00Z,1.58893,0.959811,2.548745
2015-10-14T15:00:00Z,2.49273,0.134752,2.627485
2015-10-14T16:00:00Z,2.97906,0.0,2.979065
2015-10-14T17:00:00Z,3.02576,0.0,3.02576
2015-10-14T18:00:00Z,2.85114,0.0,2.851145
2015-10-14T19:00:00Z,2.55233,0.0,2.552335
2015-10-14T20:00:00Z,2.38428,0.0,2.384275
2015-10-14T21:00:00Z,2.21862,0.0,2.21862
2015-10-14T22:00:00Z,2.08148,0.0,2.081475
2015-10-14T23:00:00Z,1.99907,0.0,1.99907
2015-10-15T00:00:00Z,1.96368,0.0,1.963675
2015-10-15T01:00:00Z,1.95464,0.0,1.954645
2015-10-15T02:00:00Z,1.99757,0.0,1.997565
2015-10-15T03:00:00Z,2.17249,0.0,2.17249
2015-10-15T04:00:00Z,2.38162,0.00945626,2.39108
2015-10-15T05:00:00Z,2.13312,0.406619,2.5397350000000003
2015-10-15T06:00:00Z,1.5,1.24004,2.740035
2015-10-15T07:00:00Z,1.5,1.32476,2.8247600000000004
2015-10-15T08:00:00Z,1.5,1.37086,2.870865
2015-10-15T09:00:00Z,1.5,1.41187,2.91187
2015-10-15T10:00:00Z,1.5,1.40636,2.906355
2015-10-15T11:00:00Z,1.5,1.29324,2.79324
2015-10-15T12:00:00Z,1.5,1.13219,2.632185
2015-10-15T13:00:00Z,1.5,1.04568,2.545675
2015-10-15T14:00:00Z,1.76503,0.791962,2.55699
2015-10-15T15:00:00Z,2.56441,0.0921986,2.65661
2015-10-15T16:00:00Z,3.00395,0.0,3.00395
2015-10-15T17:00:00Z,3.0543,0.0,3.054295
2015-10-15T18:00:00Z,2.84138,0.0,2.8413850000000003
2015-10-15T19:00:00Z,2.59433,0.0,2.59433
2015-10-15T20:00:00Z,2.41784,0.0,2.417845
2015-10-15T21:00:00Z,2.23197,0.0,2.231975
2015-10-15T22:00:00Z,2.0934,0.0,2.093395
2015-10-15T23:00:00Z,2.01066,0.0,2.01066
2015-10-16T00:00:00Z,1.98202,0.0,1.98202
2015-10-16T01:00:00Z,1.98055,0.0,1.98055
2015-10-16T02:00:00Z,2.04762,0.0,2.04762
2015-10-16T03:00:00Z,2.20715,0.0,2.20715
2015-10-16T04:00:00Z,2.41931,0.00945626,2.428765
2015-10-16T05:00:00Z,2.28739,0.281324,2.56871
2015-10-16T06:00:00Z,2.0084,0.737589,2.745985
2015-10-16T07:00:00Z,1.82203,0.98818,2.81021
2015-10-16T08:00:00Z,1.60171,1.28132,2.883035
2015-10-16T09:00:00Z,1.69217,1.22695,2.919125
2015-10-16T10:00:00Z,1.62082,1.31678,2.937605
2015-10-16T11:00:00Z,1.5,1.31089,2.81089
2015-10-16T12:00:00Z,1.5,1.14805,2.648055
2015-10-16T13:00:00Z,1.59829,1.00709,2.6053800000000003
2015-10-16T14:00:00Z,2.13,0.529551,2.6595500000000003
2015-10-16T15:00:00Z,2.67727,0.0591017,2.736375
2015-10-16T16:00:00Z,3.03163,0.0,3.031625
2015-10-16T17:00:00Z,3.04243,0.0,3.04243
2015-10-16T18:00:00Z,2.83546,0.0,2.835455
2015-10-16T19:00:00Z,2.5947,0.0,2.5947
2015-10-16T20:00:00Z,2.41568,0.0,2.41568
2015-10-16T21:00:00Z,2.24564,0.0,2.24564
2015-10-16T22:00:00Z,2.09917,0.0,2.09917
2015-10-16T23:00:00Z,2.00406,0.0,2.00406
2015-10-17T00:00:00Z,1.95071,0.0,1.950715
2015-10-17T01:00:00Z,1.93362,0.0,1.933615
2015-10-17T02:00:00Z,1.95527,0.0,1.95527
2015-10-17T03:00:00Z,2.03974,0.0,2.039745
2015-10-17T04:00:00Z,2.15159,0.00472813,2.156315
2015-10-17T05:00:00Z,1.99408,0.373522,2.3676
2015-10-17T06:00:00Z,1.5,1.10192,2.60192
2015-10-17T07:00:00Z,1.5,1.24905,2.749055
2015-10-17T08:00:00Z,1.5,1.32456,2.824555
2015-10-17T09:00:00Z,1.5,1.36031,2.86031
2015-10-17T10:00:00Z,1.5,1.37789,2.87789
2015-10-17T11:00:00Z,1.5,1.21335,2.713355
2015-10-17T12:00:00Z,1.5,1.06848,2.56848
2015-10-17T13:00:00Z,1.5,0.972645,2.472645
2015-10-17T14:00:00Z,1.80631,0.673759,2.48007
2015-10-17T15:00:00Z,2.51905,0.0803783,2.599425
2015-10-17T16:00:00Z,2.9258,0.0,2.925805
2015-10-17T17:00:00Z,2.89192,0.0,2.8919200000000003
2015-10-17T18:00:00Z,2.74865,0.0,2.7486550000000003
2015-10-17T19:00:00Z,2.537,0.0,2.536995
2015-10-17T20:00:00Z,2.3851,0.0,2.385105
2015-10-17T21:00:00Z,2.18095,0.0,2.18095
2015-10-17T22:00:00Z,2.05027,0.0,2.05027
2015-10-17T23:00:00Z,1.95785,0.0,1.95785
2015-10-18T00:00:00Z,1.90412,0.0,1.904115
2015-10-18T01:00:00Z,1.87967,0.0,1.87967
2015-10-18T02:00:00Z,1.89865,0.0,1.89865
2015-10-18T03:00:00Z,1.93191,0.0,1.93191
2015-10-18T04:00:00Z,1.9632,0.00236407,1.96556
2015-10-18T05:00:00Z,1.88496,0.20331,2.088265
2015-10-18T06:00:00Z,1.70012,0.598109,2.29823
2015-10-18T07:00:00Z,1.5,1.00417,2.50417
2015-10-18T08:00:00Z,1.5,1.16978,2.669775
2015-10-18T09:00:00Z,1.5,1.23968,2.739675
2015-10-18T10:00:00Z,1.5,1.15449,2.654485
2015-10-18T11:00:00Z,1.5,0.918865,2.418865
2015-10-18T12:00:00Z,1.5,0.73528,2.2352800000000004
2015-10-18T13:00:00Z,1.5,0.691695,2.191695
2015-10-18T14:00:00Z,1.82647,0.397163,2.2236350000000003
2015-10-18T15:00:00Z,2.36401,0.0378251,2.40184
2015-10-18T16:00:00Z,2.74227,0.0,2.742265
2015-10-18T17:00:00Z,2.79076,0.0,2.79076
2015-10-18T18:00:00Z,2.68767,0.0,2.68767
2015-10-18T19:00:00Z,2.46705,0.0,2.467045
2015-10-18T20:00:00Z,2.29277,0.0,2.292775
2015-10-18T21:00:00Z,2.08873,0.0,2.088735
2015-10-18T22:00:00Z,1.95489,0.0,1.95489
2015-10-18T23:00:00Z,1.88423,0.0,1.884225
2015-10-19T00:00:00Z,1.83719,0.0,1.837195
2015-10-19T01:00:00Z,1.83758,0.0,1.83758
2015-10-19T02:00:00Z,1.89529,0.0,1.89529
2015-10-19T03:00:00Z,2.09531,0.0,2.095305
2015-10-19T04:00:00Z,2.35464,0.00236407,2.357
2015-10-19T05:00:00Z,2.34969,0.22695,2.57664
2015-10-19T06:00:00Z,1.88499,0.87234,2.75733
2015-10-19T07:00:00Z,1.5,1.33616,2.836165
2015-10-19T08:00:00Z,1.5,1.36486,2.86486
2015-10-19T09:00:00Z,1.5,1.41643,2.916435
2015-10-19T10:00:00Z,1.5,1.43228,2.93228
2015-10-19T11:00:00Z,1.5,1.34568,2.84568
2015-10-19T12:00:00Z,1.5,1.17744,2.6774400000000003
2015-10-19T13:00:00Z,1.5,1.07793,2.57793
2015-10-19T14:00:00Z,1.94039,0.643026,2.583415
2015-10-19T15:00:00Z,2.63502,0.070922,2.7059450000000003
2015-10-19T16:00:00Z,3.0723,0.0,3.0723000000000003
2015-10-19T17:00:00Z,3.09152,0.0,3.09152
2015-10-19T18:00:00Z,2.89267,0.0,2.892665
2015-10-19T19:00:00Z,2.62429,0.0,2.62429
2015-10-19T20:00:00Z,2.45173,0.0,2.451725
2015-10-19T21:00:00Z,2.23658,0.0,2.236575
2015-10-19T22:00:00Z,2.10292,0.0,2.10292
2015-10-19T23:00:00Z,2.01526,0.0,2.0152650000000003
2015-10-20T00:00:00Z,1.98898,0.0,1.98898
2015-10-20T01:00:00Z,1.98473,0.0,1.984725
2015-10-20T02:00:00Z,2.04954,0.0,2.04954
2015-10-20T03:00:00Z,2.21395,0.0,2.21395
2015-10-20T04:00:00Z,2.46013,0.00236407,2.462495
2015-10-20T05:00:00Z,2.37241,0.245863,2.61827
2015-10-20T06:00:00Z,1.91684,0.874704,2.791545
2015-10-20T07:00:00Z,1.5,1.35708,2.85708
2015-10-20T08:00:00Z,1.5,1.43492,2.93492
2015-10-20T09:00:00Z,1.5,1.49243,2.992435
2015-10-20T10:00:00Z,1.5,1.48195,2.98195
2015-10-20T11:00:00Z,1.5,1.35246,2.85246
2015-10-20T12:00:00Z,1.5,1.21645,2.716445
2015-10-20T13:00:00Z,1.5,1.11616,2.616155
2015-10-20T14:00:00Z,1.93447,0.687943,2.622415
2015-10-20T15:00:00Z,2.69862,0.0685579,2.7671750000000004
