date,hour,energy(MWh),ΒΟΗΘΗΤΙΚΑ ΜΟΝΑΔΩΝ ΥΤ (MWh)
20200926,5,877.930761,38.70315256
20200926,6,847.2263387,45.10570961
20200926,7,841.1906546,34.1690818
20200926,8,852.3805525,34.53807656
20200926,9,891.342836,34.15587506
20200926,10,873.6970642,37.17803256
20200926,11,854.1095427,36.52681005
20200926,12,869.8547131,35.80983518
20200926,13,848.0876584,34.39991081
20200926,14,874.3032186,33.24016033
20200926,15,835.267295,30.44206089
20200926,16,784.3456928,30.98778791
20200926,17,831.0852038,32.8926346
20200926,18,838.5531514,27.52922471
20200926,19,830.0800315,27.79053875
20200926,20,832.0039697,26.19186709
20200926,21,842.8946094,26.25680572
20200926,22,835.1592922,29.47504007
20200926,23,813.952247,30.4852211
20200926,24,796.6163184,31.25733667
20200927,1,807.3143626,42.87863113
20200927,2,775.54482,41.13977651
20200927,3,815.4368148,40.11425379
20200927,4,803.1530838,36.97774711
20200927,5,810.0909522,36.70121684
20200927,6,789.10427,36.55075252
20200927,7,773.3877218,36.43015412
20200927,8,780.487556,35.43724573
20200927,9,779.4251296,34.94836846
20200927,10,809.2380289,32.72420228
20200927,11,806.0420193,32.07432197
20200927,12,810.0289878,32.35714305
20200927,13,808.5949987,32.61279682
20200927,14,821.6580338,34.24013282
20200927,15,793.9718736,36.49035648
20200927,16,772.5271413,46.2526006
20200927,17,764.2460035,31.70900111
20200927,18,764.0355266,31.11764043
20200927,19,745.9747672,27.3771135
20200927,20,760.1593831,27.58007778
20200927,21,745.807418,28.62295241
20200927,22,752.1303271,30.20800027
20200927,23,739.1775202,30.0973943
20200927,24,745.2790584,30.31334416
20200928,1,774.1246433,34.6693122
20200928,2,775.7136204,40.62408077
20200928,3,779.8446072,39.29521805
20200928,4,775.3850338,38.75725156
20200928,5,774.2784855,38.37919392
20200928,6,758.9792376,38.03800528
20200928,7,757.5023175,30.21788819
20200928,8,780.5266437,29.52613475
20200928,9,769.3881759,29.50664458
20200928,10,755.0075726,30.07177289
20200928,11,706.4605685,29.91678412
20200928,12,668.5459178,28.53987088
20200928,13,662.4499757,31.30983461
20200928,14,652.2182061,34.37610488
20200928,15,630.8832138,30.74222724
20200928,16,641.9142975,31.45758308
20200928,17,663.2050966,35.20902782
20200928,18,659.9492721,24.85565689
20200928,19,668.1875876,21.50146176
20200928,20,676.9775333,23.05666824
20200928,21,677.3471163,23.95092628
20200928,22,686.8204961,25.2968848
20200928,23,670.6586756,22.45440922
20200928,24,765.0710787,21.90472547
20200929,1,806.1869289,22.69872002
20200929,2,823.2791248,30.00019552
20200929,3,773.64667,26.37629831
20200929,4,804.890122,26.79171252
20200929,5,810.0291929,25.82581263
20200929,6,816.3474531,31.64008204
20200929,7,831.3310894,19.93653642
20200929,8,825.3663963,21.17462492
20200929,9,852.7659731,23.03392645
20200929,10,845.0621403,23.75797348
20200929,11,817.0433751,23.8278068
20200929,12,749.6761942,22.23477625
20200929,13,732.9340494,22.4762403
20200929,14,707.3630224,22.84929122
20200929,15,675.4520407,22.93452776
20200929,16,662.8347231,25.06973784
20200929,17,676.6877785,22.3461339
20200929,18,667.3382904,22.54149342
20200929,19,663.6032971,22.96391155
20200929,20,686.0508158,23.02398073
20200929,21,680.0363556,23.44828272
20200929,22,686.8225659,23.85721662
20200929,23,651.8358436,23.90412124
20200929,24,789.3683857,24.00456251
20200930,1,807.5216502,23.47352274
20200930,2,844.9343408,28.96316434
20200930,3,859.4520263,27.43358203
20200930,4,845.313309,26.67877656
20200930,5,855.1775251,27.27238134
20200930,6,849.1047997,33.26921031
20200930,7,840.2873961,21.83471099
20200930,8,826.6561055,21.13925858
20200930,9,840.0504243,25.356612
20200930,10,822.7082839,25.84483256
20200930,11,807.6360483,25.44627527
20200930,12,740.9644174,25.26355205
20200930,13,727.8312531,24.87615623
20200930,14,689.4746391,26.06462459
20200930,15,653.694669,26.01111109
20200930,16,647.582135,24.26800127
20200930,17,667.546883,22.89442489
20200930,18,674.5538609,23.31867843
20200930,19,662.1636834,23.0780666
20200930,20,671.2071031,23.54333404
20200930,21,673.7853846,22.90426407
20200930,22,680.0912158,23.78202101
20200930,23,654.1821659,24.69685777
20200930,24,774.5828709,21.22237493
20201001,1,820.8525516,20.787124
20201001,2,824.2029822,26.01328125
20201001,3,843.7924105,25.12119674
20201001,4,832.0156593,24.42455663
20201001,5,830.965339,24.94987383
20201001,6,848.6598212,31.207389
20201001,7,835.8712767,24.82947643
20201001,8,813.452928,23.5876675
20201001,9,793.6480122,23.68530104
20201001,10,772.7116054,27.13387381
20201001,11,745.5891096,26.99654886
20201001,12,724.3813965,26.33826928
20201001,13,672.177316,27.43983089
20201001,14,649.7756705,27.18704899
20201001,15,605.9538139,27.13184185
20201001,16,591.7907759,26.45103917
20201001,17,593.4851127,25.97483503
20201001,18,586.5509168,26.59041382
20201001,19,573.9143824,25.53156927
20201001,20,579.2215191,25.41553911
20201001,21,592.4588606,26.33335919
20201001,22,618.2189876,31.89507925
20201001,23,614.5661599,26.67857904
20201001,24,786.2200011,26.45458319
20201002,1,815.0610367,42.15465909
20201002,2,860.1092617,47.0518498
20201002,3,876.927625,44.70090026
20201002,4,844.5523596,38.35777399
20201002,5,847.3552274,38.27870037
20201002,6,844.6310166,43.87388947
20201002,7,842.6811811,32.38228041
20201002,8,820.1667036,31.12322603
20201002,9,844.0770731,33.12801005
20201002,10,831.932921,35.85560553
20201002,11,763.0953536,38.16518493
20201002,12,693.2945355,37.53637337
20201002,13,688.0987438,37.93926784
20201002,14,691.3072458,38.45653317
20201002,15,667.9632637,34.2322346
20201002,16,619.6472246,36.46720748
20201002,17,628.8437547,37.46247736
20201002,18,624.5880553,34.2102574
20201002,19,598.5366915,34.22140791
20201002,20,607.6389506,35.88363148
20201002,21,610.2565568,36.22913042
20201002,22,636.8895595,36.71484524
20201002,23,619.8757319,37.1055269
20201002,24,811.8517439,33.07650411
20201003,1,833.2529054,34.94767333
20201003,2,877.6803676,40.12301007
20201003,3,892.785283,43.22810899
20201003,4,867.1753974,41.90311588
20201003,5,878.3701723,38.82479449
20201003,6,865.7546791,39.39207006
20201003,7,836.7876021,39.40425401
20201003,8,867.9438295,37.15942633
20201003,9,874.9353967,32.80336957
20201003,10,871.7965123,37.04783194
20201003,11,868.0126962,38.33295066
20201003,12,851.8537612,41.34303529
20201003,13,829.6275738,39.45474765
20201003,14,807.6615582,38.93335334
20201003,15,820.3668485,37.68827129
20201003,16,806.8701493,40.32832914
20201003,17,816.183986,30.42792729
20201003,18,802.2054457,30.04317342
20201003,19,798.087012,29.79531253
20201003,20,807.4965714,29.85178595
20201003,21,806.1537484,32.94410644
20201003,22,797.1302252,33.11809846
20201003,23,788.332143,34.22070841
20201003,24,800.1305739,34.22013632
20201004,1,794.2962162,40.60594838
20201004,2,801.0505068,37.02965006
20201004,3,810.9672572,35.06647275
20201004,4,798.769649,45.49921146
20201004,5,793.9101486,40.51040227
20201004,6,805.3106671,41.22146367
20201004,7,781.485972,41.99472756
20201004,8,786.242376,43.56788348
20201004,9,814.1174653,41.56166893
20201004,10,779.805716,41.72440947
20201004,11,792.4377669,43.50297799
20201004,12,788.561482,44.87632849
20201004,13,775.9162597,45.67951248
20201004,14,798.9952851,45.33050549
20201004,15,786.2816725,48.82035051
20201004,16,754.8619226,47.80899911
20201004,17,799.3035132,34.32676834
20201004,18,787.6020175,34.84091182
20201004,19,801.0372154,34.67209453
20201004,20,812.2173791,38.87681949
20201004,21,806.6509332,41.91563253
20201004,22,796.5216085,41.45785363
20201004,23,766.8408615,38.49059368
20201004,24,757.6345889,37.61883463
20201005,1,776.6819589,41.82791648
20201005,2,793.0981072,38.65237372
20201005,3,792.9275704,37.63802765
20201005,4,792.4630058,38.09877628
20201005,5,791.6807864,40.39087501
20201005,6,776.8986067,34.69491093
20201005,7,762.3149597,37.59738867
20201005,8,763.1658122,36.05403448
20201005,9,774.2005371,40.92217554
20201005,10,773.8730363,43.00190036
20201005,11,704.2771734,44.94070873
20201005,12,689.1776475,49.12702272
20201005,13,660.3942455,54.72870421
20201005,14,655.0427199,56.77076652
20201005,15,664.412199,57.53296141
20201005,16,676.5450624,59.93735006
20201005,17,659.1987905,55.22243938
20201005,18,663.7034008,48.15027593
20201005,19,632.2587393,25.36739998
20201005,20,642.3022702,24.94929837
20201005,21,633.2531738,26.46865661
20201005,22,674.1096201,28.8233859
20201005,23,658.0384505,30.25239376
20201005,24,830.9062727,30.40645243
20201006,1,870.616501,35.01385329
20201006,2,894.278963,39.12474965
20201006,3,903.5155908,36.05763933
20201006,4,906.1669196,36.81366197
20201006,5,878.2092371,36.05916009
20201006,6,883.2547074,36.19838617
20201006,7,871.8133017,30.68944093
20201006,8,846.0328542,32.59656025
20201006,9,847.9866984,35.05416062
20201006,10,838.36825,55.88997296
20201006,11,825.0724442,42.81703218
20201006,12,790.7675533,32.61650938
20201006,13,728.1250727,31.62304475
20201006,14,720.4077744,31.90168158
20201006,15,708.4559298,32.91052867
20201006,16,679.1138608,32.97610451
20201006,17,681.7970427,34.32776383
20201006,18,678.654525,37.15151061
20201006,19,638.2832173,33.05443664
20201006,20,639.1018962,33.35133194
20201006,21,637.5715042,34.62268461
20201006,22,677.8814839,36.18913489
20201006,23,661.8587781,31.5149128
20201006,24,834.9159272,32.91593467
20201007,1,845.13275,34.09025257
20201007,2,842.2136388,38.60405572
20201007,3,879.8810176,40.50465549
20201007,4,875.9165405,40.65069484
20201007,5,890.669867,32.41623774
20201007,6,866.841107,36.32613223
20201007,7,865.5397063,29.82245034
20201007,8,881.1467045,29.12591645
20201007,9,882.7741755,29.77298177
20201007,10,867.2583316,31.55177507
20201007,11,855.140942,30.33199476
20201007,12,734.6451876,29.20389868
20201007,13,731.2428293,29.62424894
20201007,14,658.9940842,31.63978929
20201007,15,672.3687086,31.48728845
20201007,16,683.8472011,31.25702468
20201007,17,696.6547974,33.87429245
20201007,18,663.78999,35.39118039
20201007,19,638.0016248,34.37506494
20201007,20,644.8797841,34.40274063
20201007,21,643.9745311,36.154167
20201007,22,663.5292367,35.59217803
20201007,23,657.9853584,33.15847592
20201007,24,824.6665884,31.93782814
20201008,1,861.267925,34.70151972
20201008,2,869.9836994,36.52464064
20201008,3,879.1948955,35.91192145
20201008,4,891.4818392,35.06989602
20201008,5,872.6870912,37.79589361
20201008,6,876.2255992,35.41396234
20201008,7,865.5247984,28.94081418
20201008,8,869.2136423,33.19683824
20201008,9,865.4489843,38.84777825
20201008,10,863.2107948,30.94739927
20201008,11,850.4852827,26.82875204
20201008,12,805.1375759,26.33958202
20201008,13,751.5009579,28.7495275
20201008,14,698.7699633,31.74681754
20201008,15,691.295277,35.16873451
20201008,16,685.9220595,34.14672965
20201008,17,714.1633296,38.32772124
20201008,18,688.0226097,41.18195091
20201008,19,648.7021554,39.5584586
20201008,20,655.3340839,26.42174963
20201008,21,668.5409891,20.82312589
20201008,22,691.7223289,19.92243329
20201008,23,678.5244117,20.6628277
20201008,24,838.3123004,20.63740352
20201009,1,865.4916591,23.932127
20201009,2,854.4359469,36.98459032
20201009,3,870.3654248,35.69116872
20201009,4,891.2778114,35.0705439
20201009,5,885.5295668,37.50681715
20201009,6,894.8369152,35.95097475
20201009,7,904.2163386,29.56244134
20201009,8,880.5439804,27.36135352
20201009,9,885.1316899,24.74118802
20201009,10,881.5120369,28.28246943
20201009,11,872.6590116,26.40812002
20201009,12,786.8979879,22.88839385
20201009,13,767.4867411,22.0954443
20201009,14,727.3233083,23.19158772
20201009,15,697.9447556,23.62729105
20201009,16,665.7177492,22.94445688
20201009,17,692.9404527,22.4866731
20201009,18,686.6016865,23.09840627
20201009,19,668.6520166,23.44746139
20201009,20,668.2584156,21.83261182
20201009,21,675.4576743,22.33143211
20201009,22,697.6293888,26.30422387
20201009,23,681.0320829,26.48180183
20201009,24,828.3735942,25.88326068
20201010,1,812.5403194,28.35786852
20201010,2,865.8366665,27.55274723
20201010,3,863.2254999,26.69403113
20201010,4,870.9078004,25.68792409
20201010,5,898.0863752,22.66000896
20201010,6,900.6290354,23.49497256
20201010,7,861.7539649,23.7999588
20201010,8,841.0807248,22.52491069
20201010,9,861.4410102,21.63576703
20201010,10,892.2218309,21.66817148
20201010,11,880.5019116,22.28109206
20201010,12,878.1515431,21.55114734
20201010,13,880.4312088,26.58052472
20201010,14,838.9183961,28.25863559
20201010,15,794.0560199,28.31555068
20201010,16,757.1850137,27.8726325
20201010,17,771.2513505,28.58728592
20201010,18,805.0213079,30.71128816
20201010,19,818.9288862,30.14503291
20201010,20,807.7474373,27.07763778
20201010,21,817.0862965,27.04489991
20201010,22,793.8056787,27.49366416
20201010,23,789.2634687,28.43990607
20201010,24,761.6868683,27.98779717
20201011,1,768.7402362,26.30414968
20201011,2,779.8875448,27.52581791
20201011,3,794.9729282,25.82848211
20201011,4,803.5284913,25.44628099
20201011,5,798.7205001,25.44386587
20201011,6,822.7654196,26.37857489
20201011,7,784.1992323,26.91961458
20201011,8,757.5651178,28.68760979
20201011,9,789.2364106,27.77338484
20201011,10,747.4882161,28.64690666
20201011,11,777.9292367,27.3804289
20201011,12,773.1800879,27.24182453
20201011,13,767.7684685,28.0497041
20201011,14,767.1927777,27.02956542
20201011,15,754.1098775,27.95660695
20201011,16,754.0646009,26.82669083
20201011,17,769.3327253,28.91101799
20201011,18,781.1479072,24.51651625
20201011,19,798.9360658,24.41615968
20201011,20,808.5842348,24.67364429
20201011,21,795.8124326,21.59135488
20201011,22,784.6221576,22.22027106
20201011,23,768.0668968,26.53556513
20201011,24,776.7418686,25.33498952
20201012,1,783.2532151,22.81810309
20201012,2,785.2732746,22.83063613
20201012,3,802.3927174,25.05717597
20201012,4,797.4733757,24.91400239
20201012,5,789.495872,25.41500477
20201012,6,782.6462184,25.33209946
20201012,7,764.6289917,25.05787279
20201012,8,763.7279881,24.33872515
20201012,9,786.4193434,27.12257348
20201012,10,798.2169604,30.06197472
20201012,11,711.4848902,27.68417491
20201012,12,675.7239484,26.63389968
20201012,13,677.3053327,24.3975739
20201012,14,656.5841276,24.86565714
20201012,15,675.5959512,27.7012873
20201012,16,665.3597355,29.31946993
20201012,17,673.2093323,33.1795941
20201012,18,667.6118594,36.59293771
20201012,19,637.2501488,38.09040057
20201012,20,640.7230247,37.68233896
20201012,21,631.2732086,34.275833
20201012,22,654.7514555,33.54345529
20201012,23,644.5834941,34.33232607
20201012,24,821.9773345,37.40435451
20201013,1,845.1757515,46.25655705
20201013,2,856.5905734,42.11720201
20201013,3,847.2387963,45.89715886
20201013,4,852.6812844,44.682827
20201013,5,834.2640015,47.24195742
20201013,6,842.289308,37.24600021
20201013,7,847.2888842,39.96869425
20201013,8,864.4633269,33.03443441
20201013,9,859.9390625,34.4564635
20201013,10,855.5656957,34.15363361
20201013,11,847.300717,32.38389047
20201013,12,781.8488568,32.41791247
20201013,13,726.8366929,30.93976328
20201013,14,734.7609051,33.94176888
20201013,15,696.5536278,38.88098902
20201013,16,667.1401004,38.60518514
20201013,17,668.0474505,39.36635483
20201013,18,651.0739983,38.7696831
20201013,19,645.3635511,40.62203549
20201013,20,650.0857014,40.71468489
20201013,21,639.6477206,40.09618177
20201013,22,652.3737522,39.44160754
20201013,23,647.8881867,41.2706526
20201013,24,831.3386355,40.43091085
20201014,1,873.3767757,42.90391745
20201014,2,874.6568007,39.46996484
20201014,3,888.550478,38.98114966
20201014,4,885.1627253,39.03318112
20201014,5,894.3605547,32.14361352
20201014,6,893.2381575,35.5620321
20201014,7,862.467188,33.62233278
20201014,8,878.4876815,28.22937666
20201014,9,883.5821314,27.76101518
20201014,10,876.2030576,26.97691008
20201014,11,863.5489832,30.91508411
20201014,12,769.2029854,28.54300297
20201014,13,700.3739664,26.13927311
20201014,14,692.5034825,30.05263341
20201014,15,655.2169958,31.84500848
20201014,16,660.0211252,27.24836008
20201014,17,666.1490099,27.38325805
20201014,18,652.0577688,29.65786874
20201014,19,635.5900126,30.81473163
20201014,20,636.8133476,31.12910552
20201014,21,636.0359988,32.21281681
20201014,22,660.448937,29.0410242
20201014,23,660.0031348,30.47800644
20201014,24,826.8203032,29.50920181
20201015,1,840.4034677,32.04108282
20201015,2,836.7856344,37.38310843
20201015,3,875.8447275,36.89642232
20201015,4,886.2434754,36.43176664
20201015,5,874.8103218,40.94587519
20201015,6,862.6544626,36.03037487
20201015,7,815.7842592,29.40328827
20201015,8,837.2220335,27.91018127
20201015,9,848.1923333,27.27691321
20201015,10,847.4787603,28.34439415
20201015,11,828.1888019,28.72386451
20201015,12,758.2262451,27.47279949
20201015,13,719.8499414,27.91183995
20201015,14,691.3640854,28.22984197
20201015,15,630.5255053,29.75602387
20201015,16,614.2224584,25.62699246
20201015,17,650.7123549,23.79412131
20201015,18,660.1603317,25.06714979
20201015,19,645.2813593,25.13325603
20201015,20,646.839541,26.8028027
20201015,21,642.0297642,30.55332485
20201015,22,654.4373719,28.39163822
20201015,23,645.0764414,28.96407866
20201015,24,832.3139587,25.89280757
20201016,1,859.5900358,24.73984522
20201016,2,857.2200761,32.54353398
20201016,3,859.0978173,33.46592475
20201016,4,866.7413651,33.4098063
20201016,5,865.3051153,35.15118047
20201016,6,862.8969071,38.19392852
20201016,7,845.8981498,34.25192298
20201016,8,841.3795847,31.27030767
20201016,9,855.158931,30.12238782
20201016,10,838.209203,30.38965991
20201016,11,804.9053557,31.6374533
20201016,12,763.1852414,30.75250226
20201016,13,708.5836386,29.95911583
20201016,14,680.8207309,31.54999372
20201016,15,648.090726,31.2089207
20201016,16,649.7219415,32.49587033
20201016,17,659.3048806,28.00899452
20201016,18,642.2379726,28.69756207
20201016,19,643.3756995,27.33225372
20201016,20,642.6590239,24.83328981
20201016,21,637.3718356,25.40479047
20201016,22,661.9410409,28.33980953
20201016,23,667.1415774,30.22742476
20201016,24,841.6727977,25.98959756
20201017,1,836.2413688,28.44665896
20201017,2,872.6484807,38.96508641
20201017,3,875.151119,38.87128332
20201017,4,871.540086,42.79694211
20201017,5,840.7021273,46.96574182
20201017,6,846.3794809,45.69928297
20201017,7,837.1125306,42.8140232
20201017,8,851.2307955,31.63060495
20201017,9,850.0938971,30.80999069
20201017,10,824.593172,30.76929994
20201017,11,871.8319477,30.30541269
20201017,12,843.2131423,27.47442808
20201017,13,827.9155505,28.11428854
20201017,14,820.690026,27.45509601
20201017,15,771.8014367,27.23598599
20201017,16,781.633775,25.45257019
20201017,17,770.6844018,23.90701928
20201017,18,786.0569482,24.54398674
20201017,19,791.2448611,25.39285375
20201017,20,791.4101096,25.21579181
20201017,21,783.9206568,27.26579036
20201017,22,796.6800087,30.99231277
20201017,23,774.7971195,31.76238031
20201017,24,747.3074373,27.98890981
20201018,1,766.1856691,24.56098259
20201018,2,765.9485663,25.59439082
20201018,3,751.6173954,31.96101189
20201018,4,772.4997817,34.96593884
20201018,5,751.8261777,31.00204838
20201018,6,755.5635443,26.12139847
20201018,7,731.03845,28.85356041
20201018,8,718.0761792,32.07746012
20201018,9,748.8313125,26.84164679
20201018,10,716.4433483,32.50026342
20201018,11,709.7061954,32.15508862
20201018,12,765.0326997,30.93410311
20201018,13,743.640381,32.12183736
20201018,14,754.1615109,32.31754088
20201018,15,766.0438777,33.73932206
20201018,16,763.5754651,38.33110552
20201018,17,775.4642917,26.37338294
20201018,18,779.3323662,26.92904644
20201018,19,770.9956173,29.65055247
20201018,20,761.6934334,28.63754209
20201018,21,774.3744618,27.21569294
20201018,22,754.8728582,28.66042614
20201018,23,752.4587499,30.13066932
20201018,24,743.7198629,28.63157193
20201019,1,747.5858336,29.90502395
20201019,2,770.6452764,35.90607163
20201019,3,757.5780165,35.96952859
20201019,4,735.2906535,35.3472754
20201019,5,770.3676789,35.64070367
20201019,6,757.8300266,39.17826533
20201019,7,742.9635276,35.64936945
20201019,8,758.7925121,32.90287285
20201019,9,775.991116,27.34578759
20201019,10,745.0123654,27.28409473
20201019,11,734.0663247,25.9779084
20201019,12,679.8696035,24.21329554
20201019,13,677.6653465,24.97649613
20201019,14,647.2764689,25.58116917
20201019,15,653.4997107,25.15563908
20201019,16,641.4794639,25.44589137
20201019,17,664.3767346,25.95439379
20201019,18,662.3823766,27.03845579
20201019,19,641.1433861,27.82047574
20201019,20,636.9634738,27.17061793
20201019,21,636.2551052,27.7353534
20201019,22,672.5377939,29.78007947
20201019,23,656.9914624,32.039738
20201019,24,816.0156702,29.52334235
20201020,1,839.3025208,29.53399603
20201020,2,851.4678644,33.23001003
20201020,3,848.1205248,32.4108824
20201020,4,859.8890441,30.84562105
20201020,5,855.2508576,34.8488045
20201020,6,870.3592732,31.5497132
20201020,7,839.0931631,27.03390361
20201020,8,839.5679762,25.6378528
20201020,9,839.7735027,27.18562001
20201020,10,836.024294,28.48229698
20201020,11,739.3956734,28.94361625
20201020,12,737.5296319,27.68104781
20201020,13,710.6954722,29.37032519
20201020,14,580.1385756,30.12538457
20201020,15,408.310399,30.35849848
20201020,16,606.6664975,32.79798313
20201020,17,628.0348811,26.74625368
20201020,18,627.5251791,28.88400578
20201020,19,613.326103,28.79835054
20201020,20,620.7879897,27.45130873
20201020,21,622.3672674,29.38007777
20201020,22,647.0048725,27.64041581
20201020,23,636.465643,26.14131027
20201020,24,800.1652712,25.5868562
20201021,1,832.265859,38.3638303
20201021,2,868.5177986,42.85509882
20201021,3,877.9155878,42.26529891
20201021,4,857.6864114,40.89042818
20201021,5,864.4215985,43.86508534
20201021,6,853.6074088,44.24440687
20201021,7,842.9146422,34.26545446
20201021,8,849.0537686,29.79057844
20201021,9,833.0252024,26.76866477
20201021,10,818.1231006,27.69733244
20201021,11,784.373418,25.63227181
20201021,12,728.4676878,24.29759962
20201021,13,682.1472781,25.64145325
20201021,14,660.7249375,27.56790224
20201021,15,646.595795,28.40744646
20201021,16,657.585329,28.46987883
20201021,17,667.4039175,28.54496281
20201021,18,644.9301416,31.28065823
20201021,19,641.3803846,28.89848239
20201021,20,651.8631686,27.16874782
20201021,21,651.6434998,28.30070235
20201021,22,677.7742273,27.68079834
20201021,23,659.4989243,32.46826769
20201021,24,779.6542176,31.73258041
20201022,1,840.3537477,35.23817245
20201022,2,843.4032944,38.44662328
20201022,3,848.9664585,35.72007124
20201022,4,905.2661547,34.10826688
20201022,5,873.8481919,37.42192292
20201022,6,863.9808951,33.36740778
20201022,7,818.3399391,25.45472834
20201022,8,865.0055097,24.24601073
20201022,9,845.9753948,26.17736048
20201022,10,835.6134633,26.54013424
20201022,11,817.1512379,25.23798927
20201022,12,813.8468581,23.27545459
20201022,13,744.3438682,25.03582812
20201022,14,722.1652262,25.35407569
20201022,15,668.0668189,28.16332913
20201022,16,654.5459691,26.23641709
20201022,17,665.7613976,27.08958589
20201022,18,660.1390056,29.32302616
20201022,19,650.0094869,33.75842114
20201022,20,638.7322,30.21055064
20201022,21,632.4977966,31.06065737
20201022,22,648.3359823,29.37607973
20201022,23,654.3579475,31.58601012
20201022,24,827.166145,29.35007539
20201023,1,874.6027803,30.59689712
20201023,2,868.3298432,33.92930988
20201023,3,872.9877441,34.16718645
20201023,4,893.0297913,32.77270568
20201023,5,881.3552956,35.52504005
20201023,6,867.7178148,31.97943972
20201023,7,863.7428361,28.01243091
20201023,8,850.9474121,27.69075394
20201023,9,844.238103,25.33543243
20201023,10,794.1181875,29.1277801
20201023,11,747.7634563,28.6930195
20201023,12,723.0132889,25.2456907
20201023,13,706.6551736,25.98811307
20201023,14,698.1329399,26.00960706
20201023,15,673.1497523,29.86443805
20201023,16,656.9605867,23.98503754
20201023,17,655.3790913,27.19905806
20201023,18,658.7066658,29.75779456
20201023,19,654.3518218,30.90098299
20201023,20,657.7114131,29.45558074
20201023,21,649.1466524,30.68588082
20201023,22,643.0309119,29.55060067
20201023,23,638.0925079,29.9162377
20201023,24,811.8014366,26.78356213
20201024,1,804.6958229,28.36734756
20201024,2,858.7222426,33.27626917
20201024,3,896.3629029,32.09032152
20201024,4,886.0794336,31.46797213
20201024,5,859.0966751,33.48058477
20201024,6,877.145335,34.65353014
20201024,7,867.7202874,29.69056674
20201024,8,855.4668886,29.01067347
20201024,9,856.1743138,27.63532184
20201024,10,868.1475806,30.78665518
20201024,11,858.2916553,31.23991008
20201024,12,851.5110176,33.99678303
20201024,13,803.2892544,34.03227749
20201024,14,807.694802,35.74218607
20201024,15,809.8328544,32.20146095
20201024,16,795.4146324,35.51537894
20201024,17,797.6165131,27.79595799
20201024,18,784.0048249,29.40507141
20201024,19,805.9203092,31.16566552
20201024,20,810.5938563,29.5804197
20201024,21,780.4479067,28.49765854
20201024,22,786.5781483,24.72634373
20201024,23,767.171038,24.00000971
20201024,24,772.7255003,23.70692704
20201025,1,799.7812005,36.05277688
20201025,2,814.0073331,42.17794336
20201025,3,807.8900914,41.20900936
20201025,4,800.1320571,41.02140485
20201025,5,794.4843892,41.80278892
20201025,6,795.5842948,41.26660609
20201025,7,792.1145223,40.06434238
20201025,8,771.3885869,37.08461816
20201025,9,771.3288467,36.40856387
20201025,10,779.7801295,38.08698414
20201025,11,770.9805606,37.96794752
20201025,12,787.6611336,38.10837958
20201025,13,767.0159941,36.97811451
20201025,14,750.3168595,35.66412346
20201025,15,763.3466372,38.96161718
20201025,16,738.9749115,34.42117216
20201025,17,747.5996678,31.06209452
20201025,18,764.1179414,31.87781195
20201025,19,768.4786601,33.14874896
20201025,20,786.3724751,32.6947615
20201025,21,791.7087448,32.21587841
20201025,22,754.8347514,31.06032398
20201025,23,788.8094074,31.78354691
20201025,24,741.3802365,36.70999876
20201026,1,752.8417612,44.78794413
20201026,2,769.0453634,48.12714071
20201026,3,779.7662488,39.87852878
20201026,4,774.668889,32.10556396
20201026,5,783.2614966,35.88905566
20201026,6,774.5396497,31.64647476
20201026,7,763.5370225,27.67614773
20201026,8,739.5520165,25.35919117
20201026,9,739.8147014,24.23332136
20201026,10,749.5263279,24.9744261
20201026,11,733.6390908,23.05357131
20201026,12,672.0667816,22.50797473
20201026,13,652.7654158,24.20183424
20201026,14,647.7722974,23.0865483
20201026,15,642.9595094,24.21148389
20201026,16,623.4621831,25.33122896
20201026,17,628.5640108,24.67659576
20201026,18,641.9008245,27.18445754
20201026,19,636.9877119,27.10090955
20201026,20,641.3426151,26.49311017
20201026,21,640.417606,30.53179108
20201026,22,646.0058269,29.35666194
20201026,23,639.3659439,30.81766285
20201026,24,819.2481747,30.53535184
20201027,1,847.486669,30.80963519
20201027,2,854.382625,28.98817663
20201027,3,879.1823228,31.20583517
20201027,4,877.3796658,31.2056042
20201027,5,862.6053498,34.57455602
20201027,6,872.0183999,28.77142532
20201027,7,837.1570037,31.07650778
20201027,8,816.5798407,23.72315628
20201027,9,808.5353255,23.48311131
20201027,10,783.1493806,23.9733488
20201027,11,793.6814307,24.30496614
20201027,12,803.8708703,23.58831722
20201027,13,732.9097711,22.85073783
20201027,14,713.3463204,28.3584235
20201027,15,646.0536753,30.83032966
20201027,16,632.7136567,28.88842964
20201027,17,638.672495,24.67654607
20201027,18,653.5406783,27.10561564
20201027,19,654.3095505,27.77019034
20201027,20,650.3989543,26.57266814
20201027,21,645.083609,27.71017024
20201027,22,649.5847711,28.02151596
20201027,23,636.3772829,28.52112274
20201027,24,839.2161682,27.36337743
20201028,1,788.9299425,31.37074301
20201028,2,856.3637795,30.39499108
20201028,3,832.0220663,31.47632927
20201028,4,821.0926573,31.37817769
20201028,5,838.0334327,34.22988799
20201028,6,813.0552726,30.26831922
20201028,7,824.314041,31.88326963
20201028,8,792.1337019,27.36268796
20201028,9,816.112126,29.15355771
20201028,10,815.6449215,28.8395771
20201028,11,817.0423287,29.18634263
20201028,12,806.8978063,34.13577018
20201028,13,789.8147026,33.60376917
20201028,14,776.9469778,33.99138517
20201028,15,749.4208415,32.94310564
