DATE,HOUR,ENERGY(MWh)
20200618,19,709.2848727
20200618,20,330.7971956
20200618,21,153.5769086
20200618,22,134.1671331
20200618,23,142.9697704
20200618,24,136.2859377
20200619,1,136.4015561
20200619,2,129.9411197
20200619,3,145.8116546
20200619,4,162.2311625
20200619,5,167.4163187
20200619,6,166.2582907
20200619,7,196.3533814
20200619,8,366.3297613
20200619,9,790.2252575
20200619,10,1271.783301
20200619,11,1636.320039
20200619,12,1890.61553
20200619,13,1988.695953
20200619,14,2035.330961
20200619,15,1975.370392
20200619,16,1795.842553
20200619,17,1477.633804
20200619,18,1137.206719
20200619,19,692.1497269
20200619,20,326.0309643
20200619,21,159.3600204
20200619,22,123.3229786
20200619,23,127.4856148
20200619,24,127.7102012
20200620,1,131.1137011
20200620,2,128.7182306
20200620,3,122.202204
20200620,4,126.7172666
20200620,5,125.4429342
20200620,6,133.5340782
20200620,7,167.216344
20200620,8,343.3073391
20200620,9,664.2784679
20200620,10,983.4625632
20200620,11,1283.677842
20200620,12,1422.929406
20200620,13,1461.723916
20200620,14,1574.902716
20200620,15,1491.829769
20200620,16,1436.372572
20200620,17,1246.399018
20200620,18,1023.346822
20200620,19,659.3658247
20200620,20,318.2792251
20200620,21,155.0380925
20200620,22,124.2235699
20200620,23,125.236901
20200620,24,139.3602426
20200621,1,153.3811193
20200621,2,159.4871255
20200621,3,159.7962653
20200621,4,161.9145124
20200621,5,160.3022301
20200621,6,166.1256575
20200621,7,192.2333533
20200621,8,358.8529903
20200621,9,684.1905469
20200621,10,1083.51216
20200621,11,1408.723116
20200621,12,1629.743011
20200621,13,1805.671811
20200621,14,1792.447451
20200621,15,1665.243034
20200621,16,1588.466677
20200621,17,1366.841574
20200621,18,1023.756663
20200621,19,632.6257101
20200621,20,304.9152414
20200621,21,157.5995226
20200621,22,138.2291695
20200621,23,142.3299179
20200621,24,150.9409979
20200622,1,147.013092
20200622,2,157.6042678
20200622,3,171.6952501
20200622,4,161.1887428
20200622,5,157.2939168
20200622,6,151.1330301
20200622,7,167.0111555
20200622,8,335.0776228
20200622,9,665.2019829
20200622,10,1095.047955
20200622,11,1461.673627
20200622,12,1667.62227
20200622,13,1751.091108
20200622,14,1636.178805
20200622,15,1443.988448
20200622,16,1252.076862
20200622,17,907.7664915
20200622,18,611.3455884
20200622,19,394.8303125
20200622,20,242.759023
20200622,21,140.308384
20200622,22,112.9684579
20200622,23,110.4552971
20200622,24,111.4297021
20200623,1,108.6635057
20200623,2,111.462931
20200623,3,111.0806978
20200623,4,112.3345979
20200623,5,113.1751319
20200623,6,112.8427957
20200623,7,135.4967668
20200623,8,293.2344558
20200623,9,655.4475036
20200623,10,1091.510722
20200623,11,1461.927668
20200623,12,1675.452634
20200623,13,1762.75311
20200623,14,1673.137919
20200623,15,1483.862388
20200623,16,1205.692363
20200623,17,916.5061662
20200623,18,752.394246
20200623,19,494.2474586
20200623,20,255.5568593
20200623,21,150.4295953
20200623,22,129.6484042
20200623,23,124.5011203
20200623,24,129.8192353
20200624,1,131.8711564
20200624,2,123.9053637
20200624,3,122.9023976
20200624,4,122.6763871
20200624,5,128.0465658
20200624,6,133.7233547
20200624,7,154.5448095
20200624,8,308.2214604
20200624,9,678.9668172
20200624,10,1083.014379
20200624,11,1371.13298
20200624,12,1532.487726
20200624,13,1571.652063
20200624,14,1536.521733
20200624,15,1455.491824
20200624,16,1330.325552
20200624,17,1133.404205
20200624,18,930.3850925
20200624,19,585.1088139
20200624,20,279.7636111
20200624,21,131.034286
20200624,22,103.1164697
20200624,23,108.3574982
20200624,24,110.6363223
20200625,1,114.8106906
20200625,2,117.0599187
20200625,3,127.1852443
20200625,4,131.6665479
20200625,5,135.8466632
20200625,6,142.4127306
20200625,7,167.0202901
20200625,8,335.9819636
20200625,9,695.9769224
20200625,10,1135.067348
20200625,11,1508.028705
20200625,12,1714.889008
20200625,13,1748.102729
20200625,14,1746.935851
20200625,15,1646.186775
20200625,16,1506.776786
20200625,17,1282.002597
20200625,18,1034.792617
20200625,19,678.3938813
20200625,20,358.8829718
20200625,21,199.9130174
20200625,22,168.492969
20200625,23,165.7022391
20200625,24,174.90473
20200626,1,173.7754019
20200626,2,172.41508
20200626,3,166.8036269
20200626,4,166.188446
20200626,5,172.1635055
20200626,6,175.2076476
20200626,7,204.3565015
20200626,8,381.0306991
20200626,9,781.770871
20200626,10,1207.067485
20200626,11,1560.537014
20200626,12,1802.983898
20200626,13,1894.282056
20200626,14,1878.76989
20200626,15,1862.392824
20200626,16,1758.301777
20200626,17,1521.983787
20200626,18,1198.266344
20200626,19,768.2849527
20200626,20,399.5632546
20200626,21,219.1792812
20200626,22,194.8288868
20200626,23,196.533323
20200626,24,205.6874142
20200627,1,204.6997784
20200627,2,210.329109
20200627,3,203.6627998
20200627,4,197.7520845
20200627,5,198.8990316
20200627,6,196.1710114
20200627,7,221.0923097
20200627,8,389.9942671
20200627,9,794.5960714
20200627,10,1261.421635
20200627,11,1638.783834
20200627,12,1891.444326
20200627,13,2051.007857
20200627,14,2101.766252
20200627,15,2058.217771
20200627,16,1907.795405
20200627,17,1659.269727
20200627,18,1287.966056
20200627,19,825.9917762
20200627,20,401.0917436
20200627,21,216.3788542
20200627,22,185.4479726
20200627,23,190.6084016
20200627,24,186.8554348
20200628,1,185.5253632
20200628,2,186.1926479
20200628,3,175.9775577
20200628,4,174.7236645
20200628,5,179.694835
20200628,6,187.5789916
20200628,7,220.421318
20200628,8,382.8520549
20200628,9,793.3670027
20200628,10,1262.332155
20200628,11,1642.115019
20200628,12,1907.275106
20200628,13,2064.158892
20200628,14,2111.481715
20200628,15,2050.725797
20200628,16,1880.200268
20200628,17,1600.741233
20200628,18,1178.375289
20200628,19,714.6010699
20200628,20,350.5059386
20200628,21,188.1753448
20200628,22,152.8673629
20200628,23,147.0948359
20200628,24,141.586092
20200629,1,140.9722534
20200629,2,143.2029676
20200629,3,146.6543815
20200629,4,147.3527977
20200629,5,144.6349691
20200629,6,143.1932062
20200629,7,167.7197657
20200629,8,336.1666995
20200629,9,743.0930845
20200629,10,1190.300061
20200629,11,1564.279175
20200629,12,1832.253605
20200629,13,1970.396654
20200629,14,2010.643706
20200629,15,1955.441844
20200629,16,1821.744702
20200629,17,1565.565796
20200629,18,1182.13423
20200629,19,748.5207754
20200629,20,351.2441006
20200629,21,169.095921
20200629,22,142.7555586
20200629,23,141.304283
20200629,24,140.9373212
20200630,1,136.9774877
20200630,2,131.2889851
20200630,3,131.5938022
20200630,4,130.435548
20200630,5,129.1298669
20200630,6,128.2092853
20200630,7,148.9405534
20200630,8,321.3344034
20200630,9,723.7392817
20200630,10,1189.348307
20200630,11,1566.557009
20200630,12,1819.938302
20200630,13,1966.220241
20200630,14,1998.109737
20200630,15,1942.021997
20200630,16,1774.900317
20200630,17,1521.903473
20200630,18,1155.019678
20200630,19,735.6136788
20200630,20,341.0499433
20200630,21,162.8260421
20200630,22,131.3230242
20200630,23,132.9431445
20200630,24,135.7997112
20200701,1,138.6563633
20200701,2,143.2348569
20200701,3,138.0415162
20200701,4,141.4672132
20200701,5,143.5543996
20200701,6,150.0179942
20200701,7,174.8151107
20200701,8,332.5761796
20200701,9,711.1291775
20200701,10,1161.853784
20200701,11,1535.67949
20200701,12,1798.241783
20200701,13,1944.662285
20200701,14,1988.513138
20200701,15,1939.453132
20200701,16,1796.191092
20200701,17,1527.866842
20200701,18,1159.669846
20200701,19,723.8666354
20200701,20,339.4213309
20200701,21,162.9771934
20200701,22,130.8861691
20200701,23,128.6372219
20200701,24,126.4856317
20200702,1,121.4815235
20200702,2,123.087635
20200702,3,125.5483486
20200702,4,129.2813072
20200702,5,131.7212802
20200702,6,136.2084532
20200702,7,164.5304126
20200702,8,331.7357649
20200702,9,716.9448578
20200702,10,1163.572985
20200702,11,1541.839475
20200702,12,1801.238183
20200702,13,1955.506764
20200702,14,1978.965753
20200702,15,1919.660645
20200702,16,1768.023758
20200702,17,1497.692815
20200702,18,1109.66939
20200702,19,697.1383452
20200702,20,341.3076027
20200702,21,168.3800861
20200702,22,136.8482976
20200702,23,130.5506838
20200702,24,128.7287301
20200703,1,123.4251271
20200703,2,121.9377482
20200703,3,122.6114329
20200703,4,122.8142587
20200703,5,122.2687664
20200703,6,122.5054448
20200703,7,145.0298438
20200703,8,312.5629718
20200703,9,701.2635347
20200703,10,1160.906138
20200703,11,1526.236734
20200703,12,1789.378209
20200703,13,1935.96848
20200703,14,1969.774841
20200703,15,1892.89382
20200703,16,1709.983935
20200703,17,1451.044734
20200703,18,1062.268228
20200703,19,625.0833318
20200703,20,294.8898643
20200703,21,128.3486296
20200703,22,105.9359567
20200703,23,109.7871691
20200703,24,112.3674916
20200704,1,110.8095203
20200704,2,127.5041325
20200704,3,126.3325537
20200704,4,128.5130913
20200704,5,139.1356175
20200704,6,143.4263581
20200704,7,172.6537326
20200704,8,331.9963568
20200704,9,713.7546762
20200704,10,1152.933183
20200704,11,1513.426322
20200704,12,1779.054231
20200704,13,1913.128693
20200704,14,1934.346117
20200704,15,1799.931662
20200704,16,1602.551722
20200704,17,1313.844987
20200704,18,994.9386487
20200704,19,653.9045854
20200704,20,305.5959076
20200704,21,141.5636146
20200704,22,119.3044496
20200704,23,121.0139926
20200704,24,129.6673976
20200705,1,134.4953391
20200705,2,141.6936175
20200705,3,148.0433728
20200705,4,151.3246841
20200705,5,161.2854771
20200705,6,162.3878483
20200705,7,172.459168
20200705,8,343.8673092
20200705,9,716.5453091
20200705,10,1134.582526
20200705,11,1462.999605
20200705,12,1716.853832
20200705,13,1794.423294
20200705,14,1698.825733
20200705,15,1388.480404
20200705,16,1104.564616
20200705,17,855.6479965
20200705,18,607.4262776
20200705,19,444.0412536
20200705,20,275.9533951
20200705,21,186.8495304
20200705,22,170.0366635
20200705,23,181.8389378
20200705,24,186.9220972
20200706,1,184.7770116
20200706,2,182.8846659
20200706,3,172.8592607
20200706,4,170.8726958
20200706,5,178.1609175
20200706,6,185.7387319
20200706,7,210.2246794
20200706,8,348.9250047
20200706,9,654.4634504
20200706,10,1014.045854
20200706,11,1276.702419
20200706,12,1524.044009
20200706,13,1659.818126
20200706,14,1695.276813
20200706,15,1665.734723
20200706,16,1451.606206
20200706,17,1109.081736
20200706,18,813.0627842
20200706,19,508.351583
20200706,20,278.0118774
20200706,21,160.4388661
20200706,22,135.7036757
20200706,23,135.9262055
20200706,24,142.0292682
20200707,1,141.1713097
20200707,2,145.0691729
20200707,3,153.2378359
20200707,4,166.1199112
20200707,5,173.4583673
20200707,6,173.1781225
20200707,7,193.6380192
20200707,8,334.8174618
20200707,9,611.3255881
20200707,10,962.6026852
20200707,11,1274.626583
20200707,12,1456.979688
20200707,13,1572.822216
20200707,14,1691.26609
20200707,15,1713.019825
20200707,16,1527.179684
20200707,17,1349.909039
20200707,18,1034.398387
20200707,19,688.7258003
20200707,20,372.191051
20200707,21,190.1070119
20200707,22,150.4034634
20200707,23,156.4368146
20200707,24,159.0257344
20200708,1,159.7303748
20200708,2,161.9743155
20200708,3,163.7513661
20200708,4,164.2131264
20200708,5,170.6120365
20200708,6,175.5723193
20200708,7,202.1150381
20200708,8,348.5863144
20200708,9,660.6772137
20200708,10,1032.66645
20200708,11,1344.249229
20200708,12,1585.552391
20200708,13,1753.035909
20200708,14,1839.489873
20200708,15,1893.116049
20200708,16,1792.070619
20200708,17,1579.577708
20200708,18,1221.98977
20200708,19,763.0586203
20200708,20,367.5988559
20200708,21,184.7949721
20200708,22,158.7184632
20200708,23,164.2737794
20200708,24,162.7783414
20200709,1,159.0450266
20200709,2,152.3399069
20200709,3,160.0530613
20200709,4,164.7358801
20200709,5,167.5400298
20200709,6,168.1518268
20200709,7,187.4548954
20200709,8,356.1037351
20200709,9,739.8351662
20200709,10,1185.762747
20200709,11,1514.295173
20200709,12,1765.999061
20200709,13,1942.360773
20200709,14,2012.959154
20200709,15,1975.771175
20200709,16,1860.972776
20200709,17,1631.181564
20200709,18,1278.617753
20200709,19,831.2933497
20200709,20,407.5896474
20200709,21,213.3935002
20200709,22,180.4255872
20200709,23,174.103012
20200709,24,181.8732568
20200710,1,189.1163754
20200710,2,191.5258203
20200710,3,189.2341129
20200710,4,188.6066762
20200710,5,185.0242012
20200710,6,185.4608936
20200710,7,204.1729335
20200710,8,366.3489458
20200710,9,789.3735235
20200710,10,1278.919462
20200710,11,1674.384598
20200710,12,1927.604336
20200710,13,2068.355001
20200710,14,2140.266311
20200710,15,2103.303289
20200710,16,1972.091871
20200710,17,1709.193516
20200710,18,1327.995758
20200710,19,848.2429552
20200710,20,397.4944839
20200710,21,205.7999394
20200710,22,177.6751929
20200710,23,179.9499616
20200710,24,182.0007955
20200711,1,183.5401091
20200711,2,182.5176076
20200711,3,183.7900886
20200711,4,177.6547487
20200711,5,178.5282448
20200711,6,178.4611494
20200711,7,186.7021082
20200711,8,330.7518486
20200711,9,762.6510984
20200711,10,1253.745718
20200711,11,1648.591637
20200711,12,1923.005171
20200711,13,2046.368684
20200711,14,2116.81844
20200711,15,2069.182023
20200711,16,1917.89071
20200711,17,1655.228901
20200711,18,1281.37164
20200711,19,806.4035981
20200711,20,360.9700522
20200711,21,172.5010838
20200711,22,151.040309
20200711,23,146.7511293
20200711,24,137.2061393
20200712,1,138.0796949
20200712,2,135.1261781
20200712,3,137.6873507
20200712,4,137.6616787
20200712,5,142.040329
20200712,6,148.5590496
20200712,7,160.623087
20200712,8,307.7489873
20200712,9,709.5346349
20200712,10,1181.455803
20200712,11,1579.306615
20200712,12,1867.577495
20200712,13,2020.698823
20200712,14,2066.869665
20200712,15,2016.145899
20200712,16,1866.735864
20200712,17,1579.556236
20200712,18,1190.935578
20200712,19,764.4106237
20200712,20,367.3650032
20200712,21,206.0904545
20200712,22,186.8109462
20200712,23,186.1708601
20200712,24,180.7524502
20200713,1,180.0193737
20200713,2,174.1373177
20200713,3,173.7513563
20200713,4,175.6922923
20200713,5,176.4934095
20200713,6,180.1702854
20200713,7,191.6791241
20200713,8,338.513461
20200713,9,665.3646664
20200713,10,1083.088427
20200713,11,1473.142634
20200713,12,1731.280376
20200713,13,1884.652908
20200713,14,1907.255298
20200713,15,1892.209858
20200713,16,1765.337693
20200713,17,1529.442123
20200713,18,1160.902161
20200713,19,747.4828132
20200713,20,390.3584833
20200713,21,220.9842091
20200713,22,186.348392
20200713,23,194.5775495
20200713,24,200.0913652
20200714,1,194.47463
20200714,2,194.0182514
20200714,3,191.0271095
20200714,4,183.0918772
20200714,5,182.6594849
20200714,6,179.7020047
20200714,7,188.6792453
20200714,8,316.4502144
20200714,9,580.651539
20200714,10,895.8622374
20200714,11,1170.090839
20200714,12,1434.047016
20200714,13,1586.391159
20200714,14,1687.117778
20200714,15,1759.327214
20200714,16,1651.281729
20200714,17,1440.380722
20200714,18,1087.084048
20200714,19,697.2656468
20200714,20,351.0298346
20200714,21,178.8533509
20200714,22,148.6048184
20200714,23,142.4254585
20200714,24,140.4636524
20200715,1,136.4986055
20200715,2,129.7229571
20200715,3,127.7051774
20200715,4,129.5705884
20200715,5,131.6034706
20200715,6,138.0549148
20200715,7,150.5671363
20200715,8,295.6448024
20200715,9,674.2845932
20200715,10,1146.052167
20200715,11,1525.252915
20200715,12,1798.041961
20200715,13,1945.833836
20200715,14,2004.503552
20200715,15,1962.671866
20200715,16,1818.54605
20200715,17,1549.53732
20200715,18,1191.408924
20200715,19,732.863157
20200715,20,329.1223674
20200715,21,144.7132455
20200715,22,117.1589983
20200715,23,113.6644584
20200715,24,113.3335656
20200716,1,113.1459365
20200716,2,111.3263716
20200716,3,108.2276562
20200716,4,107.9974113
20200716,5,105.9406514
20200716,6,109.4981105
20200716,7,124.894271
20200716,8,273.1869786
20200716,9,657.4375809
20200716,10,1140.378175
20200716,11,1525.015072
20200716,12,1783.909412
20200716,13,1934.479426
20200716,14,1980.372213
20200716,15,1887.37033
20200716,16,1590.418061
20200716,17,1320.738881
20200716,18,1044.424016
20200716,19,651.8249067
20200716,20,302.8921096
20200716,21,130.7667182
20200716,22,106.830615
20200716,23,108.3967616
20200716,24,104.5305894
20200717,1,105.609248
20200717,2,109.0718783
20200717,3,113.1105476
20200717,4,117.7418064
20200717,5,124.8820605
20200717,6,130.6781975
20200717,7,143.6873807
20200717,8,287.7721464
20200717,9,676.5174378
20200717,10,1147.864772
20200717,11,1532.95204
20200717,12,1797.889697
20200717,13,1929.305457
20200717,14,1889.494077
20200717,15,1736.031985
20200717,16,1555.841152
20200717,17,1337.227154
20200717,18,939.9393899
20200717,19,553.4882943
20200717,20,268.963644
20200717,21,144.1069467
20200717,22,126.5265458
20200717,23,126.8694169
20200717,24,123.7186114
20200718,1,126.0329871
20200718,2,130.5921599
20200718,3,132.2106336
20200718,4,130.4543841
20200718,5,127.802227
20200718,6,133.0056245
20200718,7,146.904451
20200718,8,288.8157059
20200718,9,656.3111394
20200718,10,1104.985237
20200718,11,1476.730056
20200718,12,1755.86499
20200718,13,1909.695355
20200718,14,1928.522215
20200718,15,1855.702519
20200718,16,1699.117237
20200718,17,1391.096727
20200718,18,1048.422054
20200718,19,645.5390771
20200718,20,298.2100801
20200718,21,154.1404659
20200718,22,126.8248867
20200718,23,128.5282988
20200718,24,125.0923059
20200719,1,133.0935844
20200719,2,130.817679
20200719,3,139.350421
20200719,4,141.6211194
20200719,5,148.6616022
20200719,6,139.5770245
20200719,7,140.5385164
20200719,8,280.2806625
20200719,9,665.9039116
20200719,10,1130.794526
20200719,11,1525.528476
20200719,12,1813.736603
20200719,13,1959.321829
20200719,14,1985.747098
20200719,15,1921.534674
20200719,16,1758.130833
20200719,17,1535.370193
20200719,18,1166.413304
20200719,19,726.4374158
20200719,20,319.5049023
20200719,21,148.4992769
20200719,22,121.5171318
20200719,23,119.4439944
20200719,24,122.0648196
20200720,1,129.5056867
20200720,2,145.6469765
20200720,3,152.6039071
20200720,4,157.6641833
20200720,5,159.9898119
20200720,6,162.8730393
20200720,7,170.8926138
20200720,8,315.6900432
20200720,9,714.654164
20200720,10,1206.409606
20200720,11,1610.174532
20200720,12,1886.302846
20200720,13,2034.680686
20200720,14,2055.637427
20200720,15,2002.445481
20200720,16,1852.62754
20200720,17,1606.010768
20200720,18,1240.568474
20200720,19,772.2803762
20200720,20,336.9886995
20200720,21,152.2066441
20200720,22,131.8318052
20200720,23,143.2202545
20200720,24,143.4327642
20200721,1,148.6270198
20200721,2,157.4514507
20200721,3,161.0000442
20200721,4,162.9281885
20200721,5,172.101584
20200721,6,175.7467581
20200721,7,186.8544668
20200721,8,329.3316248
20200721,9,722.9682471
20200721,10,1205.495701
20200721,11,1599.989217
20200721,12,1857.465408
20200721,13,2005.737397
20200721,14,2047.954819
20200721,15,1997.002096
20200721,16,1873.123485
20200721,17,1636.690569
20200721,18,1262.229515
20200721,19,786.8476835
20200721,20,359.5550244
20200721,21,180.7274279
20200721,22,168.3803098
20200721,23,181.2548105
20200721,24,185.2296134
20200722,1,182.3545858
20200722,2,172.9532249
20200722,3,171.3006536
20200722,4,177.6783931
20200722,5,175.5841113
20200722,6,176.3637619
20200722,7,187.7523294
20200722,8,327.0490846
20200722,9,716.584232
20200722,10,1197.546643
20200722,11,1600.797513
20200722,12,1840.320503
20200722,13,1956.204257
20200722,14,1993.258988
20200722,15,1969.817348
20200722,16,1826.330056
20200722,17,1581.526102
20200722,18,1235.516982
20200722,19,790.3948379
20200722,20,392.5018872
20200722,21,216.3818534
20200722,22,187.8645434
20200722,23,185.1265318
20200722,24,187.4863359
20200723,1,188.7687041
20200723,2,190.1270729
20200723,3,194.3496457
20200723,4,194.8792965
20200723,5,195.7656333
20200723,6,193.632778
20200723,7,207.4736772
20200723,8,343.5574143
20200723,9,735.61683
20200723,10,1215.146591
20200723,11,1625.543537
20200723,12,1903.011799
20200723,13,2060.614836
20200723,14,2100.406916
20200723,15,2041.1504
20200723,16,1875.355295
20200723,17,1619.288153
20200723,18,1256.098996
20200723,19,792.9655765
20200723,20,376.8635165
20200723,21,204.0073438
20200723,22,180.231148
20200723,23,179.4863822
20200723,24,179.4567321
20200724,1,176.934196
20200724,2,166.6207145
20200724,3,168.1092554
20200724,4,169.3440704
20200724,5,173.9428631
20200724,6,171.4962739
20200724,7,169.1697881
20200724,8,296.3270711
20200724,9,690.8765821
20200724,10,1165.058912
20200724,11,1550.797525
20200724,12,1825.027435
20200724,13,2008.728992
20200724,14,2076.590125
20200724,15,2025.791685
20200724,16,1877.259087
20200724,17,1596.531873
20200724,18,1220.004057
20200724,19,762.0017157
20200724,20,346.2067666
20200724,21,169.8232707
20200724,22,146.9462419
20200724,23,144.669356
20200724,24,148.870479
20200725,1,149.5715836
20200725,2,151.0045765
20200725,3,156.1723847
20200725,4,157.3700656
20200725,5,153.6307888
20200725,6,152.2725919
20200725,7,155.3770366
20200725,8,283.9729885
20200725,9,667.6678838
20200725,10,1148.583566
20200725,11,1543.679311
20200725,12,1822.000018
20200725,13,1981.103939
20200725,14,2035.152811
20200725,15,1981.186243
20200725,16,1823.72589
20200725,17,1533.78943
20200725,18,1119.253138
20200725,19,677.298575
20200725,20,291.7382472
20200725,21,137.7084265
20200725,22,123.9929351
20200725,23,127.5526725
20200725,24,126.9726612
20200726,1,122.0525342
20200726,2,126.6969034
20200726,3,129.0197716
20200726,4,132.5978509
20200726,5,135.5821287
20200726,6,135.0932733
20200726,7,139.995988
20200726,8,271.8946823
20200726,9,663.8005918
20200726,10,1142.453337
20200726,11,1538.044746
20200726,12,1807.01727
20200726,13,1953.876395
20200726,14,1997.845852
20200726,15,1953.663785
20200726,16,1799.398462
20200726,17,1549.630695
20200726,18,1180.807311
20200726,19,716.9376695
20200726,20,316.7229642
20200726,21,146.6430669
20200726,22,129.2498365
20200726,23,126.3152911
20200726,24,132.5888521
20200727,1,137.0324081
20200727,2,138.48253
20200727,3,138.1411971
20200727,4,140.5138022
20200727,5,150.2272299
20200727,6,157.605907
20200727,7,169.8124506
20200727,8,299.0639914
20200727,9,685.4769949
20200727,10,1135.828604
20200727,11,1536.714772
20200727,12,1816.257931
20200727,13,1966.969484
20200727,14,2001.709639
20200727,15,1938.294718
20200727,16,1767.810199
20200727,17,1484.349065
20200727,18,1151.179841
20200727,19,705.2538169
20200727,20,317.005136
20200727,21,150.7798497
20200727,22,143.7403461
20200727,23,157.3465549
20200727,24,165.5738584
20200728,1,157.626775
20200728,2,155.547817
20200728,3,167.0023003
20200728,4,170.0512498
20200728,5,167.3923554
20200728,6,165.8490468
20200728,7,181.9177453
20200728,8,314.2359311
20200728,9,704.3723035
20200728,10,1189.595999
20200728,11,1595.677962
20200728,12,1861.714184
20200728,13,2006.471259
20200728,14,2045.939351
20200728,15,1986.475888
20200728,16,1851.243129
20200728,17,1599.662018
20200728,18,1233.008806
20200728,19,756.9960006
20200728,20,331.5206123
20200728,21,172.1386513
20200728,22,154.8308132
20200728,23,152.1725997
20200728,24,156.6060484
20200729,1,151.2421421
20200729,2,147.8652374
20200729,3,144.5966752
20200729,4,147.3043599
20200729,5,147.4908749
20200729,6,155.1688155
20200729,7,165.5830349
20200729,8,295.6238315
20200729,9,690.6208466
20200729,10,1175.291357
20200729,11,1573.738219
20200729,12,1852.712864
20200729,13,2011.28507
20200729,14,2049.036225
20200729,15,1986.006877
20200729,16,1846.39848
20200729,17,1590.438596
20200729,18,1218.734157
20200729,19,749.3220161
20200729,20,335.2611068
20200729,21,172.6061826
20200729,22,161.2544371
20200729,23,157.7667239
20200729,24,151.8149389
20200730,1,154.8884619
20200730,2,157.9544965
20200730,3,155.9833748
20200730,4,152.4426454
20200730,5,154.2418676
20200730,6,157.336771
20200730,7,166.5870648
20200730,8,290.3126686
20200730,9,680.5709113
20200730,10,1161.7954
20200730,11,1549.825359
20200730,12,1835.396818
20200730,13,1997.977857
20200730,14,2039.37951
20200730,15,1972.372223
20200730,16,1814.430853
20200730,17,1567.889899
20200730,18,1199.92847
20200730,19,741.0863126
20200730,20,338.8331133
20200730,21,182.7971293
20200730,22,163.0664256
20200730,23,156.9935274
20200730,24,153.0052331
20200731,1,144.8062361
20200731,2,143.1237634
20200731,3,135.4821154
20200731,4,138.8983966
20200731,5,137.7324255
20200731,6,138.1949971
20200731,7,142.7739139
20200731,8,265.8316335
20200731,9,640.6379566
20200731,10,1113.512113
20200731,11,1514.737789
20200731,12,1792.153054
20200731,13,1948.901344
20200731,14,2008.996359
20200731,15,1945.004203
20200731,16,1788.622479
20200731,17,1520.251933
20200731,18,1146.96081
20200731,19,687.1589476
20200731,20,297.1247596
20200731,21,144.5180669
20200731,22,130.0311858
20200731,23,133.5291101
20200731,24,139.3426905
20200801,1,155.446118
20200801,2,165.6889682
20200801,3,164.6141402
20200801,4,168.2988735
20200801,5,170.2257315
20200801,6,165.6482485
20200801,7,163.2941784
20200801,8,283.7253276
20200801,9,638.9246729
20200801,10,1078.140191
20200801,11,1475.03833
20200801,12,1759.821366
20200801,13,1909.866084
20200801,14,1833.028874
20200801,15,1663.807627
20200801,16,1425.575268
20200801,17,1100.561059
20200801,18,860.059472
20200801,19,551.9482521
20200801,20,303.4982182
20200801,21,180.5173326
20200801,22,158.021016
20200801,23,136.3410516
20200801,24,150.4570332
20200802,1,171.1758726
20200802,2,173.7823843
20200802,3,166.6148755
20200802,4,172.4629407
20200802,5,183.0295292
20200802,6,182.2331081
20200802,7,179.9692832
20200802,8,288.893919
20200802,9,589.821207
20200802,10,1009.587708
20200802,11,1374.06145
20200802,12,1656.874576
20200802,13,1816.576682
20200802,14,1774.728606
20200802,15,1745.082618
20200802,16,1630.915564
20200802,17,1441.148375
20200802,18,1111.59649
20200802,19,701.0910552
20200802,20,317.9724898
20200802,21,149.1810895
20200802,22,135.8928668
20200802,23,141.6576258
20200802,24,148.8323884
20200803,1,143.3232468
20200803,2,143.2833188
20200803,3,143.252207
20200803,4,151.3343452
20200803,5,155.8318866
20200803,6,157.9620678
20200803,7,161.0190826
20200803,8,280.9001462
20200803,9,657.4062204
20200803,10,1127.964117
20200803,11,1533.119804
20200803,12,1813.069711
20200803,13,1967.975875
20200803,14,2000.301968
20200803,15,1968.312132
20200803,16,1831.263209
20200803,17,1569.417493
20200803,18,1178.37308
20200803,19,690.3709492
20200803,20,282.2768939
20200803,21,130.1933839
20200803,22,114.687598
20200803,23,115.5223741
20200803,24,119.3819845
20200804,1,115.0052419
20200804,2,115.7807041
20200804,3,116.403735
20200804,4,112.3043292
20200804,5,112.8816363
20200804,6,109.0646431
20200804,7,114.0905713
20200804,8,231.5738923
20200804,9,611.6379217
20200804,10,1089.25039
20200804,11,1484.383152
20200804,12,1757.299752
20200804,13,1908.969248
20200804,14,1981.304272
20200804,15,1957.545683
20200804,16,1823.509274
20200804,17,1562.18892
20200804,18,1169.331036
20200804,19,677.5046579
20200804,20,268.5208877
20200804,21,118.3671201
20200804,22,107.4496207
20200804,23,105.9759463
20200804,24,104.5370562
20200805,1,108.012086
20200805,2,104.8942401
20200805,3,106.4383904
20200805,4,108.3716983
20200805,5,114.6358085
20200805,6,114.5931988
20200805,7,124.1840871
20200805,8,246.5206184
20200805,9,625.84395
20200805,10,991.1185219
20200805,11,1269.165372
20200805,12,1398.194551
20200805,13,1547.15614
20200805,14,1623.008396
20200805,15,1750.325107
20200805,16,1668.342385
20200805,17,1416.58063
20200805,18,1031.503493
20200805,19,570.5820399
20200805,20,240.6420501
20200805,21,115.6392252
20200805,22,113.514389
20200805,23,128.7528291
20200805,24,124.153793
20200806,1,120.7311976
20200806,2,124.2740797
20200806,3,119.5801165
20200806,4,116.7655889
20200806,5,127.8233703
20200806,6,129.5060953
20200806,7,136.0812018
20200806,8,235.823133
20200806,9,547.1265117
20200806,10,960.4716959
20200806,11,1318.135651
20200806,12,1565.392867
20200806,13,1670.627652
