,Diesel,Solar
151,0.10785599999999994,-0.10785599999999994
152,0.07499994999999998,-0.07499994999999998
153,0.07500004999999993,-0.07500004999999993
154,0.07499979999999995,-0.07499979999999995
155,0.07500024999999998,-0.07500024999999998
156,0.07499989999999997,-0.07499989999999997
157,0.10172949999999997,-0.10172949999999997
158,0.1695612499999999,-0.1695612499999999
159,0.2082514049999999,-0.2082514049999999
160,0.1928037499999999,-0.1928037499999999
161,0.22769374999999986,-0.22769374999999986
162,0.22468499999999986,-0.22468499999999986
163,0.2105442499999999,-0.2105442499999999
164,0.1921392499999999,-0.1921392499999999
165,0.17932524999999994,-0.17932524999999994
166,0.12973674999999996,-0.12973674999999996
167,0.11290324999999996,-0.11290324999999996
168,0.1467297499999999,-0.1467297499999999
169,0.1426987499999999,-0.1426987499999999
170,0.13881424999999992,-0.13881424999999992
171,0.13907424999999993,-0.13907424999999993
172,0.15132949999999992,-0.15132949999999992
173,0.1735966699999999,-0.1735966699999999
174,0.1702916999999999,-0.1702916999999999
175,0.13019399999999995,-0.13019399999999995
176,0.08280474999999994,-0.08280474999999994
177,0.07500004999999996,-0.07500004999999996
178,0.07499989999999997,-0.07499989999999997
179,0.07499989999999997,-0.07499989999999997
180,0.07499994499999996,-0.07499994499999996
181,0.12829874999999993,-0.12829874999999993
182,0.1840714999999999,-0.1840714999999999
183,0.21445816999999986,-0.21445816999999986
184,0.23277624999999988,-0.23277624999999988
185,0.1996074999999999,-0.1996074999999999
186,0.2298777499999999,-0.2298777499999999
187,0.21318774999999987,-0.21318774999999987
188,0.1932437499999999,-0.1932437499999999
189,0.17874699999999993,-0.17874699999999993
190,0.1611874999999999,-0.1611874999999999
191,0.14612549999999994,-0.14612549999999994
192,0.14452449999999992,-0.14452449999999992
193,0.1389887499999999,-0.1389887499999999
194,0.13650649999999992,-0.13650649999999992
195,0.13805149999999994,-0.13805149999999994
196,0.14986524999999992,-0.14986524999999992
197,0.1743902964999999,-0.1743902964999999
198,0.16471704999999992,-0.16471704999999992
199,0.10783874999999996,-0.10783874999999996
200,0.07499984999999997,-0.07499984999999997
201,0.07499999999999996,-0.07499999999999996
202,0.07499974999999998,-0.07499974999999998
203,0.07499974999999996,-0.07499974999999996
204,0.07500009999999999,-0.07500009999999999
205,0.10157174999999996,-0.10157174999999996
206,0.1642022499999999,-0.1642022499999999
207,0.2021636649999999,-0.2021636649999999
208,0.2233082499999999,-0.2233082499999999
209,0.22307274999999988,-0.22307274999999988
210,0.2189449999999999,-0.2189449999999999
211,0.16811324999999994,-0.16811324999999994
212,0.1853567499999999,-0.1853567499999999
213,0.15910778999999994,-0.15910778999999994
214,0.12243549999999995,-0.12243549999999995
215,0.14188324999999993,-0.14188324999999993
216,0.14049049999999993,-0.14049049999999993
217,0.13530599999999993,-0.13530599999999993
218,0.13027774999999991,-0.13027774999999991
219,0.12921874999999994,-0.12921874999999994
220,0.13270449999999995,-0.13270449999999995
221,0.13859477499999995,-0.13859477499999995
222,0.14057369999999994,-0.14057369999999994
223,0.12636239999999996,-0.12636239999999996
224,0.08699299999999996,-0.08699299999999996
225,0.07500014999999996,-0.07500014999999996
226,0.07499989999999995,-0.07499989999999995
227,0.07499974999999996,-0.07499974999999996
228,0.07500009999999996,-0.07500009999999996
229,0.08867924999999995,-0.08867924999999995
230,0.14418259999999994,-0.14418259999999994
231,0.1804886049999999,-0.1804886049999999
232,0.1982604999999999,-0.1982604999999999
233,0.1980099999999999,-0.1980099999999999
234,0.1929767499999999,-0.1929767499999999
235,0.14860749999999992,-0.14860749999999992
236,0.17005649999999992,-0.17005649999999992
237,0.15999374999999993,-0.15999374999999993
238,0.11158224999999997,-0.11158224999999997
239,0.09934149999999994,-0.09934149999999994
240,0.13209924999999995,-0.13209924999999995
241,0.12524474999999993,-0.12524474999999993
242,0.12018749999999995,-0.12018749999999995
243,0.08458624999999996,-0.08458624999999996
244,0.12141049999999994,-0.12141049999999994
245,0.12240877499999994,-0.12240877499999994
246,0.10316489999999995,-0.10316489999999995
247,0.07500004999999994,-0.07500004999999994
248,0.07499974999999998,-0.07499974999999998
249,0.07499999999999996,-0.07499999999999996
250,0.07500024999999999,-0.07500024999999999
251,0.07500024999999996,-0.07500024999999996
252,0.07499999999999996,-0.07499999999999996
253,0.07500009999999996,-0.07500009999999996
254,0.12164114999999993,-0.12164114999999993
255,0.1548795249999999,-0.1548795249999999
256,0.14144574999999995,-0.14144574999999995
257,0.14352674999999993,-0.14352674999999993
258,0.17660949999999992,-0.17660949999999992
259,0.17073999999999992,-0.17073999999999992
260,0.1583142499999999,-0.1583142499999999
261,0.14672674999999993,-0.14672674999999993
262,0.09780424999999997,-0.09780424999999997
263,0.08497049999999995,-0.08497049999999995
264,0.08402449999999995,-0.08402449999999995
265,0.07985299999999995,-0.07985299999999995
266,0.11024999999999995,-0.11024999999999995
267,0.07791324999999996,-0.07791324999999996
268,0.12443299999999993,-0.12443299999999993
269,0.1467284199999999,-0.1467284199999999
270,0.1539462999999999,-0.1539462999999999
271,0.1500483999999999,-0.1500483999999999
272,0.12301999999999993,-0.12301999999999993
273,0.09907324999999996,-0.09907324999999996
274,0.08601824999999995,-0.08601824999999995
275,0.08334924999999996,-0.08334924999999996
276,0.08602374999999997,-0.08602374999999997
277,0.12202174999999992,-0.12202174999999992
278,0.16125904999999993,-0.16125904999999993
279,0.1878881199999999,-0.1878881199999999
280,0.2038687499999999,-0.2038687499999999
281,0.2045262499999999,-0.2045262499999999
282,0.2030859999999999,-0.2030859999999999
283,0.1912159999999999,-0.1912159999999999
284,0.13856549999999995,-0.13856549999999995
285,0.15970849999999992,-0.15970849999999992
286,0.11101149999999996,-0.11101149999999996
287,0.13005149999999993,-0.13005149999999993
288,0.09473349999999996,-0.09473349999999996
289,0.09060224999999997,-0.09060224999999997
290,0.12198024999999993,-0.12198024999999993
291,0.12370149999999996,-0.12370149999999996
292,0.10197624999999996,-0.10197624999999996
293,0.1598224799999999,-0.1598224799999999
294,0.15174449999999992,-0.15174449999999992
295,0.09793099999999996,-0.09793099999999996
296,0.07500009999999993,-0.07500009999999993
297,0.07500024999999996,-0.07500024999999996
298,0.07500024999999995,-0.07500024999999995
299,0.07499999999999997,-0.07499999999999997
300,0.07500019999999995,-0.07500019999999995
301,0.07850649999999998,-0.07850649999999998
302,0.14688489999999993,-0.14688489999999993
303,0.19005494499999992,-0.19005494499999992
304,0.2109842499999999,-0.2109842499999999
305,0.2116947499999999,-0.2116947499999999
306,0.17452599999999993,-0.17452599999999993
307,0.15925424999999993,-0.15925424999999993
308,0.17545349999999993,-0.17545349999999993
309,0.16212524999999992,-0.16212524999999992
310,0.13201956999999995,-0.13201956999999995
311,0.13026499999999994,-0.13026499999999994
312,0.12986949999999992,-0.12986949999999992
313,0.12655999999999992,-0.12655999999999992
314,0.12374149999999993,-0.12374149999999993
315,0.12591449999999993,-0.12591449999999993
316,0.1396682499999999,-0.1396682499999999
317,0.16254135499999992,-0.16254135499999992
318,0.14644064999999992,-0.14644064999999992
319,0.08621499999999996,-0.08621499999999996
320,0.07499989999999997,-0.07499989999999997
321,0.07500024999999999,-0.07500024999999999
322,0.07499974999999996,-0.07499974999999996
323,0.07499974999999996,-0.07499974999999996
324,0.07499999999999996,-0.07499999999999996
325,0.07499999999999996,-0.07499999999999996
326,0.13119909999999993,-0.13119909999999993
327,0.18024729499999992,-0.18024729499999992
328,0.20353399999999988,-0.20353399999999988
329,0.20579424999999993,-0.20579424999999993
330,0.17015699999999992,-0.17015699999999992
331,0.1930734999999999,-0.1930734999999999
332,0.1758984999999999,-0.1758984999999999
333,0.12882499999999994,-0.12882499999999994
334,0.11108749999999995,-0.11108749999999995
335,0.09816124999999995,-0.09816124999999995
336,0.13337499999999994,-0.13337499999999994
337,0.12763299999999994,-0.12763299999999994
338,0.12525424999999996,-0.12525424999999996
339,0.12630124999999995,-0.12630124999999995
340,0.13767324999999994,-0.13767324999999994
341,0.16132084349999992,-0.16132084349999992
342,0.1492100499999999,-0.1492100499999999
343,0.09152449999999994,-0.09152449999999994
344,0.07500004999999994,-0.07500004999999994
345,0.07500024999999995,-0.07500024999999995
346,0.07499999999999996,-0.07499999999999996
347,0.07499974999999999,-0.07499974999999999
348,0.07500024999999994,-0.07500024999999994
349,0.07500019999999996,-0.07500019999999996
350,0.12655359999999993,-0.12655359999999993
351,0.1794155449999999,-0.1794155449999999
352,0.2023999999999999,-0.2023999999999999
353,0.2038252499999999,-0.2038252499999999
354,0.2015414999999999,-0.2015414999999999
355,0.1891729999999999,-0.1891729999999999
356,0.14037499999999994,-0.14037499999999994
357,0.12709774999999995,-0.12709774999999995
358,0.1463937499999999,-0.1463937499999999
359,0.13308674999999995,-0.13308674999999995
360,0.13199199999999994,-0.13199199999999994
361,0.12753949999999994,-0.12753949999999994
362,0.12482524999999994,-0.12482524999999994
363,0.1268557499999999,-0.1268557499999999
364,0.13944499999999993,-0.13944499999999993
365,0.16169568699999992,-0.16169568699999992
366,0.14389449999999995,-0.14389449999999995
367,0.08443399999999994,-0.08443399999999994
368,0.07499989999999997,-0.07499989999999997
369,0.07499974999999996,-0.07499974999999996
370,0.07499999999999996,-0.07499999999999996
371,0.07499999999999996,-0.07499999999999996
372,0.07499999999999996,-0.07499999999999996
373,0.07500014999999993,-0.07500014999999993
374,0.1292275499999999,-0.1292275499999999
375,0.17806483999999992,-0.17806483999999992
376,0.2018067499999999,-0.2018067499999999
377,0.2031147499999999,-0.2031147499999999
378,0.2006877499999999,-0.2006877499999999
379,0.1872899999999999,-0.1872899999999999
380,0.1728807499999999,-0.1728807499999999
381,0.1614687499999999,-0.1614687499999999
382,0.14910524999999994,-0.14910524999999994
383,0.1364944999999999,-0.1364944999999999
384,0.10066199999999996,-0.10066199999999996
385,0.13019449999999994,-0.13019449999999994
386,0.12603774999999995,-0.12603774999999995
387,0.12593674999999993,-0.12593674999999993
388,0.13128399999999993,-0.13128399999999993
389,0.1397555464999999,-0.1397555464999999
390,0.12963079999999993,-0.12963079999999993
391,0.08208124999999997,-0.08208124999999997
392,0.07500024999999998,-0.07500024999999998
393,0.07499974999999996,-0.07499974999999996
394,0.07499999999999996,-0.07499999999999996
395,0.07499999999999996,-0.07499999999999996
396,0.07499999999999996,-0.07499999999999996
397,0.07500014999999996,-0.07500014999999996
398,0.12442744999999994,-0.12442744999999994
399,0.16991188499999996,-0.16991188499999996
400,0.1923512499999999,-0.1923512499999999
401,0.1937934999999999,-0.1937934999999999
402,0.1901757499999999,-0.1901757499999999
403,0.1790404999999999,-0.1790404999999999
404,0.16617274999999992,-0.16617274999999992
405,0.15684849999999992,-0.15684849999999992
406,0.14400574999999993,-0.14400574999999993
407,0.13112799999999994,-0.13112799999999994
408,0.12930799999999992,-0.12930799999999992
409,0.12381599999999995,-0.12381599999999995
410,0.11930574999999993,-0.11930574999999993
411,0.11801824999999994,-0.11801824999999994
412,0.12074174999999994,-0.12074174999999994
413,0.12316026499999994,-0.12316026499999994
414,0.12036879999999994,-0.12036879999999994
415,0.11288569999999995,-0.11288569999999995
416,0.11562329999999994,-0.11562329999999994
417,0.11300749999999996,-0.11300749999999996
418,0.11113199999999993,-0.11113199999999993
419,0.11077849999999995,-0.11077849999999995
420,0.11521939999999993,-0.11521939999999993
421,0.13463054999999993,-0.13463054999999993
422,0.1518213499999999,-0.1518213499999999
423,0.1649961699999999,-0.1649961699999999
424,0.1787609999999999,-0.1787609999999999
425,0.1802214999999999,-0.1802214999999999
426,0.17796174999999992,-0.17796174999999992
427,0.17070649999999993,-0.17070649999999993
428,0.1586329999999999,-0.1586329999999999
429,0.14894249999999992,-0.14894249999999992
430,0.13318324999999992,-0.13318324999999992
431,0.12026624999999994,-0.12026624999999994
432,0.11914424999999997,-0.11914424999999997
433,0.11473824999999994,-0.11473824999999994
434,0.11138874999999995,-0.11138874999999995
435,0.11404649999999993,-0.11404649999999993
436,0.12656299999999995,-0.12656299999999995
437,0.14748548499999994,-0.14748548499999994
438,0.14851914999999993,-0.14851914999999993
439,0.13363564999999994,-0.13363564999999994
440,0.10045374999999995,-0.10045374999999995
441,0.08395024999999998,-0.08395024999999998
442,0.07499983499999997,-0.07499983499999997
443,0.07535024999999995,-0.07535024999999995
444,0.08504999999999997,-0.08504999999999997
445,0.11687624999999996,-0.11687624999999996
446,0.15046449999999992,-0.15046449999999992
447,0.17097688499999994,-0.17097688499999994
448,0.1900939999999999,-0.1900939999999999
449,0.1910099999999999,-0.1910099999999999
450,0.1890992499999999,-0.1890992499999999
451,0.17836274999999993,-0.17836274999999993
452,0.1631462499999999,-0.1631462499999999
453,0.15071824999999991,-0.15071824999999991
454,0.13631424999999991,-0.13631424999999991
455,0.12357474999999994,-0.12357474999999994
456,0.12300949999999994,-0.12300949999999994
457,0.11934024999999994,-0.11934024999999994
458,0.11656199999999993,-0.11656199999999993
459,0.11872974999999993,-0.11872974999999993
460,0.13079549999999993,-0.13079549999999993
461,0.15166668699999994,-0.15166668699999994
462,0.14349454999999992,-0.14349454999999992
463,0.10978899999999994,-0.10978899999999994
464,0.07500017999999997,-0.07500017999999997
465,0.07499989999999995,-0.07499989999999995
466,0.07499984999999998,-0.07499984999999998
467,0.07500024999999998,-0.07500024999999998
468,0.08649799999999996,-0.08649799999999996
469,0.13043529999999995,-0.13043529999999995
470,0.15542734999999994,-0.15542734999999994
471,0.17103962499999992,-0.17103962499999992
472,0.18887824999999991,-0.18887824999999991
473,0.1907499999999999,-0.1907499999999999
474,0.1806995999999999,-0.1806995999999999
475,0.1752622499999999,-0.1752622499999999
476,0.16019999999999993,-0.16019999999999993
477,0.11413624999999995,-0.11413624999999995
478,0.10007199999999995,-0.10007199999999995
479,0.12389599999999995,-0.12389599999999995
480,0.12293574999999995,-0.12293574999999995
481,0.11884899999999994,-0.11884899999999994
482,0.11699249999999993,-0.11699249999999993
483,0.11902149999999995,-0.11902149999999995
484,0.13064549999999991,-0.13064549999999991
485,0.15026654649999993,-0.15026654649999993
486,0.14851089999999992,-0.14851089999999992
487,0.13262094999999993,-0.13262094999999993
488,0.10583424999999995,-0.10583424999999995
489,0.07499981799999997,-0.07499981799999997
490,0.07499999999999996,-0.07499999999999996
491,0.07500009999999996,-0.07500009999999996
492,0.07500014999999996,-0.07500014999999996
493,0.08899299999999996,-0.08899299999999996
494,0.12930124999999992,-0.12930124999999992
495,0.1615175449999999,-0.1615175449999999
496,0.1804614999999999,-0.1804614999999999
497,0.14848874999999995,-0.14848874999999995
498,0.18197899999999992,-0.18197899999999992
499,0.1727369999999999,-0.1727369999999999
500,0.15783524999999993,-0.15783524999999993
501,0.14615349999999994,-0.14615349999999994
502,0.13369974999999992,-0.13369974999999992
503,0.12263999999999996,-0.12263999999999996
504,0.12220374999999993,-0.12220374999999993
505,0.11835999999999994,-0.11835999999999994
506,0.11655874999999995,-0.11655874999999995
507,0.11823449999999994,-0.11823449999999994
508,0.12982999999999995,-0.12982999999999995
509,0.14899204649999992,-0.14899204649999992
510,0.1366635499999999,-0.1366635499999999
511,0.10729374999999995,-0.10729374999999995
512,0.07500001999999996,-0.07500001999999996
513,0.07500024999999998,-0.07500024999999998
514,0.07500024999999998,-0.07500024999999998
515,0.07499984999999998,-0.07499984999999998
516,0.07500014999999999,-0.07500014999999999
517,0.08350949999999994,-0.08350949999999994
518,0.13017204999999993,-0.13017204999999993
519,0.1618201549999999,-0.1618201549999999
520,0.18106774999999992,-0.18106774999999992
521,0.18220874999999992,-0.18220874999999992
522,0.1802092499999999,-0.1802092499999999
523,0.16901549999999993,-0.16901549999999993
524,0.15579524999999994,-0.15579524999999994
525,0.14474274999999995,-0.14474274999999995
526,0.13199049999999993,-0.13199049999999993
527,0.12103049999999993,-0.12103049999999993
528,0.11934524999999994,-0.11934524999999994
529,0.11492124999999996,-0.11492124999999996
530,0.11171299999999997,-0.11171299999999997
531,0.11352549999999996,-0.11352549999999996
532,0.12285724999999995,-0.12285724999999995
533,0.13657809349999991,-0.13657809349999991
534,0.13343134999999992,-0.13343134999999992
535,0.10633549999999996,-0.10633549999999996
536,0.07500020999999996,-0.07500020999999996
537,0.07499994999999995,-0.07499994999999995
538,0.07499999999999996,-0.07499999999999996
539,0.07499984999999995,-0.07499984999999995
540,0.09318599999999996,-0.09318599999999996
541,0.11961799999999995,-0.11961799999999995
542,0.14753299999999994,-0.14753299999999994
543,0.16476802999999993,-0.16476802999999993
544,0.1812364999999999,-0.1812364999999999
545,0.18238349999999992,-0.18238349999999992
546,0.1808107499999999,-0.1808107499999999
547,0.16985499999999992,-0.16985499999999992
548,0.15634449999999991,-0.15634449999999991
549,0.14835224999999994,-0.14835224999999994
550,0.13569874999999992,-0.13569874999999992
551,0.12549849999999993,-0.12549849999999993
552,0.12417649999999994,-0.12417649999999994
553,0.11983999999999995,-0.11983999999999995
554,0.11634399999999995,-0.11634399999999995
555,0.11587524999999994,-0.11587524999999994
556,0.11953149999999996,-0.11953149999999996
557,0.12654663999999993,-0.12654663999999993
558,0.12818589999999994,-0.12818589999999994
559,0.11936129999999992,-0.11936129999999992
560,0.10987549999999996,-0.10987549999999996
561,0.10416674999999995,-0.10416674999999995
562,0.10226224999999994,-0.10226224999999994
563,0.10961424999999994,-0.10961424999999994
564,0.12293209999999997,-0.12293209999999997
565,0.14115094999999991,-0.14115094999999991
566,0.1611461499999999,-0.1611461499999999
567,0.1699006399999999,-0.1699006399999999
568,0.18419024999999992,-0.18419024999999992
569,0.1849432499999999,-0.1849432499999999
570,0.1801217499999999,-0.1801217499999999
571,0.17035149999999993,-0.17035149999999993
572,0.15737574999999993,-0.15737574999999993
573,0.14851899999999993,-0.14851899999999993
574,0.13534449999999992,-0.13534449999999992
575,0.12391124999999995,-0.12391124999999995
576,0.08680099999999998,-0.08680099999999998
577,0.08038599999999996,-0.08038599999999996
578,0.11127349999999993,-0.11127349999999993
579,0.09105895999999997,-0.09105895999999997
580,0.11661674999999995,-0.11661674999999995
581,0.12224604649999993,-0.12224604649999993
582,0.11509559999999995,-0.11509559999999995
583,0.07954349999999996,-0.07954349999999996
584,0.07499994999999998,-0.07499994999999998
585,0.07499999999999996,-0.07499999999999996
586,0.07499999999999997,-0.07499999999999997
587,0.07500019999999995,-0.07500019999999995
588,0.07499974999999998,-0.07499974999999998
589,0.07500019999999995,-0.07500019999999995
590,0.10706014999999997,-0.10706014999999997
591,0.13828141499999996,-0.13828141499999996
592,0.15959974999999993,-0.15959974999999993
593,0.1631924999999999,-0.1631924999999999
594,0.1630159999999999,-0.1630159999999999
595,0.15863024999999992,-0.15863024999999992
596,0.1515652499999999,-0.1515652499999999
597,0.14592524999999992,-0.14592524999999992
598,0.13313024999999995,-0.13313024999999995
599,0.12122224999999993,-0.12122224999999993
600,0.11948199999999994,-0.11948199999999994
601,0.11480949999999995,-0.11480949999999995
602,0.11229824999999995,-0.11229824999999995
603,0.11331049999999995,-0.11331049999999995
604,0.12402274999999995,-0.12402274999999995
605,0.13884857499999995,-0.13884857499999995
606,0.13794694999999993,-0.13794694999999993
607,0.12091524999999995,-0.12091524999999995
608,0.10088449999999997,-0.10088449999999997
609,0.09412424999999995,-0.09412424999999995
610,0.10012174999999995,-0.10012174999999995
611,0.11719499999999995,-0.11719499999999995
612,0.13403954999999992,-0.13403954999999992
613,0.15125919999999993,-0.15125919999999993
614,0.16604004999999994,-0.16604004999999994
615,0.1745500599999999,-0.1745500599999999
616,0.1892162499999999,-0.1892162499999999
617,0.19236599999999993,-0.19236599999999993
618,0.1916449999999999,-0.1916449999999999
619,0.18031874999999992,-0.18031874999999992
620,0.16461274999999992,-0.16461274999999992
621,0.15147274999999993,-0.15147274999999993
622,0.13777499999999993,-0.13777499999999993
623,0.11727920999999995,-0.11727920999999995
624,0.12600899999999993,-0.12600899999999993
625,0.08644849999999996,-0.08644849999999996
626,0.11808999999999995,-0.11808999999999995
627,0.12043274999999994,-0.12043274999999994
628,0.13152499999999995,-0.13152499999999995
629,0.15236916999999991,-0.15236916999999991
630,0.16076069499999993,-0.16076069499999993
631,0.16352244999999993,-0.16352244999999993
632,0.15121889999999993,-0.15121889999999993
633,0.13847924999999994,-0.13847924999999994
634,0.13523274999999993,-0.13523274999999993
635,0.12524999999999994,-0.12524999999999994
636,0.12395424999999993,-0.12395424999999993
637,0.14985074999999992,-0.14985074999999992
638,0.16600349999999994,-0.16600349999999994
639,0.17933325999999988,-0.17933325999999988
640,0.1624647499999999,-0.1624647499999999
641,0.2002604999999999,-0.2002604999999999
642,0.1989664999999999,-0.1989664999999999
643,0.1875759999999999,-0.1875759999999999
644,0.17099624999999993,-0.17099624999999993
645,0.15719399999999994,-0.15719399999999994
646,0.1415984999999999,-0.1415984999999999
647,0.12961099999999992,-0.12961099999999992
648,0.12777999999999995,-0.12777999999999995
649,0.12342624999999995,-0.12342624999999995
650,0.12021724999999993,-0.12021724999999993
651,0.12273499999999993,-0.12273499999999993
652,0.13553724999999991,-0.13553724999999991
653,0.1560706249999999,-0.1560706249999999
654,0.14955864999999993,-0.14955864999999993
655,0.12477724999999994,-0.12477724999999994
656,0.10001899999999994,-0.10001899999999994
657,0.08197824999999996,-0.08197824999999996
658,0.07735774999999995,-0.07735774999999995
659,0.08454649999999996,-0.08454649999999996
660,0.09981799999999996,-0.09981799999999996
661,0.13718199999999994,-0.13718199999999994
662,0.1649252499999999,-0.1649252499999999
663,0.17747382499999992,-0.17747382499999992
664,0.1933474999999999,-0.1933474999999999
