,load 1
14034,3.595
14035,3.5325
14036,3.4145
14037,3.2875
14038,2.9945
14039,2.8365
14040,2.726
14041,2.6545
14042,2.6165
14043,2.5975
14044,2.7895
14045,3.1455
14046,3.472
14047,3.6705
14048,3.7745
14049,3.9365
14050,4.038
14051,4.0175
14052,3.923
14053,3.811
14054,3.7065
14055,3.619
14056,3.497
14057,3.518
14058,3.6125
14059,3.4235
14060,3.2255
14061,3.088
14062,2.832
14063,2.7095
14064,2.621
14065,2.547
14066,2.548
14067,2.5585
14068,2.7225
14069,3.076
14070,3.353
14071,3.521
14072,3.6375
14073,3.7405
14074,3.7035
14075,3.675
14076,3.536
14077,3.461
14078,3.4845
14079,3.4565
14080,3.4085
14081,3.4615
14082,3.559
14083,3.361
14084,3.1605
14085,3.07
14086,2.789
14087,2.648
14088,2.5525
14089,2.501
14090,2.4915
14091,2.5045
14092,2.681
14093,3.047
14094,3.308
14095,3.4975
14096,3.6275
14097,3.743
14098,3.8
14099,3.7475
14100,3.669
14101,3.5935
14102,3.575
14103,3.5885
14104,3.5945
14105,3.6145
14106,3.7815
14107,3.5735
14108,3.386
14109,3.271
14110,2.9755
14111,2.8265
14112,2.715
14113,2.65
14114,2.6305
14115,2.6405
14116,2.8035
14117,3.11
14118,3.4025
14119,3.608
14120,3.7745
14121,3.9205
14122,4.018
14123,4.011
14124,3.933
14125,3.8475
14126,3.8115
14127,3.812
14128,3.7535
14129,3.7475
14130,3.8145
14131,3.6135
14132,3.3945
14133,3.2655
14134,2.972
14135,2.8115
14136,2.7295
14137,2.649
14138,2.6485
14139,2.622
14140,2.7515
14141,3.0365
14142,3.3025
14143,3.431
14144,3.5475
14145,3.6555
14146,3.7015
14147,3.642
14148,3.523
14149,3.4495
14150,3.4035
14151,3.384
14152,3.327
14153,3.3545
14154,3.369
14155,3.135
14156,2.918
14157,2.82
14158,2.569
14159,2.4525
14160,2.3675
14161,2.2905
14162,2.266
14163,2.2405
14164,2.2845
14165,2.509
14166,2.7175
14167,2.853
14168,2.9645
14169,3.0315
14170,3.026
14171,2.865
14172,2.752
14173,2.676
14174,2.7025
14175,2.756
14176,2.826
14177,2.9295
14178,3.054
14179,2.855
14180,2.669
14181,2.561
14182,2.347
14183,2.2245
14184,2.145
14185,2.0985
14186,2.091
14187,2.037
14188,2.089
14189,2.244
14190,2.3935
14191,2.5195
14192,2.6335
14193,2.701
14194,2.656
14195,2.4975
14196,2.38
14197,2.386
14198,2.4295
14199,2.519
14200,2.609
14201,2.72
14202,2.862
14203,2.703
14204,2.5315
14205,2.4425
14206,2.2215
14207,2.103
14208,2.0265
14209,2.0035
14210,2.0005
14211,1.95
14212,2.0015
14213,2.1295
14214,2.206
14215,2.3315
14216,2.4995
14217,2.572
14218,2.5155
14219,2.347
14220,2.2735
14221,2.282
14222,2.3125
14223,2.392
14224,2.4905
14225,2.631
14226,2.819
14227,2.6895
14228,2.55
14229,2.4525
14230,2.227
14231,2.129
14232,2.0685
14233,2.0425
14234,2.0615
14235,2.1065
14236,2.255
14237,2.561
14238,2.8125
14239,2.9625
14240,3.0905
14241,3.2305
14242,3.2755
14243,3.218
14244,3.1175
14245,3.047
14246,3.0985
14247,3.205
14248,3.286
14249,3.3955
14250,3.454
14251,3.2195
14252,3.043
14253,2.935
14254,2.639
14255,2.5165
14256,2.4495
14257,2.41
14258,2.404
14259,2.424
14260,2.584
14261,2.8905
14262,3.126
14263,3.315
14264,3.449
14265,3.5435
14266,3.5895
14267,3.5285
14268,3.378
14269,3.2955
14270,3.299
14271,3.3635
14272,3.3925
14273,3.4845
14274,3.56
14275,3.3255
14276,3.17
14277,3.048
14278,2.781
14279,2.668
14280,2.5815
14281,2.529
14282,2.5425
14283,2.559
14284,2.69
14285,2.9645
14286,3.246
14287,3.4265
14288,3.584
14289,3.662
14290,3.6865
14291,3.608
14292,3.4905
14293,3.4185
14294,3.436
14295,3.488
14296,3.5035
14297,3.583
14298,3.58
14299,3.332
14300,3.1695
14301,3.065
14302,2.808
14303,2.6795
14304,2.5925
14305,2.54
14306,2.539
14307,2.56
14308,2.6695
14309,2.979
14310,3.2415
14311,3.3925
14312,3.518
14313,3.6075
14314,3.6425
14315,3.57
14316,3.477
14317,3.4445
14318,3.442
14319,3.466
14320,3.4435
14321,3.553
14322,3.52
14323,3.293
14324,3.1305
14325,3.003
14326,2.7635
14327,2.648
14328,2.552
14329,2.5105
14330,2.4685
14331,2.434
14332,2.501
14333,2.7365
14334,2.9775
14335,3.1535
14336,3.2565
14337,3.346
14338,3.3995
14339,3.3305
14340,3.224
14341,3.1885
14342,3.2095
14343,3.218
14344,3.232
14345,3.326
14346,3.384
14347,3.205
14348,3.035
14349,2.939
14350,2.7005
14351,2.571
14352,2.452
14353,2.3775
14354,2.353
14355,2.3025
14356,2.298
14357,2.446
14358,2.615
14359,2.7905
14360,2.9755
14361,3.0805
14362,3.1355
14363,3.075
14364,3.0275
14365,3.0195
14366,3.0475
14367,3.083
14368,3.106
14369,3.259
14370,3.3965
14371,3.281
14372,3.1535
14373,3.056
14374,2.773
14375,2.651
14376,2.57
14377,2.509
14378,2.5075
14379,2.5495
14380,2.7215
14381,3.0615
14382,3.3765
14383,3.581
14384,3.763
14385,3.9
14386,4.008
14387,4.0115
14388,3.9105
14389,3.8155
14390,3.7215
14391,3.629
14392,3.523
14393,3.6
14394,3.5995
14395,3.361
14396,3.234
14397,3.121
14398,2.8455
14399,2.709
14400,2.632
14401,2.573
14402,2.565
14403,2.6045
14404,2.7265
14405,3.0295
14406,3.306
14407,3.45
14408,3.595
14409,3.7365
14410,3.8005
14411,3.6955
14412,3.593
14413,3.497
14414,3.405
14415,3.3745
14416,3.3355
14417,3.4205
14418,3.34
14419,3.0625
14420,2.921
14421,2.819
14422,2.577
14423,2.4465
14424,2.3795
14425,2.319
14426,2.3195
14427,2.366
14428,2.512
14429,2.7995
14430,3.097
14431,3.263
14432,3.4
14433,3.477
14434,3.4775
14435,3.385
14436,3.239
14437,3.145
14438,3.1005
14439,3.113
14440,3.1285
14441,3.283
14442,3.273
14443,3.0415
14444,2.918
14445,2.79
14446,2.5195
14447,2.389
14448,2.3
14449,2.258
14450,2.2935
14451,2.3505
14452,2.496
14453,2.824
14454,3.1495
14455,3.3175
14456,3.47
14457,3.558
14458,3.584
14459,3.483
14460,3.318
14461,3.199
14462,3.1745
14463,3.1715
14464,3.162
14465,3.317
14466,3.2375
14467,2.984
14468,2.869
14469,2.628
14470,2.455
14471,2.337
14472,2.265
14473,2.2535
14474,2.27
14475,2.3375
14476,2.472
14477,2.7705
14478,3.0155
14479,3.1405
14480,3.2415
14481,3.302
14482,3.333
14483,3.2255
14484,3.0915
14485,3.0165
14486,3.018
14487,3.083
14488,3.101
14489,3.2625
14490,3.2025
14491,2.9565
14492,2.827
14493,2.724
14494,2.4855
14495,2.3635
14496,2.3
14497,2.2475
14498,2.233
14499,2.2345
14500,2.311
14501,2.54
14502,2.754
14503,2.8975
14504,3.041
14505,3.1205
14506,3.164
14507,3.0475
14508,2.8915
14509,2.8315
14510,2.837
14511,2.8185
14512,2.859
14513,3.0385
14514,3.0665
14515,2.888
14516,2.7385
14517,2.654
14518,2.435
14519,2.3235
14520,2.2465
14521,2.2085
14522,2.183
14523,2.156
14524,2.179
14525,2.321
14526,2.493
14527,2.696
14528,2.8935
14529,2.992
14530,2.942
14531,2.795
14532,2.653
14533,2.613
14534,2.606
14535,2.7175
14536,2.79
14537,3.015
14538,3.084
14539,2.9525
14540,2.811
14541,2.7075
14542,2.465
14543,2.3595
14544,2.2915
14545,2.2775
14546,2.294
14547,2.3745
14548,2.5855
14549,2.933
14550,3.2005
14551,3.341
14552,3.4805
14553,3.583
14554,3.649
14555,3.59
14556,3.404
14557,3.2825
14558,3.2595
14559,3.318
14560,3.344
14561,3.541
14562,3.5015
14563,3.2445
14564,3.073
14565,2.9735
14566,2.665
14567,2.5645
14568,2.5045
14569,2.458
14570,2.473
14571,2.5565
14572,2.7315
14573,3.0275
14574,3.3175
14575,3.501
14576,3.6555
14577,3.744
14578,3.8
14579,3.716
14580,3.5655
14581,3.4575
14582,3.4615
14583,3.524
14584,3.521
14585,3.6735
14586,3.582
14587,3.3055
14588,3.139
14589,3.0285
14590,2.681
14591,2.5765
14592,2.5215
14593,2.482
14594,2.4925
14595,2.567
14596,2.756
14597,3.0985
14598,3.4045
14599,3.5575
14600,3.69
14601,3.7695
14602,3.8385
14603,3.7865
14604,3.628
14605,3.509
14606,3.487
14607,3.473
14608,3.448
14609,3.5945
14610,3.535
14611,3.2835
14612,3.1395
14613,3.009
14614,2.747
14615,2.6135
14616,2.516
14617,2.4685
14618,2.4725
14619,2.5515
14620,2.742
14621,3.082
14622,3.3575
14623,3.4945
14624,3.58
14625,3.6695
14626,3.7505
14627,3.6715
14628,3.5005
14629,3.4135
14630,3.39
14631,3.404
14632,3.3425
14633,3.4865
14634,3.446
14635,3.152
14636,3.0195
14637,2.9095
14638,2.638
14639,2.536
14640,2.4495
14641,2.405
14642,2.4275
14643,2.5165
14644,2.685
14645,3.044
14646,3.3925
14647,3.451
14648,3.556
14649,3.5905
14650,3.5725
14651,3.473
14652,3.3045
14653,3.182
14654,3.1465
14655,3.169
14656,3.166
14657,3.372
14658,3.213
14659,2.9425
14660,2.763
14661,2.671
14662,2.397
14663,2.2835
14664,2.235
14665,2.1675
14666,2.1705
14667,2.183
14668,2.254
14669,2.511
14670,2.748
14671,2.9065
14672,3.0095
14673,3.1
14674,3.1155
14675,2.989
14676,2.8125
14677,2.761
14678,2.749
14679,2.807
14680,2.8805
14681,3.0865
14682,3.048
14683,2.841
14684,2.6795
14685,2.546
14686,2.368
14687,2.251
14688,2.169
14689,2.1325
14690,2.118
14691,2.099
14692,2.1005
14693,2.2645
14694,2.436
14695,2.6315
14696,2.7845
14697,2.8505
14698,2.836
14699,2.689
14700,2.5705
14701,2.534
14702,2.574
14703,2.638
14704,2.726
14705,3.003
14706,2.9955
14707,2.845
14708,2.6805
14709,2.558
14710,2.3495
14711,2.251
14712,2.1785
14713,2.168
14714,2.198
14715,2.3285
14716,2.5465
14717,2.882
14718,3.1165
14719,3.2635
14720,3.39
14721,3.466
14722,3.5385
14723,3.468
14724,3.293
14725,3.152
14726,3.126
14727,3.123
14728,3.15
14729,3.3695
14730,3.255
14731,3.002
14732,2.851
14733,2.734
14734,2.4855
14735,2.3795
14736,2.3225
14737,2.2925
14738,2.3095
14739,2.4285
14740,2.6295
14741,2.9775
14742,3.2935
14743,3.43
14744,3.562
14745,3.6655
14746,3.6705
14747,3.5235
14748,3.2415
14749,3.046
14750,2.9765
14751,2.904
14752,2.9615
14753,3.2135
14754,3.061
14755,2.778
14756,2.624
14757,2.5
14758,2.271
14759,2.189
14760,2.1425
14761,2.1235
14762,2.1565
14763,2.28
14764,2.466
14765,2.8055
14766,3.0455
14767,3.166
14768,3.248
14769,3.2815
14770,3.2795
14771,3.16
14772,3.009
14773,2.8815
14774,2.8555
14775,2.8755
14776,2.966
14777,3.2125
14778,3.1045
14779,2.86
14780,2.7335
14781,2.552
14782,2.3545
14783,2.2815
14784,2.1915
14785,2.185
14786,2.199
14787,2.3345
14788,2.4925
14789,2.821
14790,3.0895
14791,3.2885
14792,3.446
14793,3.5595
14794,3.578
14795,3.409
14796,3.1665
14797,3.0275
14798,2.992
14799,3.035
14800,3.096
14801,3.307
14802,3.1195
14803,2.87
14804,2.7405
14805,2.614
14806,2.3635
14807,2.2775
14808,2.2295
14809,2.2035
14810,2.2325
14811,2.3545
14812,2.5315
14813,2.8095
14814,3.038
14815,3.175
14816,3.291
14817,3.3525
14818,3.365
14819,3.266
14820,3.118
14821,3.0005
14822,2.9725
14823,2.984
14824,3.0445
14825,3.246
14826,3.067
14827,2.825
14828,2.6705
14829,2.592
14830,2.355
14831,2.259
14832,2.199
14833,2.156
14834,2.145
14835,2.1835
14836,2.2455
14837,2.487
14838,2.7335
14839,2.946
14840,3.0845
14841,3.18
14842,3.2025
14843,3.0195
14844,2.8235
14845,2.7385
14846,2.726
14847,2.764
14848,2.806
14849,3.0545
14850,2.9635
14851,2.772
14852,2.6205
14853,2.524
14854,2.295
14855,2.1935
14856,2.135
14857,2.0645
14858,2.0625
14859,2.0725
14860,2.051
14861,2.214
14862,2.4115
14863,2.6375
14864,2.824
14865,2.921
14866,2.8875
14867,2.704
14868,2.5525
14869,2.471
14870,2.496
14871,2.5625
14872,2.6515
14873,2.935
14874,2.883
14875,2.7395
14876,2.561
14877,2.4475
14878,2.182
14879,2.099
14880,2.052
14881,2.0325
14882,2.0605
14883,2.2375
14884,2.4455
14885,2.7725
14886,2.9335
14887,3.044
14888,3.1875
14889,3.296
14890,3.319
14891,3.205
14892,3.06
14893,2.9265
14894,2.841
14895,2.8295
14896,2.909
14897,3.197
14898,3.0735
14899,2.801
14900,2.708
14901,2.486
14902,2.279
14903,2.189
14904,2.1415
14905,2.087
14906,2.113
14907,2.2875
14908,2.5005
14909,2.789
14910,3.0075
14911,3.1395
14912,3.234
14913,3.338
14914,3.3305
14915,3.1905
14916,3.012
14917,2.904
14918,2.907
14919,2.956
14920,3.0395
14921,3.28
14922,3.1045
14923,2.839
14924,2.6985
14925,2.578
14926,2.318
14927,2.23
14928,2.1935
14929,2.1765
14930,2.217
14931,2.3625
14932,2.5495
14933,2.7775
14934,2.924
14935,3.015
14936,3.1535
14937,3.2475
14938,3.2765
14939,3.198
14940,3.061
14941,2.968
14942,2.941
14943,2.9725
14944,3.054
14945,3.28
14946,3.128
14947,2.86
14948,2.704
14949,2.536
14950,2.337
14951,2.2565
14952,2.2055
14953,2.191
14954,2.2265
14955,2.358
14956,2.5745
14957,2.871
14958,3.0975
14959,3.1925
14960,3.2905
14961,3.3675
14962,3.375
14963,3.2665
14964,3.0925
14965,3.0105
14966,3.006
14967,3.0485
14968,3.1555
14969,3.401
14970,3.1785
14971,2.8995
14972,2.745
14973,2.6535
14974,2.39
14975,2.303
14976,2.2585
14977,2.2205
14978,2.2635
14979,2.4065
14980,2.607
14981,2.905
14982,3.043
14983,3.1775
14984,3.2915
14985,3.368
14986,3.372
14987,3.263
14988,3.099
14989,3.0265
14990,3.031
14991,3.0865
14992,3.159
14993,3.382
14994,3.1735
14995,2.9195
14996,2.7665
14997,2.6475
14998,2.412
14999,2.3135
15000,2.263
15001,2.227
15002,2.2325
15003,2.285
15004,2.314
15005,2.5885
15006,2.833
15007,3.015
15008,3.097
15009,3.2245
15010,3.2375
15011,3.098
15012,2.928
15013,2.8685
15014,2.883
15015,2.896
15016,2.956
15017,3.126
15018,2.9795
15019,2.773
15020,2.63
15021,2.574
15022,2.3355
15023,2.226
15024,2.1655
15025,2.1375
15026,2.136
15027,2.15
15028,2.127
15029,2.319
15030,2.5235
15031,2.743
15032,2.9105
15033,3.024
15034,3.0485
15035,2.9165
15036,2.775
15037,2.709
15038,2.69
15039,2.722
15040,2.82
15041,3.0265
15042,2.972
15043,2.813
15044,2.649
15045,2.532
15046,2.268
15047,2.1835
15048,2.132
15049,2.119
15050,2.1745
15051,2.35
15052,2.564
15053,2.913
15054,3.148
15055,3.2025
15056,3.219
15057,3.252
15058,3.3345
15059,3.2495
15060,3.0635
15061,2.9135
15062,2.8105
15063,2.826
15064,2.9545
15065,3.1855
15066,3.011
15067,2.7465
15068,2.5625
15069,2.442
15070,2.2455
15071,2.1675
15072,2.131
15073,2.1335
15074,2.1645
15075,2.3195
15076,2.496
15077,2.732
15078,2.931
15079,3.003
15080,3.0775
15081,3.136
15082,3.129
15083,3.019
15084,2.8355
15085,2.7265
15086,2.7155
15087,2.807
15088,2.975
15089,3.198
15090,2.9765
15091,2.706
15092,2.525
15093,2.4145
15094,2.175
15095,2.1155
15096,2.1015
15097,2.085
15098,2.1355
15099,2.3135
15100,2.518
15101,2.7915
15102,3.0275
15103,3.1185
15104,3.1945
15105,3.2565
15106,3.2485
15107,3.0985
15108,2.886
15109,2.7495
15110,2.7825
15111,2.8475
15112,3.015
15113,3.2375
15114,3.042
15115,2.735
15116,2.573
15117,2.459
15118,2.2715
15119,2.18
15120,2.129
15121,2.1255
15122,2.174
15123,2.3305
15124,2.54
15125,2.7975
15126,2.979
15127,3.0595
15128,3.1995
15129,3.3045
15130,3.2385
15131,3.039
15132,2.85
15133,2.7315
15134,2.7
15135,2.7645
15136,2.934
15137,3.117
15138,2.9075
15139,2.63
15140,2.439
15141,2.331
15142,2.1015
15143,2.0
15144,1.9775
15145,1.9665
15146,2.0245
15147,2.1985
15148,2.4205
15149,2.653
15150,2.7345
15151,2.7865
15152,2.863
15153,2.897
15154,2.909
15155,2.8135
15156,2.6685
15157,2.5815
15158,2.6055
15159,2.704
15160,2.9045
15161,3.1115
15162,2.9065
15163,2.6515
15164,2.5085
15165,2.395
15166,2.2005
15167,2.123
15168,2.065
15169,2.0475
15170,2.051
15171,2.119
15172,2.156
15173,2.3335
15174,2.537
15175,2.6835
15176,2.789
15177,2.8985
15178,2.889
15179,2.7385
15180,2.532
15181,2.438
15182,2.4575
15183,2.5425
15184,2.753
15185,2.915
15186,2.759
15187,2.5525
15188,2.373
15189,2.2865
15190,2.0675
15191,1.9845
15192,1.913
15193,1.9105
15194,1.9275
15195,1.958
15196,1.9515
15197,2.094
15198,2.3035
15199,2.4685
15200,2.6
15201,2.6825
15202,2.6215
15203,2.436
15204,2.243
15205,2.1945
15206,2.2455
15207,2.3565
15208,2.628
15209,2.8345
15210,2.7135
15211,2.5345
15212,2.369
15213,2.232
15214,2.031
15215,1.9605
15216,1.911
15217,1.9095
15218,1.9875
15219,2.17
15220,2.3965
15221,2.658
15222,2.862
15223,2.9155
15224,2.9405
15225,2.9895
15226,2.9905
15227,2.8915
15228,2.7555
15229,2.602
15230,2.6335
15231,2.7095
15232,2.9345
15233,3.1105
15234,2.89533335
15235,2.6801666500000003
15236,2.465
15237,2.2735
15238,2.129
15239,2.065
15240,2.0185
15241,2.0035
15242,2.0585
15243,2.2175
15244,2.4415
15245,2.88
15246,2.893
15247,2.906
15248,2.986
15249,3.0575
15250,3.035
15251,2.918
15252,2.763
15253,2.6475
15254,2.641
15255,2.741
15256,2.982
15257,3.1755
15258,3.1055
15259,2.6535
15260,2.4775
15261,2.3275
15262,2.11
15263,2.0335
15264,2.002
15265,1.99
15266,2.0585
15267,2.2415
15268,2.457
15269,2.7165
15270,2.89
15271,2.9255
15272,2.953
15273,2.9735
15274,2.948
15275,2.8405
15276,2.656
15277,2.5835
15278,2.608
15279,2.691
15280,2.9315
15281,3.1055
15282,2.9325
15283,2.6085
15284,2.4805
15285,2.361
15286,2.1355
15287,2.0535
15288,1.9955
15289,1.9955
15290,2.0435
15291,2.201
15292,2.4395
15293,2.6585
15294,2.8045
15295,2.8835
15296,2.9565
15297,3.0425
15298,3.023
15299,2.8905
15300,2.731
15301,2.641
15302,2.665
15303,2.7715
15304,3.0155
15305,3.1615
15306,2.943
15307,2.666
15308,2.523
15309,2.409
15310,2.1895
15311,2.1085
15312,2.061
15313,2.06
15314,2.1055
15315,2.254
15316,2.473
15317,2.702
15318,2.8555
15319,2.897
15320,2.9465
15321,3.0045
15322,3.0135
15323,2.9135
15324,2.7695
15325,2.6805
15326,2.682
15327,2.7935
15328,3.0215
15329,3.1645
15330,2.937
15331,2.6755
15332,2.5515
15333,2.438
15334,2.215
15335,2.1295
15336,2.0895
15337,2.0535
15338,2.0865
15339,2.148
15340,2.232
15341,2.4675
15342,2.671
15343,2.8195
15344,2.9255
15345,2.965
15346,2.9745
15347,2.836
15348,2.6455
15349,2.57
15350,2.565
15351,2.6635
15352,2.921
15353,3.0165
15354,2.853
15355,2.6285
15356,2.462
15357,2.3895
15358,2.162
15359,2.069
15360,2.007
15361,1.9895
15362,1.9965
15363,2.0125
15364,2.031
15365,2.1995
15366,2.4375
15367,2.675
15368,2.832
15369,2.838
15370,2.755
15371,2.536
15372,2.3475
15373,2.3285
15374,2.3675
15375,2.489
15376,2.7525
15377,2.8725
15378,2.75
15379,2.5315
15380,2.351
15381,2.225
15382,2.0195
15383,1.956
15384,1.9285
15385,1.9265
15386,1.9825
15387,2.1765
15388,2.455
15389,2.706
15390,2.854
15391,2.915
15392,3.0125
15393,3.129
15394,3.1515
15395,3.041
15396,2.875
15397,2.7805
15398,2.7905
15399,2.863
15400,3.0825
15401,3.1975
15402,3.0365
15403,2.724
15404,2.563
15405,2.401
15406,2.211
15407,2.1425
15408,2.097
15409,2.0645
15410,2.1155
15411,2.29
15412,2.5015
15413,2.7215
15414,2.921
15415,3.017
15416,3.113
15417,3.2015
15418,3.1965
15419,3.0655
15420,2.903
15421,2.83
15422,2.8205
15423,2.8725
15424,3.0885
15425,3.16
15426,2.94
15427,2.6645
15428,2.4635
15429,2.3625
15430,2.1345
15431,2.081
15432,2.042
15433,2.02
15434,2.0685
15435,2.2525
15436,2.4495
15437,2.664
15438,2.818
15439,2.8565
15440,2.916
15441,2.973
15442,2.9795
15443,2.8885
15444,2.752
15445,2.6755
15446,2.673
15447,2.762
15448,3.0175
15449,3.1035
15450,2.923
15451,2.7291666500000002
15452,2.5353333499999997
15453,2.3415
15454,2.172
15455,2.116
15456,2.091
15457,2.0745
15458,2.122
15459,2.3025
15460,2.5065
15461,2.7545
15462,2.932
15463,2.9395
15464,3.315
15465,3.455
15466,3.41
15467,3.0305
15468,2.8055
15469,2.703
15470,2.692
15471,2.7955
15472,3.078
15473,3.17
15474,2.969
15475,2.686
15476,2.524
15477,2.4255
15478,2.174
15479,2.126
15480,2.083
15481,2.079
15482,2.131
15483,2.295
15484,2.5475
15485,2.7455
15486,2.8955
15487,2.9575
15488,3.066
15489,3.1245
15490,3.1395
15491,3.0435
15492,2.8855
15493,2.7085
15494,2.7225
15495,2.748
15496,2.968
15497,2.9775
15498,2.7305
15499,2.5435
15500,2.406
15501,2.2765
15502,2.084
15503,2.0125
15504,1.9745
15505,1.9995
15506,1.998
15507,2.1005
15508,2.1475
15509,2.3825
15510,2.592
15511,2.723
15512,2.7875
15513,2.8365
15514,2.815
15515,2.6795
15516,2.4785
15517,2.414
15518,2.439
15519,2.5555
15520,2.827
15521,2.8845
15522,2.716
15523,2.533
15524,2.427
15525,2.2685
15526,2.082
15527,2.017
15528,1.9555
15529,1.953
15530,1.947
15531,1.997
15532,1.997
15533,2.165
15534,2.347
15535,2.4985
15536,2.7075
15537,2.7675
15538,2.693
15539,2.4845
15540,2.301
15541,2.2565
15542,2.293
15543,2.4235
15544,2.743
15545,2.8235
15546,2.709
15547,2.5285
15548,2.377
15549,2.275
15550,2.044
15551,1.961
15552,1.9515
15553,1.9485
15554,2.0135
15555,2.191
15556,2.45
15557,2.694
15558,2.882
15559,2.977
15560,3.065
15561,3.0685
15562,3.06
15563,2.9465
15564,2.775
15565,2.6555
15566,2.6415
15567,2.7
15568,3.009
15569,3.072
15570,2.9
15571,2.634
15572,2.4915
15573,2.3695
15574,2.1435
15575,2.0705
15576,2.053
15577,2.0535
15578,2.1135
15579,2.2795
15580,2.5025
15581,2.748
15582,3.0615
15583,3.2025
15584,3.541
15585,3.4175
15586,3.0025
15587,2.837
15588,2.69
15589,2.648
15590,2.6675
15591,2.751
15592,3.0395
15593,3.0955
15594,2.923
15595,2.643
15596,2.4205
15597,2.3015
15598,2.061
15599,1.9745
15600,1.9455
15601,1.9185
15602,1.945
15603,2.126
15604,2.408
15605,2.6835
15606,2.845
15607,2.9935
15608,3.109
15609,3.166
15610,3.078
15611,2.888
15612,2.687
15613,2.5125
15614,2.497
15615,2.589
15616,2.9165
15617,2.993
15618,2.839
15619,2.5755
15620,2.426
15621,2.3055
15622,2.103
15623,2.051
15624,2.0195
15625,2.014
15626,2.069
15627,2.2525
15628,2.4765
15629,2.6455
15630,2.7915
15631,2.8115
15632,2.8855
15633,2.935
15634,2.901
15635,2.78
15636,2.6095
15637,2.541
15638,2.567
15639,2.7175
15640,3.0415
15641,3.106
15642,2.9215
15643,2.659
15644,2.5095
15645,2.3795
15646,2.1465
15647,2.0725
15648,2.0175
15649,2.031
15650,2.094
15651,2.2805
15652,2.538
15653,2.71
15654,2.8085
15655,2.8815
15656,2.9285
15657,2.9465
15658,2.9535
15659,2.847
15660,2.699
15661,2.613
15662,2.638
15663,2.7595
15664,3.058
15665,3.087
15666,2.9175
15667,2.6605
15668,2.478
15669,2.3495
15670,2.1585
15671,2.0715
15672,2.0255
15673,1.9645
15674,1.998
15675,2.063
15676,2.1735
15677,2.4325
15678,2.6885
15679,2.8655
15680,2.8655
15681,2.8655
15682,2.8655
15683,2.8655
15684,2.8655
15685,2.8655
15686,2.8655
15687,2.8655
15688,2.8655
15689,2.8655
15690,2.8655
15691,2.8655
15692,2.8655
15693,2.2425
15694,2.0945
15695,2.0175
15696,1.9475
15697,1.918
15698,1.9405
15699,1.9815
15700,2.021
15701,2.195
15702,2.4755
15703,2.716
15704,2.9265
15705,3.011
15706,2.952
15707,2.723
15708,2.5425
15709,2.4405
15710,2.395
15711,2.4905
15712,2.8125
15713,2.8475
15714,2.728
15715,2.5325
15716,2.377
15717,2.1665
15718,2.0135
15719,1.915
15720,1.8725
15721,1.851
15722,1.8915
15723,2.0695
15724,2.3455
15725,2.552
15726,2.6955
15727,2.7635
15728,3.0725
15729,3.113
15730,2.9055
15731,2.7995
15732,2.63
15733,2.5745
15734,2.618
15735,2.7085
15736,2.9755
15737,2.9865
15738,2.835
15739,2.561
15740,2.374
15741,2.2635
15742,2.007
15743,1.9205
15744,1.8615
15745,1.833
15746,1.9155
15747,2.1175
15748,2.3855
15749,2.63
15750,2.791
15751,3.023
15752,3.096
15753,3.2355
15754,2.98
15755,2.822
15756,2.655
15757,2.56
15758,2.5825
15759,2.7315
15760,3.077
15761,3.1095
15762,2.928
15763,2.6425
15764,2.4425
15765,2.287
15766,2.05
15767,1.9595
15768,1.9235
15769,1.919
15770,1.9825
15771,2.1755
15772,2.489
15773,2.76
15774,2.994
15775,3.181
15776,3.255
15777,3.32
15778,3.2195
15779,3.079
15780,2.891
15781,2.782
15782,2.7725
15783,2.9145
15784,3.24
15785,3.256
15786,3.078
15787,2.768
15788,2.652
15789,2.458
15790,2.154
15791,2.079
15792,2.015
15793,2.022
15794,2.0825
15795,2.264
15796,2.5445
15797,2.78
15798,2.9665
15799,3.147
15800,3.079
15801,3.104
15802,3.055
15803,2.9205
15804,2.757
15805,2.7095
15806,2.785
15807,2.9225
15808,3.2505
15809,3.239
15810,3.0615
15811,2.7895
15812,2.617
15813,2.5035
15814,2.205
15815,2.1075
15816,2.0615
15817,2.0685
15818,2.125
15819,2.3185
15820,2.617
15821,2.751
15822,2.926
15823,3.003
15824,3.083
15825,3.1405
15826,3.157
15827,3.038
15828,2.897
15829,2.8165
15830,2.87
15831,3.006
15832,3.2195
15833,3.21
15834,3.0345
15835,2.757
15836,2.5845
15837,2.459
15838,2.205
15839,2.088
15840,2.04
15841,2.0355
15842,2.057
15843,2.1335
15844,2.257
15845,2.509
15846,2.8195
15847,3.044
15848,3.174
15849,3.256
15850,3.22
15851,3.002
15852,2.763
15853,2.6795
15854,2.7365
15855,2.898
15856,3.18
15857,3.1375
15858,2.956
15859,2.7205
15860,2.5605
15861,2.434
15862,2.1745
15863,2.056
15864,2.0015
15865,1.9505
15866,1.968
15867,2.016
15868,2.055
15869,2.196
15870,2.349
15871,2.4845
15872,2.653
15873,2.6925
15874,2.6135
15875,2.3685
15876,2.216
15877,2.2215
15878,2.319
15879,2.497
15880,2.8325
15881,2.8305
15882,2.7345
15883,2.556
15884,2.4445
15885,2.331
15886,2.047
15887,1.9455
15888,1.897
15889,1.8875
15890,1.966
15891,2.18
15892,2.444
15893,2.595
15894,2.762
15895,2.8235
15896,2.8865
15897,2.947
15898,2.931
15899,2.807
