,H2
4191,13.6934
4192,13.6703
4193,12.5253
4194,11.3803
4195,10.2353
4196,9.09031
4197,7.94531
4198,6.80031
4199,5.65531
4200,4.51031
4201,3.36531
4202,2.22031
4203,1.07531
4204,0.0
4205,0.0
4206,0.483489
4207,1.46855
4208,2.77726
4209,4.2529
4210,5.71907
4211,7.18574
4212,8.58598
4213,9.74128
4214,10.3225
4215,10.3225
4216,10.3225
4217,9.17746
4218,9.17746
4219,8.26057
4220,7.11557
4221,5.97057
4222,4.82557
4223,3.68057
4224,3.68057
4225,2.53557
4226,1.39057
4227,0.245573
4228,0.245573
4229,0.245573
4230,0.714719
4231,1.704
4232,3.02583
4233,4.56648
4234,6.17144
4235,7.69824
4236,9.05245
4237,9.96938
4238,10.305
4239,10.305
4240,10.305
4241,9.16
4242,8.015
4243,6.87
4244,5.725
4245,4.58
4246,4.58
4247,3.435
4248,2.29
4249,1.145
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.247227
4255,0.945245
4256,1.91663
4257,2.89215
4258,3.78998
4259,4.77028
4260,5.76763
4261,6.69337
4262,7.06558
4263,7.06558
4264,5.92058
4265,5.92058
4266,5.92058
4267,5.92058
4268,5.92058
4269,5.92058
4270,5.92058
4271,5.54588
4272,5.54588
4273,5.54588
4274,4.51496
4275,4.51496
4276,4.51496
4277,4.823
4278,5.6817
4279,6.96467
4280,8.44439
4281,9.86801
4282,11.1015
4283,12.2002
4284,13.1128
4285,13.6629
4286,13.6934
4287,13.6934
4288,13.6934
4289,13.6934
4290,13.6934
4291,13.6934
4292,13.2933
4293,12.1483
4294,11.0033
4295,9.85834
4296,8.76955
4297,7.69708
4298,6.59499
4299,6.59499
4300,6.59499
4301,6.59499
4302,7.05244
4303,7.90805
4304,9.12189
4305,10.399
4306,11.4608
4307,12.2983
4308,12.9736
4309,13.4906
4310,13.6934
4311,13.6934
4312,13.6934
4313,13.6934
4314,13.6934
4315,12.5484
4316,12.5484
4317,12.4155
4318,12.4155
4319,11.2705
4320,10.1255
4321,8.98047
4322,7.83547
4323,7.83547
4324,7.83547
4325,7.83547
4326,8.01441
4327,8.52627
4328,9.32971
4329,10.1334
4330,10.7251
4331,11.0705
4332,11.2606
4333,11.2606
4334,11.2606
4335,10.1156
4336,10.1156
4337,10.1156
4338,8.97063
4339,7.82563
4340,7.82563
4341,6.68063
4342,5.53563
4343,4.39063
4344,3.29407
4345,2.22097
4346,1.11547
4347,0.0
4348,0.0
4349,0.0
4350,0.162143
4351,0.64404
4352,1.32911
4353,2.28505
4354,3.29244
4355,4.19174
4356,5.00266
4357,5.55712
4358,5.69587
4359,5.69587
4360,5.69587
4361,5.69587
4362,4.55087
4363,4.55087
4364,3.40587
4365,2.26087
4366,2.04058
4367,0.963258
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0913938
4374,0.766392
4375,1.973
4376,3.52374
4377,5.22581
4378,6.94163
4379,8.63785
4380,10.1864
4381,11.4452
4382,12.1184
4383,12.1184
4384,10.9734
4385,9.82842
4386,8.68342
4387,7.53842
4388,6.39342
4389,5.24842
4390,5.24842
4391,4.10342
4392,3.41785
4393,2.27285
4394,1.12785
4395,0.0
4396,0.0
4397,0.0
4398,0.407125
4399,1.26076
4400,2.46693
4401,3.92277
4402,5.37093
4403,6.79617
4404,7.98246
4405,8.89276
4406,9.31286
4407,9.31286
4408,9.31286
4409,8.16786
4410,7.02286
4411,7.02286
4412,5.87786
4413,4.73286
4414,3.58786
4415,2.44286
4416,1.29786
4417,0.152859
4418,0.0
4419,0.0
4420,0.0
4421,0.18763
4422,0.914521
4423,2.09191
4424,3.54098
4425,5.10898
4426,6.56774
4427,8.04744
4428,9.42034
4429,10.4764
4430,10.9888
4431,10.9888
4432,9.84375
4433,8.69875
4434,8.69875
4435,7.55375
4436,6.40875
4437,5.725
4438,4.58
4439,3.435
4440,2.29
4441,1.145
4442,0.0
4443,0.0
4444,0.0
4445,0.303993
4446,1.21201
4447,2.59873
4448,4.29507
4449,6.06829
4450,7.84151
4451,9.61473
4452,11.3879
4453,12.8021
4454,13.5868
4455,13.6432
4456,12.4982
4457,11.3532
4458,11.3532
4459,10.2082
4460,9.06323
4461,9.06323
4462,9.06323
4463,7.91823
4464,6.77323
4465,6.35438
4466,5.20938
4467,5.20938
4468,4.1515
4469,4.1515
4470,4.58827
4471,5.50439
4472,6.75972
4473,8.1779
4474,9.61633
4475,11.0501
4476,12.3526
4477,13.3102
4478,13.6934
4479,13.6934
4480,12.5484
4481,12.5484
4482,12.5484
4483,11.4034
4484,10.2584
4485,9.11345
4486,9.11345
4487,9.11345
4488,8.47159
4489,7.32659
4490,6.18159
4491,6.18159
4492,5.03659
4493,5.03659
4494,5.35648
4495,6.13801
4496,7.24858
4497,8.51335
4498,9.8448
4499,11.2001
4500,12.4413
4501,13.359
4502,13.6934
4503,13.6934
4504,12.5484
4505,11.4034
4506,11.4034
4507,10.2584
4508,9.11345
4509,7.96845
4510,6.82345
4511,5.67845
4512,4.53345
4513,3.38845
4514,2.24345
4515,1.09845
4516,0.0
4517,0.0
4518,0.276099
4519,1.02728
4520,2.10882
4521,3.34126
4522,4.59315
4523,5.80448
4524,6.86331
4525,7.59367
4526,7.77768
4527,6.63268
4528,5.48768
4529,5.48768
4530,5.48768
4531,5.48768
4532,5.48768
4533,5.48768
4534,4.58
4535,3.435
4536,2.29
4537,1.145
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.16669
4543,0.79819
4544,1.73656
4545,2.8316
4546,3.9677
4547,5.05865
4548,6.01626
4549,6.64255
4550,6.68787
4551,5.54287
4552,4.39787
4553,3.25287
4554,3.25287
4555,2.10787
4556,2.10787
4557,2.10787
4558,2.10787
4559,2.10787
4560,2.10787
4561,2.10787
4562,0.962874
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.349177
4568,1.12084
4569,2.1558
4570,3.25186
4571,4.20061
4572,4.85372
4573,5.0534
4574,4.58
4575,3.435
4576,3.435
4577,2.29
4578,2.29
4579,2.29
4580,2.29
4581,2.29
4582,1.145
4583,1.145
4584,1.145
4585,1.145
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.219518
4591,0.915821
4592,1.98417
4593,3.26856
4594,4.64753
4595,6.05588
4596,7.41096
4597,8.43705
4598,8.86535
4599,8.86535
4600,7.72035
4601,7.72035
4602,6.57535
4603,5.43035
4604,4.28535
4605,4.28535
4606,3.14035
4607,3.14035
4608,3.13584
4609,1.99084
4610,0.845839
4611,0.845839
4612,0.845839
4613,1.00608
4614,1.79808
4615,3.06753
4616,4.6573
4617,6.42878
4618,8.202
4619,9.97522
4620,11.6871
4621,12.9988
4622,13.6934
4623,13.6934
4624,12.5484
4625,11.4034
4626,10.2584
4627,9.11345
4628,7.96845
4629,6.82345
4630,5.67845
4631,4.53345
4632,3.38845
4633,2.24345
4634,1.09845
4635,1.09845
4636,0.0
4637,0.0
4638,0.260907
4639,1.00623
4640,2.08352
4641,3.34703
4642,4.65891
4643,5.93017
4644,7.07072
4645,7.86664
4646,8.07191
4647,6.92691
4648,6.92691
4649,6.92691
4650,5.78191
4651,5.78191
4652,5.78191
4653,4.63691
4654,4.33439
4655,4.33439
4656,4.33439
4657,4.33439
4658,3.18939
4659,3.18939
4660,3.18939
4661,3.18939
4662,3.25673
4663,3.76303
4664,4.59202
4665,5.58997
4666,6.67964
4667,7.777
4668,8.6803
4669,9.16
4670,9.16
4671,9.16
4672,9.16
4673,9.16
4674,8.015
4675,6.87
4676,5.725
4677,4.58
4678,3.435
4679,2.29
4680,1.145
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.10609
4687,0.671308
4688,1.52095
4689,2.53421
4690,3.54083
4691,4.55324
4692,5.419
4693,6.03401
4694,6.15216
4695,6.15216
4696,6.15216
4697,6.15216
4698,6.15216
4699,6.15216
4700,5.00716
4701,4.58
4702,3.435
4703,2.29
4704,1.145
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.0
4710,0.136996
4711,0.765379
4712,1.68069
4713,2.68764
4714,3.7451
4715,4.7726
4716,5.67712
4717,6.31324
4718,6.41604
4719,6.41604
4720,6.41604
4721,6.41604
4722,6.41604
4723,5.27104
4724,4.58
4725,3.435
4726,2.29
4727,1.145
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,0.171904
4735,0.847269
4736,1.84967
4737,3.02372
4738,4.254
4739,5.48024
4740,6.56922
4741,7.31458
4742,7.47747
4743,7.47747
4744,7.47747
4745,7.47747
4746,6.33247
4747,6.33247
4748,6.33247
4749,5.725
4750,4.58
4751,3.435
4752,2.29
4753,1.145
4754,1.145
4755,0.0
4756,0.0
4757,0.0
4758,0.398512
4759,1.27598
4760,2.52255
4761,3.95157
4762,5.43385
4763,6.90048
4764,8.22767
4765,9.17874
4766,9.54869
4767,9.54869
4768,8.40369
4769,8.40369
4770,8.40369
4771,8.40369
4772,7.25869
4773,7.25869
4774,7.25869
4775,6.17887
4776,5.03387
4777,3.88887
4778,2.74387
4779,2.74387
4780,2.74387
4781,2.75884
4782,3.38463
4783,4.49951
4784,5.90975
4785,7.49983
4786,9.15969
4787,10.7859
4788,12.2107
4789,13.2503
4790,13.6934
4791,13.6934
4792,12.5484
4793,12.5484
4794,12.5484
4795,12.5484
4796,11.4034
4797,11.4034
4798,11.2227
4799,10.0777
4800,8.93274
4801,7.78774
4802,6.64274
4803,6.64274
4804,6.64274
4805,6.64274
4806,6.77533
4807,7.39534
4808,8.33957
4809,9.43076
4810,10.5224
4811,11.5407
4812,12.3892
4813,12.8961
4814,12.8961
4815,12.8961
4816,12.8961
4817,12.8961
4818,11.7511
4819,10.6061
4820,9.46115
4821,8.31615
4822,7.17115
4823,6.02615
4824,4.88115
4825,3.73615
4826,2.59115
4827,2.59115
4828,2.59115
4829,2.59115
4830,2.59115
4831,2.97017
4832,3.66573
4833,4.49107
4834,5.29186
4835,6.03445
4836,6.61549
4837,6.87
4838,6.87
4839,6.87
4840,6.87
4841,6.87
4842,5.725
4843,4.58
4844,3.435
4845,2.29
4846,1.145
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,0.232985
4856,0.849572
4857,1.62781
4858,2.49027
4859,3.33979
4860,4.04197
4861,4.4496
4862,4.4496
4863,4.4496
4864,4.4496
4865,4.4496
4866,4.4496
4867,4.4496
4868,3.435
4869,2.29
4870,1.145
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,0.0358944
4879,0.563761
4880,1.42226
4881,2.45503
4882,3.51964
4883,4.53969
4884,5.40305
4885,5.92304
4886,5.92304
4887,5.92304
4888,5.92304
4889,5.92304
4890,5.92304
4891,5.725
4892,4.58
4893,3.435
4894,2.29
4895,1.145
4896,1.145
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0
4903,0.482123
4904,1.29576
4905,2.29456
4906,3.32038
4907,4.29627
4908,5.08115
4909,5.49358
4910,5.49358
4911,5.49358
4912,5.49358
4913,5.49358
4914,5.49358
4915,4.34858
4916,4.34858
4917,4.34858
4918,3.60194
4919,2.45694
4920,1.31194
4921,1.31194
4922,1.31194
4923,1.31194
4924,1.31194
4925,1.31194
4926,1.38095
4927,1.90425
4928,2.74598
4929,3.77225
4930,4.80156
4931,5.72796
4932,6.46893
4933,6.87
4934,6.87
4935,6.87
4936,6.87
4937,6.87
4938,6.87
4939,5.725
4940,4.58
4941,3.435
4942,2.29
4943,1.145
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.344529
4951,1.17509
4952,2.30097
4953,3.58128
4954,4.84676
4955,6.006
4956,6.94167
4957,7.53389
4958,7.53389
4959,7.53389
4960,7.53389
4961,7.53389
4962,7.53389
4963,6.38889
4964,6.38889
4965,6.38889
4966,5.24389
4967,5.24389
4968,4.3961
4969,3.2511
4970,2.1061
4971,2.1061
4972,2.1061
4973,2.1061
4974,2.1061
4975,2.40686
4976,3.02788
4977,3.75564
4978,4.45806
4979,5.09376
4980,5.56217
4981,5.725
4982,5.725
4983,5.725
4984,5.725
4985,5.725
4986,4.58
4987,3.435
4988,2.29
4989,1.145
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,0.189896
5000,0.670587
5001,1.28994
5002,1.89469
5003,2.40977
5004,2.76782
5005,2.78376
5006,2.78376
5007,2.78376
5008,2.78376
5009,2.78376
5010,2.29
5011,1.145
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.0
5022,0.0
5023,0.128234
5024,0.547951
5025,1.09109
5026,1.63403
5027,2.10348
5028,2.40547
5029,2.40547
5030,2.40547
5031,2.40547
5032,2.40547
5033,2.40547
5034,2.29
5035,1.145
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.0
5046,0.0
5047,0.102606
5048,0.500642
5049,1.00988
5050,1.47269
5051,1.86472
5052,2.07821
5053,2.07821
5054,2.07821
5055,2.07821
5056,2.07821
5057,2.07821
5058,1.145
5059,0.0
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.0954652
5072,0.49308
5073,1.03384
5074,1.55959
5075,1.93928
5076,2.09365
5077,2.09365
5078,2.09365
5079,2.09365
5080,2.09365
5081,2.09365
5082,1.145
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0
5094,0.0690096
5095,0.613315
5096,1.50863
5097,2.55846
5098,3.61927
5099,4.5377
5100,5.24093
5101,5.46646
5102,5.46646
5103,5.46646
5104,5.46646
5105,5.46646
5106,5.46646
5107,4.32146
5108,4.32146
5109,3.435
5110,2.29
5111,1.145
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.282181
5119,1.04245
5120,2.10516
5121,3.38995
5122,4.7679
5123,6.10464
5124,7.18239
5125,7.8724
5126,7.97359
5127,7.97359
5128,7.97359
5129,7.97359
5130,7.97359
5131,7.97359
5132,6.82859
5133,6.82859
5134,6.82859
5135,5.68359
5136,5.40514
5137,4.26014
5138,3.11514
5139,3.11514
5140,3.11514
5141,3.11514
5142,3.11514
5143,3.57448
5144,4.37711
5145,5.34985
5146,6.33182
5147,7.19391
5148,7.78826
5149,8.015
5150,8.015
5151,8.015
5152,8.015
5153,8.015
5154,6.87
5155,5.725
5156,4.58
5157,3.435
5158,2.29
5159,1.145
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,0.427146
5168,1.17362
5169,2.03113
5170,2.80761
5171,3.45322
5172,3.75703
5173,3.75703
5174,3.75703
5175,3.75703
5176,3.75703
5177,3.75703
5178,3.435
5179,2.29
5180,1.145
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0
5190,0.0
5191,0.344423
5192,1.00486
5193,1.79671
5194,2.58443
5195,3.3235
5196,3.77173
5197,3.77173
5198,3.77173
5199,3.77173
5200,3.77173
5201,3.77173
5202,3.435
5203,2.29
5204,1.145
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,0.363865
5216,0.994535
5217,1.78734
5218,2.55135
5219,3.21226
5220,3.63528
5221,3.6801
5222,3.6801
5223,3.6801
5224,3.6801
5225,3.6801
5226,3.435
5227,2.29
5228,1.145
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.0
5238,0.0
5239,0.115577
5240,0.45622
5241,0.970993
5242,1.49693
5243,2.00968
5244,2.33014
5245,2.43808
5246,2.43808
5247,2.43808
5248,2.43808
5249,2.43808
5250,2.29
5251,1.145
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.321732
5263,1.08863
5264,2.2014
5265,3.48893
5266,4.75463
5267,5.95098
5268,6.96869
5269,7.66918
5270,7.81524
5271,7.81524
5272,7.81524
5273,7.81524
5274,7.81524
5275,7.81524
5276,6.67024
5277,6.67024
5278,5.52524
5279,5.52524
5280,5.05663
5281,3.91163
5282,2.76663
5283,2.76663
5284,2.76663
5285,2.80422
5286,3.42221
5287,4.54089
5288,6.02876
5289,7.69923
5290,9.37764
5291,10.9885
5292,12.339
5293,13.3025
5294,13.6934
5295,13.6934
5296,13.6934
5297,13.6934
5298,13.6934
5299,13.6934
5300,13.6934
5301,12.5484
5302,12.0588
5303,10.9138
5304,9.76876
5305,8.62376
5306,7.47876
5307,7.47876
5308,7.47876
5309,7.47876
5310,7.64622
5311,8.2876
5312,9.28294
5313,10.4503
5314,11.5878
5315,12.5755
5316,13.3468
5317,13.6934
5318,13.6934
5319,13.6934
5320,13.6934
5321,13.6934
5322,13.6934
5323,13.6934
5324,12.5484
5325,12.5484
5326,11.6577
5327,10.5127
5328,9.36771
5329,8.22271
5330,7.07771
5331,7.07771
5332,7.07771
5333,7.07771
5334,7.29025
5335,7.99546
5336,9.03349
5337,10.267
5338,11.4983
5339,12.5993
5340,13.3315
5341,13.6934
5342,13.6934
5343,13.6934
5344,13.6934
5345,13.6934
5346,13.6934
5347,13.6934
5348,13.6934
5349,13.2317
5350,12.0867
5351,10.9417
5352,9.79672
5353,8.65172
5354,7.50672
5355,7.50672
5356,7.50672
5357,7.50672
5358,7.64999
5359,8.26897
5360,9.22971
5361,9.89841
5362,10.7553
5363,11.364
5364,11.8342
5365,12.0555
5366,12.0555
5367,12.0555
5368,12.0555
5369,12.0555
5370,10.9105
5371,9.76551
5372,8.62051
5373,7.47551
5374,6.33051
5375,5.18551
5376,4.04051
5377,2.89551
5378,1.75051
5379,1.75051
5380,1.75051
5381,1.75051
5382,1.85816
5383,2.33665
5384,3.04563
5385,3.88034
5386,4.68508
5387,5.31829
5388,5.725
5389,5.725
5390,5.725
5391,5.725
5392,5.725
5393,5.725
5394,4.58
5395,3.435
5396,2.29
5397,1.145
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.0
5406,0.135251
5407,0.709632
5408,1.52435
5409,2.43026
5410,3.21414
5411,3.94165
5412,4.21546
5413,4.21546
5414,4.21546
5415,4.21546
5416,4.21546
5417,4.21546
5418,3.07046
5419,3.07046
5420,2.29
5421,1.145
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,0.0
5430,0.538561
5431,1.52781
5432,2.7803
5433,4.22307
5434,5.75677
5435,7.14611
5436,8.34011
5437,9.23001
5438,9.53098
5439,9.53098
5440,9.53098
5441,9.53098
5442,8.38598
5443,8.38598
5444,8.38598
5445,7.24098
5446,7.24098
5447,7.02689
5448,5.88189
5449,4.73689
5450,3.59189
5451,3.59189
5452,3.59189
5453,3.60542
5454,4.21868
5455,5.32043
5456,6.76243
5457,8.37262
5458,9.98313
5459,11.5253
5460,12.7758
5461,13.5714
5462,13.6934
5463,13.6934
5464,13.6934
5465,13.6934
5466,13.6934
5467,13.6934
5468,13.2454
5469,12.1004
5470,10.9554
5471,9.81039
5472,8.66539
5473,7.52039
5474,6.37539
5475,6.37539
5476,6.37539
5477,6.37539
5478,6.54948
5479,7.16019
5480,8.10928
5481,9.32162
5482,10.556
5483,11.7744
5484,12.8265
5485,13.5534
5486,13.6934
5487,12.5484
5488,12.5484
5489,12.5484
5490,11.4034
5491,11.4034
5492,10.2584
5493,10.2584
5494,10.0671
5495,8.92208
5496,7.77708
5497,6.63208
5498,5.48708
5499,5.48708
5500,5.48708
5501,5.48708
5502,5.78893
5503,6.59127
5504,7.72726
5505,9.05483
5506,10.3937
5507,11.7003
5508,12.8321
5509,13.5635
5510,13.6934
5511,12.5484
5512,12.5484
5513,12.5484
5514,11.4034
5515,11.4034
5516,11.4034
5517,11.4034
5518,11.1096
5519,9.96457
5520,8.81957
5521,7.67457
5522,6.52957
5523,6.52957
5524,6.52957
5525,6.52957
5526,6.77354
5527,7.51088
5528,8.57445
5529,9.8136
5530,11.0754
5531,12.232
5532,13.1612
5533,13.6934
5534,13.6934
5535,13.6934
5536,13.6934
5537,13.6934
5538,13.6934
5539,13.6934
5540,12.5484
5541,12.4758
5542,11.3308
5543,10.1858
5544,9.04078
5545,7.89578
5546,6.75078
5547,5.60578
5548,5.60578
5549,5.60578
5550,5.75663
5551,6.34493
5552,7.19198
5553,8.14893
5554,9.15692
5555,10.1688
5556,10.9864
5557,11.45
5558,11.45
5559,11.45
5560,11.45
5561,11.45
5562,10.305
5563,9.16
5564,8.015
5565,6.87
5566,5.725
5567,4.58
5568,3.435
5569,2.29
5570,1.145
5571,0.0
5572,0.0
5573,0.0
5574,0.0929034
5575,0.655218
5576,1.56972
5577,2.6277
5578,3.73142
5579,4.76324
5580,5.62342
5581,6.09564
5582,6.09564
5583,6.09564
5584,6.09564
5585,6.09564
5586,6.09564
5587,6.09564
5588,4.95064
5589,4.12616
5590,2.98116
5591,1.83616
5592,0.691162
5593,0.691162
5594,0.691162
5595,0.691162
5596,0.691162
5597,0.691162
5598,0.906169
5599,1.52605
5600,2.46611
5601,3.59327
5602,4.82307
5603,6.04452
5604,7.15109
5605,7.85565
5606,7.9987
5607,7.9987
5608,7.9987
5609,7.9987
5610,7.9987
5611,7.9987
5612,6.8537
5613,5.7087
5614,4.5637
5615,3.4187
5616,2.2737
5617,1.13669
5618,0.0
5619,0.0
5620,0.0
5621,0.0594711
5622,0.607976
5623,1.59477
5624,2.81974
5625,4.36702
5626,6.11589
5627,7.87133
5628,9.49088
5629,10.7283
5630,11.3561
5631,11.3561
5632,11.3561
5633,10.2111
5634,10.2111
5635,10.2111
5636,9.06615
5637,9.06615
5638,9.06615
5639,7.92115
5640,7.89827
5641,6.75327
5642,5.60827
5643,4.46327
5644,4.46327
5645,4.46327
5646,4.83751
5647,5.76535
5648,6.97745
5649,8.39869
5650,9.80622
5651,11.207
5652,12.462
5653,13.3474
5654,13.6934
5655,13.6934
5656,13.6934
5657,13.6934
5658,13.6934
5659,12.9514
5660,11.8064
5661,10.6614
5662,9.51636
5663,8.37136
5664,7.22636
5665,6.08136
5666,4.93636
5667,3.79136
5668,3.79136
5669,3.79136
5670,4.18131
5671,5.10394
5672,6.404
5673,7.89748
5674,9.43915
5675,10.9658
5676,12.3384
5677,13.3374
5678,13.6934
5679,13.6934
5680,13.6934
5681,13.6934
5682,13.6934
5683,13.0503
5684,11.9053
5685,10.7603
5686,9.61534
5687,8.47034
5688,7.32534
5689,6.18034
5690,5.03534
5691,3.89034
5692,3.89034
5693,3.89034
5694,4.21132
5695,5.0839
5696,6.35426
5697,7.8586
5698,9.43023
5699,10.9646
5700,12.3427
5701,13.3355
5702,13.6934
5703,13.6934
5704,13.6934
5705,12.5484
5706,12.5484
5707,12.3776
5708,11.2326
5709,10.0876
5710,8.94257
5711,7.79757
5712,6.65257
5713,5.50757
5714,4.36257
5715,3.21757
5716,3.21757
5717,3.21757
5718,3.65122
5719,4.65026
5720,6.02835
5721,7.59456
5722,9.22884
5723,10.8454
5724,12.2924
5725,13.3336
5726,13.6934
5727,13.6934
5728,13.6934
5729,12.5484
5730,12.5484
5731,11.4034
5732,10.2697
5733,10.2697
5734,9.12467
5735,7.97967
5736,6.83467
5737,5.68967
5738,4.54467
5739,3.39967
5740,3.39967
5741,3.39967
5742,3.85338
5743,4.85915
5744,6.24515
5745,7.81999
5746,9.43408
5747,11.0201
5748,12.4148
5749,13.3842
5750,13.6934
5751,12.5484
5752,12.5484
5753,11.4034
5754,10.8916
5755,9.74661
5756,9.74661
5757,8.60161
5758,7.45661
5759,6.31161
5760,5.16661
5761,4.02161
5762,2.87661
5763,1.73161
5764,1.73161
5765,1.7409
5766,2.38572
5767,3.57848
5768,5.15217
5769,6.92192
5770,8.69514
5771,10.4684
5772,12.0618
5773,13.2215
5774,13.6934
5775,13.6934
5776,12.5484
5777,12.5484
5778,11.6581
5779,10.5131
5780,9.36808
5781,8.22308
5782,7.07808
5783,5.93308
5784,4.78808
5785,3.64308
5786,2.49808
5787,1.36251
5788,1.36251
5789,1.47114
5790,2.23664
5791,3.52972
5792,5.17653
5793,6.94975
5794,8.72297
5795,10.4962
5796,12.1007
5797,13.2387
5798,13.6934
5799,13.6934
5800,13.6934
5801,13.6934
5802,13.6934
5803,13.6934
5804,13.6934
5805,12.5484
5806,11.5598
5807,10.4148
5808,9.26982
5809,8.12482
5810,6.97982
5811,5.83482
5812,5.83482
5813,5.83482
5814,6.12038
5815,6.93706
5816,8.10153
5817,9.42438
5818,10.745
5819,11.9466
5820,12.9927
5821,13.655
5822,13.6934
5823,13.6934
5824,13.6934
5825,12.5484
5826,12.5484
5827,12.5484
5828,11.4034
5829,10.9129
5830,9.76787
5831,8.62287
5832,7.47787
5833,6.33287
5834,5.18787
5835,4.04287
5836,4.04287
5837,4.04287
5838,4.28661
5839,5.0375
5840,6.12082
5841,7.36892
5842,8.64073
5843,9.84118
5844,10.8443
5845,11.45
5846,11.45
5847,11.45
5848,11.45
5849,10.305
5850,9.16
5851,8.015
5852,6.87
5853,5.725
5854,4.58
5855,3.435
5856,2.29
5857,1.145
5858,0.0
5859,0.0
5860,0.0
5861,0.0
5862,0.168009
5863,0.866184
5864,1.8929
5865,3.09402
5866,4.3172
5867,5.47004
5868,6.4478
5869,7.03484
5870,7.03484
5871,7.03484
5872,7.03484
5873,7.03484
5874,6.87
5875,5.725
5876,4.58
5877,3.435
5878,2.29
5879,1.145
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0861742
5887,0.669937
5888,1.60669
5889,2.70954
5890,3.81517
5891,4.83185
5892,5.65459
5893,6.06876
5894,6.06876
5895,6.06876
5896,6.06876
5897,4.92376
5898,4.92376
5899,4.58
5900,3.435
5901,2.29
5902,1.145
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,0.0
5908,0.0
5909,0.0
5910,0.0897075
5911,0.67713
5912,1.60699
5913,2.68608
5914,3.76999
5915,4.79184
5916,5.6027
5917,6.00459
5918,6.00459
5919,6.00459
5920,6.00459
5921,4.85959
5922,4.85959
5923,4.85959
5924,4.56095
5925,3.41595
5926,2.27095
5927,1.12595
5928,1.12595
5929,1.12595
5930,1.12595
5931,1.12595
5932,1.12595
5933,1.12595
5934,1.43499
5935,2.24695
5936,3.37319
5937,4.66174
5938,5.93726
5939,7.12146
5940,8.10333
5941,8.64593
5942,8.64593
5943,8.64593
5944,8.64593
5945,8.64593
5946,8.64593
5947,7.50093
5948,7.50093
5949,6.35593
5950,5.21093
5951,4.06593
5952,2.92093
5953,1.77593
5954,1.77593
5955,1.77593
5956,1.77593
5957,1.77593
5958,2.21111
5959,3.06743
5960,4.1776
5961,5.42203
5962,6.65841
5963,7.83066
5964,8.72553
5965,9.16
5966,9.16
5967,9.16
5968,9.16
5969,9.16
5970,8.015
5971,6.87
5972,5.725
5973,4.58
5974,3.435
5975,2.29
5976,1.145
5977,0.0
5978,0.0
5979,0.0
5980,0.0
5981,0.0
5982,0.0
5983,0.298066
5984,0.956344
5985,1.76664
5986,2.56024
5987,3.19264
5988,3.56632
5989,3.56632
5990,3.56632
5991,3.56632
5992,3.56632
5993,3.435
5994,2.29
